
[00:00:00.340 --> 00:00:02.320]   Welcome to the Huberman Lab podcast,
[00:25:40.800 --> 00:25:54.800]   There's accessibility to tools that you can quickly use to kill yourself, which shows if you slow down the thinking process, if you give people more time, if they are less impulsive, they are less likely to kill them.
[00:25:54.800 --> 00:25:56.800]   They still might be miserable.
[00:25:56.800 --> 00:26:15.800]   And that's my explanation for why, even though during COVID lockdowns, we did see increases in depression, we did see increases of PTSD, we did see increases in domestic abuse and battering, and we saw actually a decrease in suicide during that time.
[00:26:15.800 --> 00:26:17.800]   How does that make any sense?
[00:26:17.800 --> 00:26:26.800]   And it wasn't huge, but since suicide's been going up every year prior to that, it's pretty clear and blatant in the data and remarkable.
[00:26:26.800 --> 00:26:40.800]   And my claim is so many more people were at home, you know, your kid's not around to play with the gun or find the gun or, you know, you know what's going on or poison or hanging themselves from the door or whatever else they might do.
[00:26:40.800 --> 00:26:42.800]   Very interesting.
[00:26:42.800 --> 00:26:48.800]   I didn't realize that ADHD carried this lifespan liability.
[00:26:48.800 --> 00:26:51.800]   And 10 years is certainly significant.
[00:26:51.800 --> 00:26:52.800]   There's also the middle ground.
[00:26:52.800 --> 00:27:00.800]   So I sort of mentioned that the caricature is sort of the silliness and the trivial of being late for your friends at the restaurant or forgetting your car keys.
[00:27:00.800 --> 00:27:03.800]   And the extreme is death.
[00:27:03.800 --> 00:27:14.800]   But in between, we know ADHD measurably derails education, disrupts social relationships, impacts your likelihood of your earning potential.
[00:27:14.800 --> 00:27:18.800]   I mean, ADHD isn't just an academic cognitive problem.
[00:27:18.800 --> 00:27:21.800]   It isn't just who's going to jump through the hoops and get through school.
[00:27:21.800 --> 00:27:27.800]   It isn't just who's turning in their reports or doing their work on time in the work.
[00:27:27.800 --> 00:27:29.800]   It's also having social implications.
[00:27:29.800 --> 00:27:37.800]   And in all of those areas, it's having measurable, detrimental, significant impacts on people's lives.
[00:27:37.800 --> 00:27:44.800]   My understanding, and you'll see how this weaves into the previous question in a moment.
[00:27:44.800 --> 00:27:53.800]   My understanding is that people with ADHD have the ability to focus quite intensely on things that really capture their interest.
[00:27:53.800 --> 00:27:56.800]   I don't know if I have ADHD or not.
[00:27:56.800 --> 00:28:06.800]   I suspect if I do, it's rather mild or I just feel lucky that I went through the educational system at a time when there were no smartphones.
[00:28:06.800 --> 00:28:07.800]   I'm really grateful for that.
[00:28:07.800 --> 00:28:15.800]   I actually used to unplug the phone in the laboratory where I was a PhD student so that I could just do experiments from 5:00 PM on, because that was the only way people could reach me.
[00:28:15.800 --> 00:28:24.800]   And I certainly am familiar with the, it's almost a drug-like effect of dropping into an activity.
[00:28:24.800 --> 00:28:28.800]   Sometimes people call it flow, but for me, it just is dropping into an activity.
[00:28:28.800 --> 00:28:41.800]   Did some early morning writing this morning, and gosh, the feeling of pleasure just everywhere from head to toe after doing 20 minutes of focused work or 30 minutes of focused work is so striking to me.
[00:28:41.800 --> 00:28:50.800]   And yet I like, I think most people find it difficult sometimes to just get rid of all the distractions unless there's a deadline, which is one of the reasons I love deadlines.
[00:28:50.800 --> 00:29:05.800]   So the question is this, is it true that people with ADHD can in fact focus, but that somehow whatever neural or neurochemical thresholds are there to allow them to drop into focus, they're just much higher thresholds.
[00:29:05.800 --> 00:29:11.800]   It just takes more fear of a deadline or fear of a consequence or excitement about the activity.
[00:29:11.800 --> 00:29:13.800]   Is that true?
[00:29:13.800 --> 00:29:19.800]   Yeah, so I'll back up a little bit, and I maybe should have said this when we were talking about diagnosis and what is ADHD.
[00:29:19.800 --> 00:29:26.800]   And many people think it's a horrible title because it focuses on attention deficit hyperactivity disorder.
[00:29:26.800 --> 00:29:31.800]   And it's very clear as you're enumerating here, it's not a deficit of attention.
[00:29:31.800 --> 00:29:35.800]   If it's a deficit at all, it's a deficit of control over attention.
[00:29:35.800 --> 00:29:40.800]   And with attention, there's at least three different realms where we're controlling it.
[00:29:40.800 --> 00:29:42.800]   I mean, one is we direct attention.
[00:29:42.800 --> 00:29:46.800]   So if something's important going on over there, there, so we have to be able to shift it.
[00:29:46.800 --> 00:29:49.800]   Two, you have to be able to sustain it.
[00:29:49.800 --> 00:29:53.800]   So if it's a situation that's appropriate to be sustaining it.
[00:29:53.800 --> 00:29:59.800]   And three is you need to shift out of it if it's inappropriate to stay in it.
[00:29:59.800 --> 00:30:08.800]   And in all three of those realms, people with ADHD have less volitional control over their attention.
[00:30:08.800 --> 00:30:14.800]   So many people in the ADHD who experience it describe hyperfocus as one of their superpowers.
[00:30:14.800 --> 00:30:23.800]   And that is where they're getting so absorbed in their work that they are so busy coding that actually everyone else in the office has left.
[00:30:23.800 --> 00:30:27.800]   And it's only when the janitor is coming and emptying the garbage cans at 11:00 p.m.
[00:30:27.800 --> 00:30:31.800]   that they say, "Oh my God, where is everyone? I'm still here."
[00:30:31.800 --> 00:30:34.800]   Because I was so intently working on the project.
[00:30:34.800 --> 00:30:41.800]   Some people strongly resist the idea that flow, and I'm going to butcher the Csiksumaha.
[00:30:41.800 --> 00:30:42.800]   Csiksumaha.
[00:30:42.800 --> 00:30:43.800]   Csiksumaha.
[00:30:43.800 --> 00:30:44.800]   Yeah, no one can pronounce his name.
[00:30:44.800 --> 00:30:45.800]   Even fewer can spell it.
[00:30:45.800 --> 00:30:46.800]   So we're okay.
[00:30:46.800 --> 00:30:47.800]   Yeah.
[00:30:47.800 --> 00:30:53.800]   My reading of when I sort of delved into this, I think hyperfocus is exactly a flow state.
[00:30:53.800 --> 00:30:58.800]   Because people are describing the same lack of awareness of time.
[00:30:58.800 --> 00:31:04.800]   And it's always, I mean, it's a task that's somewhat challenging and engaging and interesting.
[00:31:04.800 --> 00:31:13.800]   It's not just that, you know, if it were just about enjoyment or bliss, you could hyperfocus looking at a beautiful flower.
[00:31:13.800 --> 00:31:15.800]   People don't describe that.
[00:31:15.800 --> 00:31:18.800]   So it needs the right amount of challenge.
[00:31:18.800 --> 00:31:19.800]   It can't be too easy.
[00:31:19.800 --> 00:31:20.800]   It can't be too hard.
[00:31:20.800 --> 00:31:24.800]   It has to be something important and interesting to you.
[00:31:24.800 --> 00:31:32.800]   It involves, you know, oblivion, not just to time, but also to lots of space going around you.
[00:31:32.800 --> 00:31:40.800]   So I think they are pretty close, if not the same phenomena, flow and hyperfocus.
[00:31:40.800 --> 00:31:51.800]   And some people with ADHD, and I think some are ones who learn what situational factors or what internal factors can help get them into that state.
[00:31:51.800 --> 00:32:02.800]   But many of them still struggle with showing up when they don't want to be hyperfocus on something or have trouble engaging it when it would be useful to.
[00:32:02.800 --> 00:32:08.800]   I sometimes use the absent-minded professor excuse, but only half jokingly.
[00:32:08.800 --> 00:32:18.800]   There's a photograph that I love of the great Oliver Sacks, the neurologist turned writer, man who mistook his wife for his hat, awakenings and so forth.
[00:32:18.800 --> 00:32:20.800]   People may be familiar with Oliver's work.
[00:32:20.800 --> 00:32:28.800]   And it's a photograph of Oliver at a train station, lots of bodies moving around him, some blurry.
[00:32:28.800 --> 00:32:38.800]   So there's motion there and he's standing there with, I think he's got his pipe in his mouth and he's writing outside the train station.
[00:32:38.800 --> 00:32:41.800]   His bag has fallen to the floor, some items are coming out.
[00:32:41.800 --> 00:32:50.800]   And he was a known and self-professed methamphetamine addict for a great portion of his medical and writing career.
[00:32:50.800 --> 00:32:56.800]   And, you know, sort of alluded to the idea that he had these tendencies.
[00:32:56.800 --> 00:33:04.800]   And I raise this as an example because I see that photo and I see somebody who's in hyper focus in a very busy environment.
[00:33:04.800 --> 00:33:11.800]   But he wrote, I've spent a lot of time with his work and his autobiography, et cetera, and talked to people who knew him.
[00:33:11.800 --> 00:33:21.800]   And it seemed that he was constantly seeking novel environments where there was a lot of stimulation and somehow that allowed him to drop into these tunnels of focus.
[00:33:21.800 --> 00:33:29.800]   Whereas when he spent a lot of time alone, there were bouts of focus, but the quiet actually became a distraction.
[00:33:29.800 --> 00:33:37.800]   It was as if somebody in here were speculating about diagnoses, but that there's something about external anchors and internal anchors.
[00:33:37.800 --> 00:33:43.800]   And that finding that sweet spot is really about knowing ourselves and where we work best at particular times.
[00:33:43.800 --> 00:33:52.800]   And this is something I'd like to transition into here is talking about the fact that there isn't just one environment that works for somebody.
[00:33:52.800 --> 00:34:00.800]   It seems like it's often the case that it's certain environments for morning, certain environments for afternoon, certain environments having returned from vacation.
[00:34:00.800 --> 00:34:03.800]   And you can probably see where I'm going with this.
[00:34:03.800 --> 00:34:12.800]   What are your thoughts on people trying to with ADHD or not trying to identify sort of best conditions for them?
[00:34:12.800 --> 00:34:15.800]   And how important is circadian time here?
[00:34:15.800 --> 00:34:16.800]   I know you have.
[00:34:16.800 --> 00:34:26.800]   And of course, I mentioned in the introduction that you have a lot of background in circadian biology, which I think brings in a really additional and unique dynamic to your understanding of ADHD.
