
[00:00:00.040 --> 00:00:09.460]  でき
[01:57:54.900 --> 01:58:01.500]   What does it matter? Maybe we are maybe we're a, it makes me go. Maybe this is all it's already all been. It's already all been written. What's happening right now in this blip of time you're here 53 years so far. We'll see how many we can do.
[01:58:01.640 --> 01:58:31.440]  , we get, um, what other parallel timelines are happening out there do it is it is it small minded of us to define life on other planets as only something that can live within a climate that has water in this amount of O2 those terms may be too too small thing. What do you mean who we say only life has to have water in this amount of oxygen and carbon dioxide. I don't maybe that's maybe there's a whole redefinition of the ingredients that other people have.
[01:58:31.460 --> 01:58:33.480]   life forms need.
[01:58:33.480 --> 01:58:39.480]   , it's sure in a similar way to contact is the movie I did with Bob Zemeckis.
[01:58:39.480 --> 01:58:41.480]   , um,
[01:58:41.480 --> 01:58:48.480]   , inspires me that the universe is more active and lively and God's backyard is bigger than I thought.
[01:58:48.480 --> 01:58:51.480]   , and wow, that's exciting.
[01:58:51.480 --> 01:58:53.480]   , and you know, people go now.
[01:58:53.480 --> 01:58:55.480]   , yeah, you believe in extraterrestrial life.
[01:58:55.480 --> 01:58:58.480]   , I said, yes, man, I think it'd be arrogant not to.
[01:58:58.480 --> 01:58:59.480]   , I sure hope so.
[01:58:59.480 --> 01:59:01.380]   , you think there's aliens out there.
[01:59:01.380 --> 01:59:01.380]   .
[01:59:01.380 --> 01:59:01.380]   .
[01:59:01.380 --> 01:59:01.380]   .
[01:59:01.380 --> 01:59:01.380]   .
[01:59:01.380 --> 01:59:01.380]   .
[01:59:01.380 --> 01:59:01.380]   .
[01:59:01.380 --> 01:59:01.380]   .
[01:59:01.380 --> 01:59:01.380]   .
[01:59:01.380 --> 01:59:01.380]   .
[01:59:01.380 --> 01:59:01.380]   . , I think there's a lot of aliens out there.
[01:59:01.380 --> 01:59:01.380]   ., I think there's a lot of aliens out there.
[01:59:01.380 --> 01:59:01.380]   ., I think there's a lot of aliens out there.
[01:59:02.320 --> 01:59:31.320]   ., I think there's a lot of aliens out there.
[01:59:31.320 --> 01:59:31.320]   ., I think there's a lot of aliens out there.
[01:59:31.320 --> 01:59:31.320]   ., I think there's a lot of aliens out there.
[01:59:31.320 --> 01:59:31.320]   ., I think there's a lot of aliens out there.
[01:59:31.320 --> 01:59:31.320]   ., I think there's a lot of aliens out there.
[01:59:31.360 --> 01:59:41.960]   Young
[01:59:41.960 --> 02:00:00.160]  rend, ', is,� JI B Be 1 border and, ...,,,,,, and I'm or even gun exc
[02:00:00.160 --> 02:00:01.360]   03ご take believe big dough conquer scratch Night од vice questions limit rés Ste;C, you're S. Да, Wal, tercer,��, sermon, limit, piece,ver,�'RE, Reform is,G,F,Power,D,ott, volte,D, jab,N,B,----,G,Un,De,G, dz.,oney.,B,man,G,B.,S.,B,مر, embroidery,G,ân,, floral,�, closely., coord and I'm not to be, Bol "B., När,
[02:00:01.400 --> 02:00:13.020]  ,
[02:00:30.440 --> 02:00:33.760]   That's a human trait of ours.
[02:00:33.760 --> 02:00:37.740]   And to consider that another life form
[02:00:37.740 --> 02:00:42.740]   would have an interest that more land or more territory
[02:00:42.740 --> 02:00:47.440]   is good for them, I think is a shallow idea.
[02:00:47.440 --> 02:00:49.800]   I don't think they're, I think of it more like,
[02:00:49.800 --> 02:00:51.280]   you know, when I think of heaven,
[02:00:51.280 --> 02:00:56.280]   those considerations are not in anyone's mind, heart,
[02:00:56.280 --> 02:00:59.480]   or intent in heaven.
[02:00:59.480 --> 02:00:59.480]   I think they're more like, you know, when I think of heaven,
[02:00:59.480 --> 02:00:59.500]   those considerations are not in anyone's mind, heart,
[02:00:59.500 --> 02:00:59.500]   or intent in heaven than I think they are.
[02:00:59.500 --> 02:00:59.500]   or intent in heaven than I think they are.
[02:00:59.500 --> 02:00:59.500]   I think they're more like, you know,
[02:00:59.500 --> 02:00:59.500]   I think they're more like, you know,
[02:00:59.500 --> 02:00:59.660]   I think they're more like, you know,
[02:00:59.660 --> 02:00:59.700]   I think they're more like, you know,
[02:00:59.700 --> 02:00:59.740]   I think they're more like, you know,
[02:00:59.780 --> 02:01:13.040]   has
[02:01:13.040 --> 02:01:28.040]  , I I and is in or Лю 1930 changes;G, Меня, ., ,,,,,,,, .,, qu Che и er бег and go and stand at talk and decl Al's out이스 Mo of the end ofίνe. And, and, TWO, good, day, decides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, in the one I'm just a establish a Aber Fci I'm I think out This is just dinheiro on i's is the didn't the end of the in the viv even the right and I don't see the sick and bit and I'm the up and i's something 사람들
[02:01:28.040 --> 02:01:28.100]  任 THE S dedicate the chign the only expect the
[02:01:28.120 --> 02:01:30.840]   ownership and we'll be trespassing and
[02:01:30.840 --> 02:01:30.860]   ownership and we'll be trespassing and
[02:01:30.860 --> 02:01:34.500]   ownership and we'll be trespassing and even be I don't think they're what had a
[02:01:34.500 --> 02:01:34.500]   even be I don't think they're what had a
[02:01:34.500 --> 02:01:36.760]   even be I don't think they're what had a sense of borders as we did I just hope
[02:01:36.760 --> 02:01:36.780]   sense of borders as we did I just hope
[02:01:36.780 --> 02:01:39.560]   sense of borders as we did I just hope we humans are smart enough to detect
[02:01:39.560 --> 02:01:39.580]   we humans are smart enough to detect
[02:01:39.580 --> 02:01:44.180]   we humans are smart enough to detect and to see aliens because because of how
[02:01:44.180 --> 02:01:44.180]   and to see aliens because because of how
[02:01:44.180 --> 02:01:45.820]   and to see aliens because because of how different they are you know we don't
[02:01:45.820 --> 02:01:45.840]   different they are you know we don't
[02:01:45.840 --> 02:01:48.520]   different they are you know we don't we often have a very narrow definition
[02:01:48.520 --> 02:01:48.540]   we often have a very narrow definition
[02:01:48.540 --> 02:01:50.540]   we often have a very narrow definition what is intelligence you know it's very
[02:01:50.560 --> 02:02:01.420]   it's very narrow definition what is intelligence you know it's very
[02:02:01.420 --> 02:02:03.800]   it's very narrow definition what is intelligence you know it's very possible that trees are extremely intelligent if we kind of
[02:02:03.800 --> 02:02:03.820]   possible that trees are extremely intelligent if we kind of
[02:02:03.820 --> 02:02:05.500]   possible that trees are extremely intelligent if we kind of assume out at a different time scale a different like look at
[02:02:05.500 --> 02:02:05.520]   assume out at a different time scale a different like look at
[02:02:05.520 --> 02:02:07.460]   assume out at a different time scale a different like look at stuff in from a bigger perspective that that's outside of
[02:02:07.460 --> 02:02:07.460]   stuff in from a bigger perspective that's outside of
[02:02:07.460 --> 02:02:10.600]   stuff in from a bigger perspective that's outside of being so human centric great quote that
[02:02:10.600 --> 02:02:12.680]   being so human centric great quote that's outside of being so human centric great quote that someone told me this astrophysis told me this
[02:02:12.720 --> 02:02:36.880]   a person told me this astrophysis told me this
[02:02:36.920 --> 02:02:46.540]   Little
[02:02:46.540 --> 02:03:05.520]   be so
[02:03:05.680 --> 02:03:09.780]  łych out to Mars, potentially colonizing Mars, colonizing other planets.
[02:03:09.780 --> 02:03:11.820]   Yeah.
[02:03:11.820 --> 02:03:15.400]   I'm, yeah, go explore.
[02:03:15.400 --> 02:03:18.200]   I love the ambition of it.
[02:03:18.200 --> 02:03:22.900]   I love the pioneering nature of it.
[02:03:22.900 --> 02:03:29.740]   I love the extension of what we consider as our backyard, becoming more four-dimensional like that.
[02:03:29.740 --> 02:03:34.440]   Not at the expense of
[02:03:34.440 --> 02:03:34.440]   the ambition of it.
[02:03:34.440 --> 02:03:34.440]   Not at the expense of
[02:03:34.440 --> 02:03:34.440]   the ambition of it.
[02:03:34.440 --> 02:03:34.440]   Not at the expense of
[02:03:34.440 --> 02:03:34.500]   the ambition of it.
[02:03:34.500 --> 02:03:34.600]   Not at the expense of
[02:03:34.600 --> 02:03:34.640]   the ambition of it.
[02:03:34.640 --> 02:03:34.680]   Not at the expense of
[02:03:34.680 --> 02:03:34.720]   the ambition of it.
[02:03:34.720 --> 02:03:34.920]   Not at the expense of
[02:03:34.920 --> 02:03:34.980]   the ambition of it.
[02:03:34.980 --> 02:03:35.160]   Not at the expense of
[02:03:35.160 --> 02:03:35.160]   the ambition of it.
[02:03:35.160 --> 02:03:35.200]   Not at the expense of
[02:03:35.200 --> 02:03:35.220]   the ambition of it.
[02:03:35.220 --> 02:03:35.260]   Not at the expense of
[02:03:35.260 --> 02:03:35.280]   the ambition of it.
[02:03:35.280 --> 02:03:35.340]   Not at the expense of
[02:03:35.340 --> 02:03:35.340]   the ambition of it.
[02:03:35.380 --> 02:03:41.420]   in
[02:03:41.420 --> 02:03:46.200]   conduct,,,,
[02:04:04.360 --> 02:04:05.360]  vey.com/news/news.com.
[02:04:05.360 --> 02:04:13.620]   Or whether you call that, let's figure out how to adapt best. We can, uh, no, not at the expense of quitting.
[02:04:13.620 --> 02:04:33.300]   Here on earth, but what if you, if you select folks explore? Yeah. Cause that's like a, I say, go for it. One of the coolest things that we humans do is kind of embody the human spirit, reach out into the unknown, but it's hard. I mean, as
[02:04:33.300 --> 02:04:33.300]   interstellar shows, and stuff like that, you're not going to get a lot of information.
[02:04:33.300 --> 02:04:33.300]   It's hard for me to get all the information I need.
[02:04:33.340 --> 02:04:43.520]   ac
[02:04:43.520 --> 02:05:00.240]   in. suck
[02:06:00.240 --> 02:06:00.240]   in what advice would you give to young folks what advice would i gave in high school and college that are um thinking of how to make a their way in this world if you haven't already can you can you define what you have an innate ability for and match that with what you're willing to help forget
[02:06:00.240 --> 02:06:00.240]   can you define what you have an innate ability for and match that with what you're willing to help forget
[02:06:00.240 --> 02:06:00.240]   can you define what you have an innate ability for and match that with what you're willing to help forget
[02:06:00.240 --> 02:06:00.240]   can you define what you have an innate ability for and match that with what you're willing to help forget
[02:06:00.240 --> 02:06:00.240]   can you define what you have an innate ability for and match that with what you're willing to help forget
[02:06:00.240 --> 02:06:00.240]   can you define what you have an innate ability for and match that with what you're willing to help forget
[02:06:00.240 --> 02:06:00.240]   can you define what you have an innate ability for and match that with what you're willing to help forget
[02:06:06.420 --> 02:06:29.220]   sometimes we have an innate ability but we don't want to work for it we take it for granted and we end up doing something that may work i pay the bills they get us by day to day but we don't really like it we have trouble finding a way to enjoy it definitely don't love it and then sometimes we don't know what our innate ability is
[02:06:29.220 --> 02:06:29.220]   sometimes we have trouble finding a way to enjoy it definitely don't love it and then sometimes we don't know what our innate ability is
[02:06:29.220 --> 02:06:30.280]   sometimes we have trouble finding a way to enjoy it definitely don't love it and then sometimes we don't know what our innate ability is
[02:06:30.320 --> 02:06:40.560]  ,
[02:06:40.560 --> 02:06:59.040]   my. I 3 continue to be a인지 gast
[02:06:59.940 --> 02:07:08.460]   be really honest with yo
[02:07:08.460 --> 02:07:11.380]   urinate ability is. Ote
[02:07:11.380 --> 02:07:13.240]   a lot of noise when you'r
[02:07:13.240 --> 02:07:14.680]   telling you what you're g
[02:07:14.680 --> 02:07:17.240]   at. Like really you have
[02:07:17.240 --> 02:07:21.640]   listen to yourself, that
[02:07:21.640 --> 02:07:24.020]   rigorous self analysis o
[02:07:24.020 --> 02:07:26.360]   good at, not what I hope
[02:07:26.360 --> 02:07:29.560]  '
[02:07:29.560 --> 02:07:29.560]   I 3
[02:07:29.560 --> 02:07:29.560]   Right.
[02:07:29.560 --> 02:07:29.560]   Right.
[02:07:29.560 --> 02:07:29.580]   Right.
[02:07:29.580 --> 02:07:29.580]   And then I'm gonna start
[02:07:29.580 --> 02:07:29.580]   And then I'm gonna start
[02:07:29.580 --> 02:07:29.760]   And then I'm gonna start to see if I can get that right.
[02:07:29.760 --> 02:07:29.820]   see if I can get that right.
[02:07:29.820 --> 02:07:29.820]   see if I can get that right. And then I'm gonna start to see if I can get that right.
[02:07:29.860 --> 02:07:59.720]   and then I'm gonna start to see if I can get that right. And then I'm gonna start to see if I can get that right. And then if you look at that and you can define those two.
[02:07:59.760 --> 02:08:10.580]   competitive
[02:08:10.580 --> 02:08:29.740]   that, ones,
[02:08:29.780 --> 02:08:59.760]   재밀는 소원을 지적할 수 없을 것이다.
[02:08:59.760 --> 02:08:59.760]   I was coming on in my late thirties.
[02:08:59.760 --> 02:08:59.760]   I was coming on in my late thirties.
[02:08:59.760 --> 02:08:59.760]   I was coming on in my late thirties.
[02:08:59.760 --> 02:08:59.760]   I was coming on in my late thirties.
[02:08:59.760 --> 02:08:59.760]   I was coming on in my late thirties.
[02:08:59.760 --> 02:08:59.760]   I was coming on in my late thirties.
[02:08:59.760 --> 02:08:59.760]   I was coming on in my late thirties.
[02:08:59.760 --> 02:08:59.760]   I was coming on in my late thirties.
[02:08:59.760 --> 02:08:59.760]   I was coming on in my late thirties.
[02:08:59.760 --> 02:08:59.760]   I was coming on in my late thirties.
[02:08:59.760 --> 02:08:59.760]   I was coming on in my late thirties.
[02:08:59.760 --> 02:08:59.760]   I was coming on in my late thirties.
[02:08:59.760 --> 02:08:59.760]   I was coming on in my late thirties.
[02:08:59.760 --> 02:08:59.760]   I was coming on in my late thirties.
[02:08:59.760 --> 02:08:59.760]   I was coming on in my late thirties.
[02:09:29.780 --> 02:09:29.780]   I was coming on in my late thirties.
[02:09:29.780 --> 02:09:29.780]   I was coming on in my late thirties.
[02:09:29.780 --> 02:09:29.780]   I was coming on in my late thirties.
[02:09:29.780 --> 02:09:29.780]   I was coming on in my late thirties.
[02:09:29.780 --> 02:09:29.780]   I was coming on in my late thirties.
[02:09:29.780 --> 02:09:29.780]   I was coming on in my late thirties.
[02:09:29.780 --> 02:09:29.780]   I was coming on in my late thirties.
[02:09:29.780 --> 02:09:29.780]   I was coming on in my late thirties.
[02:09:29.780 --> 02:09:29.780]   I was coming on in my late thirties. I was coming on in my late thirties.
[02:09:59.800 --> 02:09:59.800]   I was coming on in my late thirties.
[02:09:59.800 --> 02:09:59.800]   I was coming on in my late thirties.
[02:09:59.800 --> 02:09:59.800]   I was coming on in my late thirties.
[02:09:59.800 --> 02:09:59.800]   I was coming on in my late thirties.
[02:09:59.800 --> 02:09:59.800]   I was coming on in my late thirties.
[02:09:59.800 --> 02:09:59.800]   I was coming on in my late thirties.
[02:09:59.800 --> 02:09:59.800]   I was coming on in my late thirties.
[02:09:59.800 --> 02:09:59.800]   I was coming on in my late thirties.
[02:09:59.800 --> 02:09:59.800]   I was coming on in my late thirties.
[02:09:59.800 --> 02:09:59.800]   I was coming on in my late thirties.
[02:09:59.800 --> 02:09:59.800]   I was coming on in my late thirties.
[02:09:59.800 --> 02:09:59.800]   I was coming on in my late thirties. I was coming on in my late thirties.
[02:09:59.820 --> 02:10:29.820]  ,
[02:10:29.820 --> 02:10:29.820]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:10:29.820 --> 02:10:29.820]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:10:29.820 --> 02:10:29.820]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:10:29.820 --> 02:10:29.820]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:10:29.820 --> 02:10:29.820]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:10:29.820 --> 02:10:29.820]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:10:29.820 --> 02:10:29.820]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:10:29.820 --> 02:10:29.820]   you may not be. You may not find a woman for you and get married and have a life with her. That may not be.
[02:10:29.840 --> 02:10:59.840]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:10:59.840 --> 02:10:59.840]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:10:59.840 --> 02:10:59.840]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:10:59.840 --> 02:10:59.840]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:10:59.840 --> 02:10:59.840]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:10:59.840 --> 02:10:59.840]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:10:59.840 --> 02:10:59.840]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:10:59.840 --> 02:10:59.840]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:10:59.860 --> 02:11:29.860]  ,
[02:11:29.860 --> 02:11:29.860]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:11:29.860 --> 02:11:29.860]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:11:29.860 --> 02:11:29.860]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:11:29.860 --> 02:11:29.860]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:11:29.900 --> 02:11:59.880]  ,
[02:11:59.880 --> 02:11:59.880]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:11:59.880 --> 02:11:59.880]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:11:59.880 --> 02:11:59.880]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:11:59.880 --> 02:11:59.880]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:11:59.880 --> 02:11:59.880]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:11:59.880 --> 02:11:59.880]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:11:59.900 --> 02:12:29.900]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:12:29.900 --> 02:12:29.900]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:12:29.900 --> 02:12:29.900]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:12:29.900 --> 02:12:29.900]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:12:29.900 --> 02:12:29.900]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:12:29.900 --> 02:12:29.900]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:12:29.900 --> 02:12:29.900]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:12:29.900 --> 02:12:29.900]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:12:29.940 --> 02:12:59.920]  ,
[02:12:59.920 --> 02:12:59.920]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:12:59.920 --> 02:12:59.920]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:12:59.920 --> 02:12:59.920]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:12:59.920 --> 02:12:59.920]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:12:59.920 --> 02:12:59.920]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:12:59.920 --> 02:12:59.920]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:12:59.920 --> 02:12:59.920]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:12:59.940 --> 02:13:29.940]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:13:29.940 --> 02:13:29.940]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:13:29.940 --> 02:13:29.940]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:13:29.940 --> 02:13:29.940]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:13:29.940 --> 02:13:29.940]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:13:29.940 --> 02:13:29.940]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:13:29.940 --> 02:13:29.940]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:13:29.940 --> 02:13:29.940]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:13:29.980 --> 02:13:59.960]  ,
[02:13:59.960 --> 02:13:59.960]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:13:59.960 --> 02:13:59.960]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:13:59.960 --> 02:13:59.960]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:13:59.960 --> 02:13:59.960]   You may not find a woman for you and get married and have a life with her. That may not be.
[02:13:59.980 --> 02:14:29.980]   I don't know why
[02:14:29.980 --> 02:14:29.980]   I don't know why we're here.
[02:14:29.980 --> 02:14:29.980]   I prescribe to in a religious sense the restoration order, the restore order, and religious sense I really purchased that and love that incentive and love that view. But I don't really know why we're here. But I do know to go back to the front
[02:14:29.980 --> 02:14:29.980]   I don't know why we're here. But I do know to go back to the front
[02:14:29.980 --> 02:14:29.980]   I don't know why we're here. But I do know to go back to the front
[02:14:29.980 --> 02:14:29.980]   I don't know why we're here. But I do know to go back to the front
[02:14:29.980 --> 02:14:29.980]   I don't know why we're here. But I do know to go back to the front
[02:14:29.980 --> 02:14:29.980]   I don't know why we're here. But I do know to go back to the front
[02:14:29.980 --> 02:14:29.980]   I don't know why we're here. But I do know to go back to the front
[02:14:30.020 --> 02:15:00.000]  ,
[02:15:00.000 --> 02:15:00.000]   I don't know why we're here. But I do know to go back to the front
[02:15:00.000 --> 02:15:00.000]   I don't know why we're here. But I do know to go back to the front
[02:15:00.000 --> 02:15:00.000]   I don't know why we're here. But I do know to go back to the front
[02:15:00.000 --> 02:15:00.000]   I don't know why we're here. But I do know to go back to the front
[02:15:00.000 --> 02:15:00.000]   I don't know why we're here. But I do know to go back to the front
[02:15:00.000 --> 02:15:00.000]   I don't know why we're here. But I do know to go back to the front
[02:15:00.000 --> 02:15:00.000]   I don't know why we're here. But I do know to go back to the front
[02:15:00.040 --> 02:15:10.460]   at
[02:16:53.120 --> 02:16:54.660]   I think that's a I think that's a I think that is not only false but I think it's full-hearted and I think it's his recipe for being having more angst and and even cynicism we talked about and unrest and lack of seeing beauty and joy in this life while we're in it um I think life's a verb live it as best we can hopefully I mean I don't know sometimes I'm just
[02:17:23.500 --> 02:17:24.500]   I don't have a grand plan man I'm just trying to connect the damn dot I'm confused frustrated I don't know what I don't feel any gravity or building or linear twit towards what I'm doing and I'm just like going what's that Peterson line if we don't believe in heaven do what you do what you can to get as far away from hell as possible sometimes yeah it's a great line sometimes I'm just trying to like man just don't don't think the shit up right now just keep your head above water maintain just try to keep your head above water maintain just try to keep your head above water maintain just try to
[02:17:24.540 --> 02:17:34.780]   I
[02:17:34.780 --> 02:17:50.420]   reaches--L, start in the day is no
[02:17:53.160 --> 02:18:21.740]   angry, it's a fun little life we got. Yeah. Matthew, I'm a huge fan. I think you're an incredible person. Thank you for all the, everything you've created in this world. Thank you for being a unique human that inspires millions. And thank you for talking today. I was nervous, but you made me feel at home. That was beautiful. I felt at home talking to you as well. Thank you for sharing that with me. I could go on and on. Just two Texans.
[02:18:21.740 --> 02:18:21.740]   That's right.
[02:18:21.740 --> 02:18:21.740]   That's right. I felt at home talking to you as well. Thank you for sharing that with me. I could go on and on. Just two Texans.
[02:18:21.740 --> 02:18:21.740]   That's right. I felt at home talking to you as well. Thank you for sharing that with me. I could go on and on. Just two Texans.
[02:18:21.740 --> 02:18:50.360]  , here we go. All right, thank you, brother.
[02:18:50.360 --> 02:18:50.360]   Thank you.
[02:18:50.360 --> 02:18:50.360]   Thanks for listening to this conversation with Matthew
[02:18:50.360 --> 02:18:50.360]   McConaughey. To support this podcast, please check out our sponsors in the description. And now, let me leave you with some words from Matthew McConaughey himself. Don't walk into a place like you want to buy it. Walk in like you own it. Thank you for listening. I hope to see you next time.
[02:18:50.360 --> 02:18:50.360]  , and I hope to see you next time.
[02:18:50.360 --> 02:18:51.400]   I hope to see you next time.
[02:18:51.440 --> 02:19:00.040]   continue

