
[00:00:00.000 --> 00:00:00.800]   Hey, everyone.
[01:05:55.100 --> 01:05:57.340]   And also keeping in mind that when
[01:05:57.340 --> 01:05:59.940]   I talk to your competitors, and I don't know if--
[01:05:59.940 --> 01:06:01.360]   we don't have to name any of them,
[01:06:01.360 --> 01:06:03.340]   but they are working on trying to optimize
[01:06:03.340 --> 01:06:04.460]   the kinds of models.
[01:06:04.460 --> 01:06:06.740]   Basically, they'll quantize their models for you
[01:06:06.740 --> 01:06:08.200]   with their special stack.
[01:06:08.200 --> 01:06:11.420]   So you basically use their versions of LamaTool.
[01:06:11.420 --> 01:06:13.260]   You use their versions of Mistral.
[01:06:13.260 --> 01:06:16.180]   And that's one way to approach it.
[01:06:16.180 --> 01:06:18.460]   I don't see it as the Replicate DNA to do that,
[01:06:18.460 --> 01:06:20.140]   because that would be sort of--
[01:06:20.140 --> 01:06:22.180]   you would have to slap the Replicate house brand
[01:06:22.180 --> 01:06:23.820]   on something, which--
[01:06:23.820 --> 01:06:25.380]   I mean, just comment on any of that.
[01:06:25.380 --> 01:06:27.700]   Like, what do you mean when you say optimize models?
[01:06:27.700 --> 01:06:30.240]   Yeah, I mean, things like quantizing the models,
[01:06:30.240 --> 01:06:32.580]   you can imagine a way that we could help people quantize
[01:06:32.580 --> 01:06:33.700]   their models if we want to.
[01:06:38.140 --> 01:06:43.700]   We've had success using inference servers like VLM
[01:06:43.700 --> 01:06:47.220]   and TRT-LLM, and we're using those kind of things
[01:06:47.220 --> 01:06:48.980]   to serve language models.
[01:06:48.980 --> 01:06:52.180]   We've had success with things like AI templates, which
[01:06:52.180 --> 01:06:57.340]   compile the models, all of those kind of things.
[01:06:57.340 --> 01:06:59.380]   And there's some even really just boring things
[01:06:59.380 --> 01:07:02.860]   of just making the code more efficient.
[01:07:02.860 --> 01:07:05.780]   Like, some people, when they're just writing some Python code,
[01:07:05.780 --> 01:07:09.140]   it's really easy to just write an efficient Python code.
[01:07:09.140 --> 01:07:11.580]   There's really boring things like that as well.
[01:07:11.580 --> 01:07:14.220]   But it's like a whole smash of things like that.
[01:07:14.220 --> 01:07:16.380]   FRANCESC CAMPOY: So you will do that for a customer?
[01:07:16.380 --> 01:07:17.620]   You look at their code and--
[01:07:17.620 --> 01:07:18.700]   MARK MANDEL: Yeah, we've certainly
[01:07:18.700 --> 01:07:21.140]   helped some of our customers be able to do that some stuff.
[01:07:21.140 --> 01:07:22.080]   That's some stuff, yeah.
[01:07:22.080 --> 01:07:23.820]   And a lot of the models on--
[01:07:23.820 --> 01:07:25.460]   like, the popular models on Replicate,
[01:07:25.460 --> 01:07:28.860]   we've rewritten them to use that stuff as well.
[01:07:28.860 --> 01:07:31.260]   And the stable diffusion that we run, for example,
[01:07:31.260 --> 01:07:34.260]   is compiled with AI template to make it super fast.
[01:07:34.260 --> 01:07:35.720]   And it's all open source, that you
[01:07:35.720 --> 01:07:37.220]   can see all of this stuff on GitHub
[01:07:37.220 --> 01:07:40.420]   if you want to see how we do it.
[01:07:40.420 --> 01:07:43.340]   But you can imagine ways that we could help people.
[01:07:43.340 --> 01:07:45.380]   It's almost like built into the Cog layer maybe,
[01:07:45.380 --> 01:07:48.420]   where we could help people use these fast inference servers
[01:07:48.420 --> 01:07:51.980]   or use AI template to compile their models to make it faster.
[01:07:51.980 --> 01:07:54.480]   Whether it's manual, semi-manual, or automatic,
[01:07:54.480 --> 01:07:55.360]   we're not really sure.
[01:07:55.360 --> 01:07:57.020]   But that's something we want to explore,
[01:07:57.020 --> 01:07:58.480]   because that benefits everyone.
[01:07:58.480 --> 01:07:59.780]   FRANCESC CAMPOY: Yeah, awesome.
[01:07:59.780 --> 01:08:02.060]   And then on the competitive piece,
[01:08:02.060 --> 01:08:06.620]   there was a price war on McStraw last year, this last December.
[01:08:06.620 --> 01:08:09.780]   As far as I can tell, you guys did not enter that war.
[01:08:09.780 --> 01:08:13.940]   You have McStraw, but it's just regular pricing.
[01:08:13.940 --> 01:08:16.660]   I think also some of these players
[01:08:16.660 --> 01:08:20.260]   are probably losing money on their pricing.
[01:08:20.260 --> 01:08:23.020]   You don't have to say anything, but the break-even
[01:08:23.020 --> 01:08:28.500]   is somewhere between $0.50 to $0.75 per million tokens served.
[01:08:28.500 --> 01:08:31.020]   How are you thinking about just the overall competitiveness
[01:08:31.020 --> 01:08:32.340]   in the market?
[01:08:32.340 --> 01:08:36.420]   How should people choose when everyone's an API?
[01:08:36.420 --> 01:08:41.540]   So for Lama2 and McStraw--
[01:08:41.540 --> 01:08:44.340]   I think not McStraw, but I can't remember exactly--
[01:08:44.340 --> 01:08:48.420]   we have similar performance and similar price
[01:08:48.420 --> 01:08:50.540]   to some of these other services.
[01:08:50.540 --> 01:08:54.220]   We're not bargain basement to some of the others,
[01:08:54.220 --> 01:08:58.780]   because to your point, we don't want to burn tons of money.
[01:08:58.780 --> 01:09:02.940]   But we're pricing it sensibly and sustainably to a point
[01:09:02.940 --> 01:09:05.980]   where we think it's competitive with other people, such
[01:09:05.980 --> 01:09:08.260]   that-- the thing we don't want--
[01:09:08.260 --> 01:09:10.700]   we want developers using Replicate.
[01:09:10.700 --> 01:09:14.740]   And we don't want to price it such that it's only
[01:09:14.740 --> 01:09:16.120]   affordable by big companies.
[01:09:16.120 --> 01:09:18.340]   We want to make it cheap enough such
[01:09:18.340 --> 01:09:19.740]   that the developers can afford it.
[01:09:19.740 --> 01:09:22.700]   But we also don't want the super cheap prices,
[01:09:22.700 --> 01:09:26.780]   because then it's almost like then your customers are hostile.
[01:09:26.780 --> 01:09:29.980]   And the more customers you get, the worse it gets.
[01:09:29.980 --> 01:09:33.020]   So we're pricing it sensibly, but still to the point
[01:09:33.020 --> 01:09:39.020]   where hopefully it's cheap enough to build on.
[01:09:39.020 --> 01:09:43.700]   And I think the thing we really care about--
[01:09:43.700 --> 01:09:45.980]   obviously, we want models and Replicate
[01:09:45.980 --> 01:09:48.100]   to be comparable to other people.
[01:09:48.100 --> 01:09:50.460]   But I think the really crucial thing about Replicate
[01:09:50.460 --> 01:09:52.260]   and the way I think we think about it
[01:09:52.260 --> 01:09:55.120]   is that it's not just the API for them.
[01:09:55.120 --> 01:09:56.460]   Particularly in open source, it's
[01:09:56.460 --> 01:09:59.260]   not just the API for the model that is the important bit.
[01:09:59.260 --> 01:10:03.900]   Because quite often with open source models,
[01:10:03.900 --> 01:10:05.860]   the whole point of open source is that you can tinker on it,
[01:10:05.860 --> 01:10:07.940]   and you can customize it, and you can fine tune it,
[01:10:07.940 --> 01:10:10.180]   and you can smush it together with another model,
[01:10:10.180 --> 01:10:13.020]   like Lava, for example.
[01:10:13.020 --> 01:10:15.620]   And you can't do that if it's just a hosted API,
[01:10:15.620 --> 01:10:21.900]   because you can't touch the code.
[01:10:21.900 --> 01:10:26.700]   So what we want to do with Replicate
[01:10:26.700 --> 01:10:29.260]   is build a platform that's actually open.
[01:10:29.260 --> 01:10:32.940]   So we've got all of these models where the performance and price
[01:10:32.940 --> 01:10:35.220]   is on par with everything else.
[01:10:35.220 --> 01:10:37.540]   But if you want to customize it, you can fine tune it.
[01:10:37.540 --> 01:10:39.660]   You can go to GitHub and get the source code for it,
[01:10:39.660 --> 01:10:41.260]   and edit the source code, and push up your own custom
[01:10:41.260 --> 01:10:42.980]   version, and this kind of thing.
[01:10:42.980 --> 01:10:47.500]   Because that's the crucial thing for open source machine
[01:10:47.500 --> 01:10:50.180]   learning, is be able to tinker on it and customizing it.
[01:10:50.180 --> 01:10:55.180]   And we think that's really important to make
[01:10:55.180 --> 01:10:58.020]   open source AI work.
[01:10:58.020 --> 01:10:59.820]   You mentioned open source.
[01:10:59.820 --> 01:11:01.820]   How do you think about levels of openness?
[01:11:01.820 --> 01:11:05.620]   When Lama 2 came out, I wrote a post about this.
[01:11:05.620 --> 01:11:07.940]   It's like open source, and there's open weights,
[01:11:07.940 --> 01:11:09.860]   then there's restrictive weights.
[01:11:09.860 --> 01:11:11.620]   It was on the front page of "Hacker News,"
[01:11:11.620 --> 01:11:14.140]   so there was all sort of comments from people.
[01:11:14.140 --> 01:11:16.740]   So I'm always curious to hear your thoughts.
[01:11:16.740 --> 01:11:20.500]   What do you think is OK for people to license?
[01:11:20.500 --> 01:11:23.740]   What's OK for people to not release?
[01:11:23.740 --> 01:11:24.500]   Yeah.
[01:11:24.500 --> 01:11:26.620]   Yeah, we're seeing-- I mean, before, it
[01:11:26.620 --> 01:11:29.060]   was just like closed source, big models,
[01:11:29.060 --> 01:11:33.660]   open source, little models, purely open source stuff.
[01:11:33.660 --> 01:11:35.780]   And we're now seeing lots of variations
[01:11:35.780 --> 01:11:40.060]   where model companies putting restrictive licenses
[01:11:40.060 --> 01:11:41.980]   on their models.
[01:11:41.980 --> 01:11:44.460]   That means it can only be used for non-commercial use.
[01:11:44.460 --> 01:11:47.940]   And a lot of the open source crowd
[01:11:47.940 --> 01:11:50.620]   is complaining it's not true open source,
[01:11:50.620 --> 01:11:52.420]   all this kind of thing.
[01:11:52.420 --> 01:11:56.180]   And I think a lot of that is coming from philosophy,
[01:11:56.180 --> 01:11:59.260]   the sort of free software movement kind of philosophy.
[01:11:59.260 --> 01:12:01.940]   And I don't think it's necessarily a bad thing.
[01:12:01.940 --> 01:12:04.500]   I think it's good that model companies can make money out
[01:12:04.500 --> 01:12:05.340]   of their models.
[01:12:05.340 --> 01:12:07.420]   That's how this model incentivized people
[01:12:07.420 --> 01:12:09.180]   to make more models and this kind of thing.
[01:12:09.180 --> 01:12:11.540]   And I think it's totally fine if somebody made something
[01:12:11.540 --> 01:12:13.820]   to ask for some money in return if you're
[01:12:13.820 --> 01:12:14.780]   making money out of it.
[01:12:14.780 --> 01:12:16.140]   And I think that's totally OK.
[01:12:16.140 --> 01:12:18.720]   And I think there's some really interesting midpoints, as well,
[01:12:18.720 --> 01:12:20.220]   where people are releasing the code.
[01:12:20.220 --> 01:12:21.460]   So you can still tinker on it.
[01:12:21.460 --> 01:12:23.140]   But the person who trained the model
[01:12:23.140 --> 01:12:25.140]   still wants to get a cut of it if you're making
[01:12:25.140 --> 01:12:26.260]   a bunch of money out of it.
[01:12:26.260 --> 01:12:28.300]   And I think that's good.
[01:12:28.300 --> 01:12:31.600]   And that's going to make the ecosystem more sustainable.
[01:12:31.600 --> 01:12:33.220]   And I think we're just going to see--
[01:12:33.220 --> 01:12:34.780]   I don't think anybody's really figured it out yet.
[01:12:34.780 --> 01:12:37.420]   And we're going to see more experimentation with this
[01:12:37.420 --> 01:12:39.780]   and more people try to figure out, hmm,
[01:12:39.780 --> 01:12:42.020]   what are the business models around building models?
[01:12:42.020 --> 01:12:43.900]   And how can I make money out of this?
[01:12:43.900 --> 01:12:45.860]   And we'll just see where it ends up.
[01:12:45.860 --> 01:12:49.420]   And I think it's something we want to support as Replicate,
[01:12:49.420 --> 01:12:51.980]   as well, because we believe in open source.
[01:12:51.980 --> 01:12:53.140]   We think it's great.
[01:12:53.140 --> 01:12:56.820]   But there's also going to be lots of models which
[01:12:56.820 --> 01:12:57.980]   are closed source, as well.
[01:12:57.980 --> 01:13:00.240]   And these companies might not be--
[01:13:00.240 --> 01:13:01.940]   there's probably going to be a long tail
[01:13:01.940 --> 01:13:04.700]   of a bunch of people building models that don't have
[01:13:04.700 --> 01:13:06.620]   the reach that OpenAI have.
[01:13:06.620 --> 01:13:08.380]   And hopefully, as Replicate, we can
[01:13:08.380 --> 01:13:10.980]   help those people find developers
[01:13:10.980 --> 01:13:13.460]   and help them make money and that kind of thing.
[01:13:13.460 --> 01:13:16.860]   I think the compute requirements of AI kind of changed the thing.
[01:13:16.860 --> 01:13:18.420]   I started an open source company.
[01:13:18.420 --> 01:13:19.780]   I'm a big open source fan.
[01:13:19.780 --> 01:13:23.060]   And before, it was kind of man hours was really
[01:13:23.060 --> 01:13:24.300]   all that went into open source.
[01:13:24.300 --> 01:13:27.340]   It wasn't much monetary investment.
[01:13:27.340 --> 01:13:30.260]   Well, not that man hours are not worth a lot.
[01:13:30.260 --> 01:13:36.420]   But if you think about Llama 2, it's like $25 million all in.
[01:13:36.420 --> 01:13:38.620]   It's like you can't just spin up a Discord
[01:13:38.620 --> 01:13:40.140]   and spend $25 million.
[01:13:40.140 --> 01:13:43.100]   So I think it's net positive for everybody
[01:13:43.100 --> 01:13:44.340]   that Llama 2 is open source.
[01:13:44.340 --> 01:13:48.860]   And, well, is the open source term--
[01:13:48.860 --> 01:13:50.460]   I think people, like you're saying,
[01:13:50.460 --> 01:13:53.740]   they kind of argue on the semantics of it.
[01:13:53.740 --> 01:13:56.620]   But all we care about is that Llama 2 is open.
[01:13:56.620 --> 01:13:59.180]   Because if Llama 2 wasn't open source today,
[01:13:59.180 --> 01:14:03.100]   if Mistral was not open source, we would be in a bad spot.
[01:14:03.100 --> 01:14:05.060]   And I think the nuance here is making sure
[01:14:05.060 --> 01:14:06.860]   that these models are still tinkerable.
[01:14:06.860 --> 01:14:11.260]   Because the beautiful thing about Llama 2 as a base model
[01:14:11.260 --> 01:14:14.260]   is that, yeah, it costs $25 million to train to start with.
[01:14:14.260 --> 01:14:17.700]   But then you can fine tune it for like $50.
[01:14:17.700 --> 01:14:21.340]   And that's what's so beautiful about the open source ecosystem
[01:14:21.340 --> 01:14:23.420]   and something I think is really surprising as well.
[01:14:23.420 --> 01:14:25.500]   It completely surprised me.
[01:14:25.500 --> 01:14:30.220]   I think a lot of people assumed that it's not
[01:14:30.220 --> 01:14:32.660]   going to be-- open source machine learning is just not
[01:14:32.660 --> 01:14:33.740]   going to be practical because it's so
[01:14:33.740 --> 01:14:35.080]   expensive to train these models.
[01:14:35.080 --> 01:14:37.540]   But fine tuning is unreasonably effective.
[01:14:37.540 --> 01:14:39.740]   And people are getting really good results out of it.
[01:14:39.740 --> 01:14:40.900]   And it's really cheap.
[01:14:40.900 --> 01:14:46.000]   So people can effectively create open source models really
[01:14:46.000 --> 01:14:46.580]   cheaply.
[01:14:46.580 --> 01:14:49.180]   And there's going to be this sort of ecosystem
[01:14:49.180 --> 01:14:50.860]   of tons of models being made.
[01:14:50.860 --> 01:14:53.260]   And I think the risk there from a licensing point of view
[01:14:53.260 --> 01:14:56.380]   is we need to make sure that the licenses let people do that.
[01:14:56.380 --> 01:14:58.020]   Because if you release a big model
[01:14:58.020 --> 01:15:00.860]   under a non-commercial license and people can't fine tune it,
[01:15:00.860 --> 01:15:03.460]   you've lost the magic of it being open.
[01:15:03.460 --> 01:15:05.500]   And I'm sure there are ways to structure that such
[01:15:05.500 --> 01:15:07.020]   that the person paying $25 million
[01:15:07.020 --> 01:15:10.220]   feels like they're compensated somehow
[01:15:10.220 --> 01:15:14.300]   and they can feel like they should keep on training models.
[01:15:14.300 --> 01:15:15.900]   And people can keep on fine tuning it.
[01:15:15.900 --> 01:15:17.620]   But I guess we just have to figure out
[01:15:17.620 --> 01:15:20.060]   exactly how that plays out.
[01:15:20.060 --> 01:15:21.380]   FRANCESC CAMPOY: Excellent.
[01:15:21.380 --> 01:15:23.340]   So just wanted to round it out.
[01:15:23.340 --> 01:15:28.620]   You've been an excellent, very open guest so far.
[01:15:28.620 --> 01:15:29.580]   I actually kind of--
[01:15:29.580 --> 01:15:31.700]   I should have started my intro with this.
[01:15:31.700 --> 01:15:36.140]   But I feel like you found the AI engineer crew before I did.
[01:15:36.140 --> 01:15:37.940]   And something that really resonated
[01:15:37.940 --> 01:15:40.480]   with you in the Series B announcement
[01:15:40.480 --> 01:15:42.260]   was that you put in some stats here
[01:15:42.260 --> 01:15:45.300]   about how there are two orders of magnitude more software
[01:15:45.300 --> 01:15:47.800]   engineers than there are machine learning engineers, about 30
[01:15:47.800 --> 01:15:50.060]   million software engineers and 500,000 machine learning
[01:15:50.060 --> 01:15:50.900]   engineers.
[01:15:50.900 --> 01:15:53.360]   You can maybe plus/minus one of those orders of magnitude,
[01:15:53.360 --> 01:15:54.700]   but it's around that ballpark.
[01:15:54.700 --> 01:15:57.280]   And so obviously, there will be a lot more AI engineers
[01:15:57.280 --> 01:15:59.460]   than there will be ML engineers.
[01:15:59.460 --> 01:16:01.540]   How do you see this group?
[01:16:01.540 --> 01:16:03.620]   Like, is it all software engineers?
[01:16:03.620 --> 01:16:06.940]   Are they going to specialize?
[01:16:06.940 --> 01:16:08.940]   What would you advise someone trying
[01:16:08.940 --> 01:16:10.620]   to become an AI engineer?
[01:16:10.620 --> 01:16:14.020]   Is this a legitimate career path?
[01:16:14.020 --> 01:16:14.980]   Yeah, absolutely.
[01:16:14.980 --> 01:16:18.580]   I mean, it's very clear that AI is
[01:16:18.580 --> 01:16:20.380]   going to be a large part of how we build software in the future
[01:16:20.380 --> 01:16:21.540]   now.
[01:16:21.540 --> 01:16:24.340]   It's a bit like being a software developer in the '90s
[01:16:24.340 --> 01:16:26.580]   and ignoring the internet.
[01:16:26.580 --> 01:16:28.660]   You just need to learn about this stuff.
[01:16:28.660 --> 01:16:31.060]   You need to figure this stuff out.
[01:16:31.060 --> 01:16:33.260]   I don't think it needs to be--
[01:16:33.260 --> 01:16:36.700]   you don't need to be super low level.
[01:16:36.700 --> 01:16:38.300]   You don't need to be like--
[01:16:38.300 --> 01:16:40.540]   the metaphor here is that you don't
[01:16:40.540 --> 01:16:45.280]   need to be digging down into this sort of PyTorch level
[01:16:45.280 --> 01:16:46.880]   if you don't want to.
[01:16:46.880 --> 01:16:49.700]   In the same way as a software engineer in the '90s,
[01:16:49.700 --> 01:16:51.260]   you don't need to be understanding
[01:16:51.260 --> 01:16:53.380]   how network stacks work to be able to build a website.
[01:16:53.380 --> 01:16:55.000]   But you need to understand the shape of this thing
[01:16:55.000 --> 01:16:57.780]   and how to hold it and what it's good at and what it's not.
[01:16:57.780 --> 01:17:02.340]   And that's really important.
[01:17:02.340 --> 01:17:04.580]   So yeah, I certainly just advise people
[01:17:04.580 --> 01:17:06.260]   to just start playing around with it.
[01:17:06.260 --> 01:17:08.340]   Get a feel of how language models work.
[01:17:08.340 --> 01:17:11.900]   Get a feel of how these diffusion models work.
[01:17:11.900 --> 01:17:14.620]   Get a feel of what fine tuning is
[01:17:14.620 --> 01:17:17.500]   and how it works, because some of your job
[01:17:17.500 --> 01:17:18.940]   might be building data sets.
[01:17:18.940 --> 01:17:20.500]   Get a feeling of how prompting works,
[01:17:20.500 --> 01:17:22.620]   because some of your job might be writing a prompt.
[01:17:22.620 --> 01:17:26.340]   And those are just all really important skills
[01:17:26.340 --> 01:17:29.900]   to sort of figure out.
[01:17:29.900 --> 01:17:32.180]   Well, thanks for building the definitive platform
[01:17:32.180 --> 01:17:33.620]   for doing all that.
[01:17:33.620 --> 01:17:34.980]   Yeah, of course.
[01:17:34.980 --> 01:17:37.020]   Any final call to actions?
[01:17:37.020 --> 01:17:39.460]   Who should come work at Replicate?
[01:17:39.460 --> 01:17:41.740]   Yeah, anything for the audience?
[01:17:41.740 --> 01:17:43.900]   Yeah, I mean, we're hiring.
[01:17:43.900 --> 01:17:47.780]   If you click on Jobs at the bottom of replicate.com,
[01:17:47.780 --> 01:17:50.380]   there's some jobs.
[01:17:50.380 --> 01:17:54.100]   And I just encourage you to just try out AI,
[01:17:54.100 --> 01:17:56.260]   even if you think you're not smart enough.
[01:17:56.260 --> 01:17:58.100]   Like, the whole reason I started this company
[01:17:58.100 --> 01:17:59.560]   is because I was looking at the cool stuff
[01:17:59.560 --> 01:18:00.320]   that Andreas was making.
[01:18:00.320 --> 01:18:02.560]   Like, Andreas is like a proper machine learning person
[01:18:02.560 --> 01:18:03.660]   with a PhD.
[01:18:03.660 --> 01:18:07.180]   And I was just like a sort of lonely software engineer.
[01:18:07.180 --> 01:18:09.140]   And I was like, you're doing really cool stuff,
[01:18:09.140 --> 01:18:11.380]   and I want to be able to do that.
[01:18:11.380 --> 01:18:13.740]   And by us working together, we've
[01:18:13.740 --> 01:18:17.260]   now made it accessible to dummies like me.
[01:18:17.260 --> 01:18:20.700]   And I just encourage anyone who wants to try this stuff out,
[01:18:20.700 --> 01:18:21.580]   just give it a try.
[01:18:21.580 --> 01:18:24.020]   And I think I would also encourage
[01:18:24.020 --> 01:18:25.660]   people who are tool builders.
[01:18:25.660 --> 01:18:29.460]   Like, the limiting factor now on AI is not like the technology.
[01:18:29.460 --> 01:18:31.980]   Like, the technology has made incredible advances.
[01:18:31.980 --> 01:18:34.980]   And there's just so many incredible machine learning
[01:18:34.980 --> 01:18:37.500]   models that can do a ton of stuff.
[01:18:37.500 --> 01:18:40.380]   The limiting factor is just like making that accessible
[01:18:40.380 --> 01:18:41.900]   to people who build products.
[01:18:41.900 --> 01:18:44.300]   Because it's really hard to use this stuff right now.
[01:18:44.300 --> 01:18:45.860]   And obviously, we're building some of that stuff
[01:18:45.860 --> 01:18:46.380]   as Replicate.
[01:18:46.380 --> 01:18:49.180]   But there's just like a ton of other tooling and abstractions
[01:18:49.180 --> 01:18:51.580]   that need to be built out to make this stuff usable.
[01:18:51.580 --> 01:18:54.620]   So I just encourage people who like building developer tools
[01:18:54.620 --> 01:18:56.220]   to just like get stuck into it as well.
[01:18:56.220 --> 01:18:58.260]   Because that's going to make this stuff accessible
[01:18:58.260 --> 01:18:58.900]   to everyone.
[01:18:58.900 --> 01:18:59.820]   FRANCESC CAMPOY: Yeah.
[01:18:59.820 --> 01:19:02.380]   I especially want to highlight you have a Hacker-in-Residence
[01:19:02.380 --> 01:19:04.580]   job opening available, which not every company has,
[01:19:04.580 --> 01:19:07.380]   which means just join you and hack stuff.
[01:19:07.380 --> 01:19:09.660]   I think Charlie Holtz is doing a fantastic job of that.
[01:19:09.660 --> 01:19:10.380]   CHRIS BANES: Yep.
[01:19:10.380 --> 01:19:12.060]   Effectively, most of our--
[01:19:12.060 --> 01:19:15.660]   a lot of our job is just like showing people how to use AI.
[01:19:15.660 --> 01:19:17.700]   So we've just got a team of software developers.
[01:19:17.700 --> 01:19:19.820]   And people have kind of figured this stuff out
[01:19:19.820 --> 01:19:25.340]   who are writing about it, who are making videos about it,
[01:19:25.340 --> 01:19:26.740]   who are making example applications
[01:19:26.740 --> 01:19:28.700]   to show people what you can do with this stuff.
[01:19:28.700 --> 01:19:29.240]   FRANCESC CAMPOY: Yeah.
[01:19:29.240 --> 01:19:31.440]   In my world, that used to be called DevRel.
[01:19:31.440 --> 01:19:33.620]   But now it's Hacker-in-Residence.
[01:19:33.620 --> 01:19:34.460]   And that's--
[01:19:34.460 --> 01:19:34.960]   [LAUGHTER]
[01:19:34.960 --> 01:19:37.540]   CHRIS BANES: Yeah, this came from--
[01:19:37.540 --> 01:19:40.680]   Zeke is another one of our hackers.
[01:19:40.680 --> 01:19:42.980]   FRANCESC CAMPOY: Tell me this came from Chroma.
[01:19:42.980 --> 01:19:43.780]   To start that one.
[01:19:43.780 --> 01:19:45.220]   CHRIS BANES: We developed--
[01:19:45.220 --> 01:19:47.900]   Antoine actually was like, hey, we came up with that first.
[01:19:47.900 --> 01:19:49.140]   But I think we came up with it independently.
[01:19:49.140 --> 01:19:50.060]   FRANCESC CAMPOY: Yeah, I made that page, yeah.
[01:19:50.060 --> 01:19:52.300]   CHRIS BANES: I think we came up with it independently.
[01:19:52.300 --> 01:19:55.700]   Because the story behind this is we originally
[01:19:55.700 --> 01:19:56.940]   called it the DevRel team.
[01:19:56.940 --> 01:19:58.020]   And--
[01:19:58.020 --> 01:19:59.620]   FRANCESC CAMPOY: DevRel is cursed now.
[01:19:59.620 --> 01:20:00.980]   No one wants to listen to DevRel.
[01:20:00.980 --> 01:20:03.300]   CHRIS BANES: And Zeke was like, that sounds so boring.
[01:20:03.300 --> 01:20:05.860]   I have to go to someone and say I'm a developer relations
[01:20:05.860 --> 01:20:06.360]   person.
[01:20:06.360 --> 01:20:07.500]   FRANCESC CAMPOY: You don't want to be a hacker man.
[01:20:07.500 --> 01:20:09.340]   CHRIS BANES: Or a developer advocate or something.
[01:20:09.340 --> 01:20:11.020]   So we were like, OK, what's the way
[01:20:11.020 --> 01:20:13.020]   we can make this sound the most fun?
[01:20:13.020 --> 01:20:14.920]   All right, you're a hacker.
[01:20:14.920 --> 01:20:17.020]   I would say that is consistently the vibe
[01:20:17.020 --> 01:20:20.260]   I get from Replicate, everyone on your team I interact with.
[01:20:20.260 --> 01:20:22.740]   When I go to your San Francisco office,
[01:20:22.740 --> 01:20:24.660]   that's the vibe that you're generating.
[01:20:24.660 --> 01:20:27.060]   It's a hacker space more than an office.
[01:20:27.060 --> 01:20:28.860]   And you hold fantastic meetups there.
[01:20:28.860 --> 01:20:30.660]   And I think you're a really positive presence
[01:20:30.660 --> 01:20:31.460]   in our community.
[01:20:31.460 --> 01:20:33.020]   So thank you for doing all that.
[01:20:33.020 --> 01:20:36.980]   And it's instilling the hacker vibe and culture into AI.
[01:20:36.980 --> 01:20:38.700]   I'm really glad that's working.
[01:20:38.700 --> 01:20:39.340]   Yeah.
[01:20:39.340 --> 01:20:39.820]   Cool.
[01:20:39.820 --> 01:20:41.140]   That's a wrap, I think.
[01:20:41.140 --> 01:20:42.660]   Thank you so much for coming on, man.
[01:20:42.660 --> 01:20:43.060]   Yeah, of course.
[01:20:43.060 --> 01:20:43.560]   Thank you.
[01:20:43.560 --> 01:20:45.340]   This was a lot of fun.
[01:20:45.340 --> 01:20:48.700]   [MUSIC PLAYING]
[01:20:48.700 --> 01:20:52.040]   [MUSIC ENDS]
[01:20:52.040 --> 01:20:55.400]   [MUSIC PLAYING]
[01:20:55.400 --> 01:20:58.760]   [MUSIC ENDS]
[01:20:59.320 --> 01:21:02.360]   [MUSIC ENDS]
[01:21:02.520 --> 01:21:05.560]   [MUSIC ENDS]
[01:21:05.560 --> 01:21:15.560]   [BLANK_AUDIO]

