
[00:00:00.000 --> 00:00:00.840]   [upbeat music]
[00:15:50.860 --> 00:15:54.400]   occurs during deep sleep and other forms of deep rest.
[00:15:54.400 --> 00:15:56.000]   This is something I've covered extensively
[00:15:56.000 --> 00:15:58.340]   in episodes on neuroplasticity and learning,
[00:15:58.340 --> 00:16:00.220]   and if you'd like to learn more about neuroplasticity,
[00:16:00.220 --> 00:16:02.660]   in fact, if you'd like a zero-cost toolkit
[00:16:02.660 --> 00:16:04.780]   that defines the so-called super protocol
[00:16:04.780 --> 00:16:06.860]   for neuroplasticity and learning
[00:16:06.860 --> 00:16:08.540]   that is not just nested
[00:16:08.540 --> 00:16:10.220]   within the context of goal pursuit and learning,
[00:16:10.220 --> 00:16:12.300]   we have that, you can go to hubermanlab.com,
[00:16:12.300 --> 00:16:14.680]   you go to the menu, you scroll down to newsletter,
[00:16:14.680 --> 00:16:16.780]   and you can sign up, it's completely zero cost,
[00:16:16.780 --> 00:16:18.780]   and you'll get that as a brief,
[00:16:18.780 --> 00:16:21.280]   I believe it's a two or maybe three page PDF.
[00:16:21.280 --> 00:16:23.980]   Okay, so returning to goal setting and pursuit,
[00:16:23.980 --> 00:16:25.460]   first, you need to set your goal.
[00:16:25.460 --> 00:16:27.660]   You really should take the time required
[00:16:27.660 --> 00:16:29.340]   to define your priority.
[00:16:29.340 --> 00:16:30.840]   What are you going to try and learn?
[00:16:30.840 --> 00:16:32.660]   And then you're going to pick a goal
[00:16:32.660 --> 00:16:34.300]   that really feels challenging,
[00:16:34.300 --> 00:16:36.840]   that feels like it might even be out of reach,
[00:16:36.840 --> 00:16:39.700]   because that will recruit the neural circuits
[00:16:39.700 --> 00:16:41.140]   associated with arousal,
[00:16:41.140 --> 00:16:44.960]   they're motivating enough to get you into action.
[00:16:44.960 --> 00:16:46.000]   Now, I want to be very clear,
[00:16:46.000 --> 00:16:47.820]   I'm not suggesting that you pick a goal
[00:16:47.820 --> 00:16:49.080]   that's impossible to achieve
[00:16:49.080 --> 00:16:50.680]   or that you believe is impossible to achieve,
[00:16:50.680 --> 00:16:52.220]   that's not going to serve you well.
[00:16:52.220 --> 00:16:53.840]   Rather, I'm saying pick a goal
[00:16:53.840 --> 00:16:55.780]   that feels just a bit out of reach,
[00:16:55.780 --> 00:16:57.760]   and don't obsess too much about whether or not
[00:16:57.760 --> 00:17:00.200]   it's a lot out of reach or a little bit out of reach,
[00:17:00.200 --> 00:17:01.760]   pick something you're excited to pursue
[00:17:01.760 --> 00:17:03.940]   that you would really like to accomplish,
[00:17:03.940 --> 00:17:07.400]   set that goal, and then just set aside all other goals.
[00:17:07.400 --> 00:17:09.760]   Still, of course, maintain or improve
[00:17:09.760 --> 00:17:11.960]   other aspects of your life that are necessary
[00:17:11.960 --> 00:17:13.340]   for daily living, for mental health,
[00:17:13.340 --> 00:17:14.840]   physical health, et cetera,
[00:17:14.840 --> 00:17:17.800]   but really just focus on one goal.
[00:17:17.800 --> 00:17:20.340]   I promise that you will be far more satisfied
[00:17:20.340 --> 00:17:23.800]   with the results if you can truly set a priority.
[00:17:23.800 --> 00:17:25.620]   So once you've defined the specific goal
[00:17:25.620 --> 00:17:27.500]   that you are going to prioritize,
[00:17:27.500 --> 00:17:29.860]   there are two more things that you need to do
[00:17:29.860 --> 00:17:32.100]   before you start to pursue that goal.
[00:17:32.100 --> 00:17:36.660]   The first one is that you need to define the specific verbs,
[00:17:36.660 --> 00:17:39.940]   the actions that are involved in pursuing that goal.
[00:17:39.940 --> 00:17:41.260]   This is absolutely critical.
[00:17:41.260 --> 00:17:44.780]   A lot of people will set a sort of title goal
[00:17:44.780 --> 00:17:46.280]   or a goal state.
[00:17:46.280 --> 00:17:48.680]   They'll say, "Oh, you know, I want to be rich,"
[00:17:48.680 --> 00:17:50.680]   or, "I want to be smart,"
[00:17:50.680 --> 00:17:53.380]   or they will say, "I want to be fit or proficient
[00:17:53.380 --> 00:17:54.800]   in a given language."
[00:17:54.800 --> 00:17:58.600]   It's really important that you put additional specificity
[00:17:58.600 --> 00:17:59.440]   on your goal.
[00:17:59.440 --> 00:18:02.160]   In fact, it's important that you put a lot of specificity
[00:18:02.160 --> 00:18:05.280]   on your goal and that you focus mainly on verbs
[00:18:05.280 --> 00:18:07.480]   when defining that specificity.
[00:18:07.480 --> 00:18:08.880]   Now, there are a lot of reasons for this
[00:18:08.880 --> 00:18:12.080]   that have to do both with increasing the probability
[00:18:12.080 --> 00:18:13.760]   that you will achieve your goal,
[00:18:13.760 --> 00:18:18.000]   as well as maintaining motivation as you pursue that goal.
[00:18:18.000 --> 00:18:21.080]   So for instance, rather than saying you want to be fit
[00:18:21.080 --> 00:18:23.860]   or you want to be a better runner or swimmer,
[00:18:23.860 --> 00:18:27.260]   you would want to get very specific about the verb
[00:18:27.260 --> 00:18:30.360]   that you're going to engage in in order to achieve that goal.
[00:18:30.360 --> 00:18:32.680]   Now, it's somewhat obvious in the case of running
[00:18:32.680 --> 00:18:33.520]   or swimming.
[00:18:33.520 --> 00:18:34.600]   I think everyone understands
[00:18:34.600 --> 00:18:36.200]   that if you want to be a better runner,
[00:18:36.200 --> 00:18:37.800]   there is going to be some running involved.
[00:18:37.800 --> 00:18:38.880]   If you want to be a better swimmer,
[00:18:38.880 --> 00:18:41.600]   there's going to be some swimming involved, of course,
[00:18:41.600 --> 00:18:45.260]   but presumably there'll be some other behaviors as well,
[00:18:45.260 --> 00:18:48.940]   everything from driving to the pool or lacing up your shoes.
[00:18:48.940 --> 00:18:51.520]   I mean, there's an essentially near infinite number
[00:18:51.520 --> 00:18:54.200]   of verbs involved in any type of goal pursuit.
[00:18:54.200 --> 00:18:56.160]   So what we are talking about here
[00:18:56.160 --> 00:18:58.920]   is really defining the goal on a piece of paper,
[00:18:58.920 --> 00:18:59.960]   and I do think that's important.
[00:18:59.960 --> 00:19:01.400]   You should write this down.
[00:19:01.400 --> 00:19:04.220]   And I think the process of selecting your goal,
[00:19:04.220 --> 00:19:07.160]   that priority, as well as defining the specificity
[00:19:07.160 --> 00:19:09.500]   of the verb action that you're going to pursue
[00:19:09.500 --> 00:19:10.660]   should be done on paper.
[00:19:10.660 --> 00:19:11.560]   You of course are going to think,
[00:19:11.560 --> 00:19:12.600]   but then you should write it out.
[00:19:12.600 --> 00:19:15.140]   Seeing things on paper and writing them out by hand
[00:19:15.140 --> 00:19:17.840]   with pen or pencil really has been shown
[00:19:17.840 --> 00:19:20.480]   to engage neural circuitry in a way that is different
[00:19:20.480 --> 00:19:23.120]   than typing with your thumbs into your phone,
[00:19:23.120 --> 00:19:25.640]   which by the way is a new feature of human evolution.
[00:19:25.640 --> 00:19:28.480]   I do believe this is the first time in human evolution
[00:19:28.480 --> 00:19:30.900]   that we have written with our thumbs.
[00:19:30.900 --> 00:19:32.360]   I don't know, I don't have a time machine.
[00:19:32.360 --> 00:19:33.280]   I can't go back and check,
[00:19:33.280 --> 00:19:35.880]   but I'm willing to place a bet
[00:19:35.880 --> 00:19:38.020]   that that statement is correct.
[00:19:38.020 --> 00:19:39.800]   So the point is that writing things out
[00:19:39.800 --> 00:19:40.760]   is not only important,
[00:19:40.760 --> 00:19:44.020]   it's also the most effective way to embed knowledge
[00:19:44.020 --> 00:19:45.620]   in our nervous system.
[00:19:45.620 --> 00:19:47.540]   And so I highly recommend that you write things out
[00:19:47.540 --> 00:19:50.800]   on a piece of paper in your process of goal setting.
[00:19:50.800 --> 00:19:53.940]   So when we are talking about generating verb specificity
[00:19:53.940 --> 00:19:57.300]   about your goal, it would look like the following.
[00:19:57.300 --> 00:20:00.540]   So let's say I want to quote, unquote, get more fit
[00:20:00.540 --> 00:20:03.280]   or learn conversational French
[00:20:03.280 --> 00:20:05.960]   or anything for that matter, gardening.
[00:20:05.960 --> 00:20:08.240]   Maybe I want to build a gazebo in the backyard
[00:20:08.240 --> 00:20:10.220]   or a deck in the backyard.
[00:20:10.220 --> 00:20:14.000]   The key thing to answer is what is the major block of action
[00:20:14.000 --> 00:20:16.680]   that's going to be involved in pursuing that goal?
[00:20:16.680 --> 00:20:18.760]   So for instance, if you want to get more fit
[00:20:18.760 --> 00:20:20.120]   and you're going to do that primarily
[00:20:20.120 --> 00:20:21.440]   through running and weight training
[00:20:21.440 --> 00:20:22.840]   or swimming and weight training,
[00:20:22.840 --> 00:20:24.360]   you would want to get very specific
[00:20:24.360 --> 00:20:26.000]   in defining that priority goal
[00:20:26.000 --> 00:20:30.740]   as I'm going to run X number of miles per week
[00:20:30.740 --> 00:20:34.540]   or I'm going to go to the gym three times per week
[00:20:34.540 --> 00:20:35.380]   to lift weights.
[00:20:35.380 --> 00:20:36.580]   Although I would recommend
[00:20:36.580 --> 00:20:38.860]   getting even more specific than that.
[00:20:38.860 --> 00:20:41.060]   I would recommend that you literally write down,
[00:20:41.060 --> 00:20:43.740]   I'm going to go to the gym three times per week
[00:20:43.740 --> 00:20:48.040]   for a minimum of 60 minutes where 50 minutes of that
[00:20:48.040 --> 00:20:50.740]   are carrying out hard work, okay?
[00:20:50.740 --> 00:20:52.660]   With of course rest between sets, et cetera.
[00:20:52.660 --> 00:20:56.360]   Or I'm going to attend three classes per week
[00:20:56.360 --> 00:20:58.940]   or perhaps even just one class per week
[00:20:58.940 --> 00:21:01.640]   of learning conversational French.
[00:21:01.640 --> 00:21:05.060]   Plus I'm going to spend two hours per week
[00:21:05.060 --> 00:21:09.280]   of practicing say word problems or mathematical problems.
[00:21:09.280 --> 00:21:12.280]   Whatever it is, you want to define first the priority,
[00:21:12.280 --> 00:21:14.000]   then you want to define the verb action
[00:21:14.000 --> 00:21:17.040]   that represents the bulk of effort towards that priority.
[00:21:17.040 --> 00:21:19.300]   So running in the case of the person
[00:21:19.300 --> 00:21:21.740]   who wants to get fit by running, weightlifting,
[00:21:21.740 --> 00:21:23.460]   in the case of the person that wants to get fit
[00:21:23.460 --> 00:21:26.220]   by weightlifting, though of course I highly recommend
[00:21:26.220 --> 00:21:27.660]   people do both resistance training
[00:21:27.660 --> 00:21:29.520]   and cardiovascular training
[00:21:29.520 --> 00:21:31.580]   if indeed they want to be truly fit.
[00:21:31.580 --> 00:21:33.160]   Or in the case of language learning
[00:21:33.160 --> 00:21:34.860]   or learning how to code or gardening
[00:21:34.860 --> 00:21:35.980]   or something of that sort,
[00:21:35.980 --> 00:21:38.340]   to really define the verb actions involved
[00:21:38.340 --> 00:21:42.740]   and then to place specificity in terms of the amount of time
[00:21:42.740 --> 00:21:45.820]   that one is going to try to achieve each week
[00:21:45.820 --> 00:21:49.540]   in pursuit of that specific priority goal.
[00:21:49.540 --> 00:21:51.340]   Now I realize that that process itself
[00:21:51.340 --> 00:21:52.540]   takes a bit of time,
[00:21:52.540 --> 00:21:55.180]   but when you look back on the 100 year plus
[00:21:55.180 --> 00:21:58.620]   scientific literature of what leads to successful
[00:21:58.620 --> 00:22:00.420]   goal setting and pursuit,
[00:22:00.420 --> 00:22:02.280]   you find over and over again
[00:22:02.280 --> 00:22:04.100]   that those two components we've been talking about,
[00:22:04.100 --> 00:22:07.660]   specificity and measurability are paramount.
[00:22:07.660 --> 00:22:10.420]   You just simply cannot discard those from the process
[00:22:10.420 --> 00:22:13.460]   if you expect yourself to achieve your goals.
[00:22:13.460 --> 00:22:15.280]   So whether or not it's the ABC method
[00:22:15.280 --> 00:22:17.180]   or it's the SMART method or the SMARTER method,
[00:22:17.180 --> 00:22:20.060]   again, all acronyms coined not by me but by others
[00:22:20.060 --> 00:22:21.980]   previous to this conversation,
[00:22:21.980 --> 00:22:24.120]   you're going to find elements of specificity
[00:22:24.120 --> 00:22:26.900]   and measurability showing up again and again.
[00:22:26.900 --> 00:22:29.780]   So these are key features of any protocol
[00:22:29.780 --> 00:22:31.220]   that you are going to use
[00:22:31.220 --> 00:22:34.540]   in order to try and set and achieve your goals.
[00:22:34.540 --> 00:22:36.800]   And I should mention that setting specific goals
[00:22:36.800 --> 00:22:39.660]   and clearly defining the verbs
[00:22:39.660 --> 00:22:42.060]   that you're going to engage in to pursue those goals
[00:22:42.060 --> 00:22:44.260]   and defining how long you are going to try
[00:22:44.260 --> 00:22:47.780]   and engage in those verbs each week to achieve those goals
[00:22:47.780 --> 00:22:52.300]   has significant impact on the probability of success.
[00:22:52.300 --> 00:22:53.900]   We're not talking about a minor effect.
[00:22:53.900 --> 00:22:55.860]   In fact, in the original episode I did
[00:22:55.860 --> 00:22:57.300]   about goal setting and pursuit,
[00:22:57.300 --> 00:22:59.720]   I talked about the so-called recycling study.
[00:22:59.720 --> 00:23:02.220]   I'm not going to describe it in a lot of detail right now,
[00:23:02.220 --> 00:23:04.900]   but essentially this study looked at motivating people
[00:23:04.900 --> 00:23:08.120]   to recycle more recyclable products in the workplace.
[00:23:08.120 --> 00:23:11.840]   And what they found was that when people were told
