
[00:00:00.040 --> 00:00:10.540]   kill
[00:19:54.300 --> 00:19:54.300]   You're going to continue for at least 10 more years.
[00:19:54.300 --> 00:19:54.300]   You're going to continue for at least 10 more years.
[00:19:54.300 --> 00:19:54.300]   You're going to continue for at least 10 more years.
[00:19:54.300 --> 00:19:54.300]   You're going to continue for at least 10 more years.
[00:19:54.300 --> 00:19:54.300]   You're going to continue for at least 10 more years.
[00:19:54.300 --> 00:19:54.300]   You're going to continue for at least 10 more years.
[00:19:54.300 --> 00:19:54.300]   You're going to continue for at least 10 more years.
[00:19:54.300 --> 00:19:54.300]   You're going to continue for at least 10 more years.
[00:19:54.300 --> 00:19:54.300]   You're going to continue for at least 10 more years.
[00:19:54.300 --> 00:19:54.300]   You're going to continue for at least 10 more years.
[00:19:54.300 --> 00:19:54.300]   You're going to continue for at least 10 more years.
[00:19:54.300 --> 00:19:54.300]   You're going to continue for at least 10 more years.
[00:19:54.300 --> 00:19:54.300]   You're going to continue for at least 10 more years.
[00:19:54.300 --> 00:19:54.300]   You're going to continue for at least 10 more years.
[00:19:54.300 --> 00:20:24.320]  ,
[00:20:24.320 --> 00:20:24.320]   You're going to continue for at least 10 more years.
[00:20:24.320 --> 00:20:24.320]   You're going to continue for at least 10 more years.
[00:20:24.320 --> 00:20:24.320]   You're going to continue for at least 10 more years.
[00:20:24.320 --> 00:20:24.320]   You're going to continue for at least 10 more years.
[00:20:24.320 --> 00:20:24.320]   You're going to continue for at least 10 more years.
[00:20:24.320 --> 00:20:24.320]   You're going to continue for at least 10 more years.
[00:20:24.320 --> 00:20:24.320]   You're going to continue for at least 10 more years.
[00:20:24.320 --> 00:20:24.320]   You're going to continue for at least 10 more years.
[00:20:24.320 --> 00:20:24.320]   You're going to continue for at least 10 more years.
[00:20:24.320 --> 00:20:24.320]   You're going to continue for at least 10 more years.
[00:20:24.340 --> 00:20:54.340]   I'm going to continue for at least 10 more years.
[00:20:54.340 --> 00:20:54.340]   I'm going to continue for at least 10 more years.
[00:20:54.340 --> 00:20:54.340]   I'm going to continue for at least 10 more years.
[00:20:54.340 --> 00:20:54.340]   I'm going to continue for at least 10 more years.
[00:20:54.340 --> 00:20:54.340]   I'm going to continue for at least 10 more years.
[00:20:54.340 --> 00:20:54.340]   I'm going to continue for at least 10 more years.
[00:20:54.340 --> 00:20:54.340]   I'm going to continue for at least 10 more years.
[00:20:54.340 --> 00:20:54.340]   I'm going to continue for at least 10 more years.
[00:20:54.340 --> 00:20:54.340]   I'm going to continue for at least 10 more years.
[00:20:54.340 --> 00:20:54.340]   I'm going to continue for at least 10 more years.
[00:20:54.340 --> 00:20:54.340]   I'm going to continue for at least 10 more years.
[00:20:54.340 --> 00:20:54.340]   I'm going to continue for at least 10 more years.
[00:20:54.340 --> 00:20:54.340]   I'm going to continue for at least 10 more years.
[00:20:54.340 --> 00:20:54.340]   I'm going to continue for at least 10 more years.
[00:20:54.340 --> 00:20:54.340]   I'm going to continue for at least 10 more years.
[00:20:54.340 --> 00:21:24.360]   I'm going to continue for at least 10 more years.
[00:21:24.360 --> 00:21:24.360]   I'm going to continue for at least 10 more years.
[00:21:24.360 --> 00:21:24.360]   I'm going to continue for at least 10 more years.
[00:21:24.360 --> 00:21:24.360]   I'm going to continue for at least 10 more years.
[00:21:24.360 --> 00:21:24.360]   I'm going to continue for at least 10 more years.
[00:21:24.360 --> 00:21:24.360]   I'm going to continue for at least 10 more years.
[00:21:24.360 --> 00:21:24.360]   I'm going to continue for at least 10 more years.
[00:21:24.360 --> 00:21:24.360]   I'm going to continue for at least 10 more years.
[00:21:24.380 --> 00:21:54.380]   I'm going to continue for at least 10 more years.
[00:21:54.380 --> 00:21:54.380]   I'm going to continue for at least 10 more years.
[00:21:54.380 --> 00:21:54.380]   I'm going to continue for at least 10 more years.
[00:21:54.380 --> 00:21:54.380]   I'm going to continue for at least 10 more years.
[00:21:54.380 --> 00:21:54.380]   I'm going to continue for at least 10 more years.
[00:21:54.380 --> 00:21:54.380]   I'm going to continue for at least 10 more years.
[00:21:54.380 --> 00:21:54.380]   I'm going to continue for at least 10 more years.
[00:21:54.380 --> 00:21:54.380]   I'm going to continue for at least 10 more years.
[00:21:54.380 --> 00:21:54.380]   I'm going to continue for at least 10 more years.
[00:21:54.380 --> 00:21:54.380]   I'm going to continue for at least 10 more years.
[00:21:54.380 --> 00:21:54.380]   I'm going to continue for at least 10 more years.
[00:21:54.380 --> 00:21:54.380]   I'm going to continue for at least 10 more years.
[00:21:54.380 --> 00:21:54.380]   I'm going to continue for at least 10 more years.
[00:21:54.380 --> 00:21:54.380]   I'm going to continue for at least 10 more years.
[00:21:54.380 --> 00:21:54.380]   I'm going to continue for at least 10 more years.
[00:21:54.380 --> 00:22:24.400]   I'm going to continue for at least 10 more years.
[00:22:24.400 --> 00:22:24.400]   I'm going to continue for at least 10 more years.
[00:22:24.400 --> 00:22:24.400]   I'm going to continue for at least 10 more years.
[00:22:24.400 --> 00:22:24.400]   I'm going to continue for at least 10 more years.
[00:22:24.400 --> 00:22:24.400]   I'm going to continue for at least 10 more years.
[00:22:24.400 --> 00:22:24.400]   I'm going to continue for at least 10 more years.
[00:22:24.400 --> 00:22:24.400]   I'm going to continue for at least 10 more years.
[00:22:24.400 --> 00:22:24.400]   I'm going to continue for at least 10 more years.
[00:22:24.420 --> 00:22:54.420]   I'm going to continue for at least 10 more years.
[00:22:54.420 --> 00:22:54.420]   I'm going to continue for at least 10 more years.
[00:22:54.420 --> 00:22:54.420]   I'm going to continue for at least 10 more years.
[00:22:54.420 --> 00:22:54.420]   I'm going to continue for at least 10 more years.
[00:22:54.420 --> 00:22:54.420]   I'm going to continue for at least 10 more years.
[00:22:54.420 --> 00:22:54.420]   I'm going to continue for at least 10 more years.
[00:22:54.420 --> 00:22:54.420]   I'm going to continue for at least 10 more years.
[00:22:54.420 --> 00:22:54.420]   I'm going to continue for at least 10 more years.
[00:22:54.420 --> 00:22:54.420]   I'm going to continue for at least 10 more years.
[00:22:54.420 --> 00:22:54.420]   I'm going to continue for at least 10 more years.
[00:22:54.420 --> 00:22:54.420]   I'm going to continue for at least 10 more years.
[00:22:54.420 --> 00:22:54.420]   I'm going to continue for at least 10 more years.
[00:22:54.420 --> 00:22:54.420]   I'm going to continue for at least 10 more years.
[00:22:54.420 --> 00:22:54.420]   I'm going to continue for at least 10 more years.
[00:22:54.420 --> 00:22:54.420]   I'm going to continue for at least 10 more years.
[00:22:54.420 --> 00:23:24.440]   I'm going to continue for at least 10 more years.
[00:23:24.440 --> 00:23:24.440]   I'm going to continue for at least 10 more years.
[00:23:24.440 --> 00:23:24.440]   I'm going to continue for at least 10 more years.
[00:23:24.440 --> 00:23:24.440]   I'm going to continue for at least 10 more years.
[00:23:24.440 --> 00:23:24.440]   I'm going to continue for at least 10 more years.
[00:23:24.440 --> 00:23:24.440]   I'm going to continue for at least 10 more years.
[00:23:24.440 --> 00:23:24.440]   I'm going to continue for at least 10 more years.
[00:23:24.440 --> 00:23:24.440]   I'm going to continue for at least 10 more years.
[00:23:24.460 --> 00:23:54.460]   I'm going to continue for at least 10 more years.
[00:23:54.460 --> 00:23:54.460]   I'm going to continue for at least 10 more years.
[00:23:54.460 --> 00:23:54.460]   I'm going to continue for at least 10 more years.
[00:23:54.460 --> 00:23:54.460]   I'm going to continue for at least 10 more years.
[00:23:54.460 --> 00:23:54.460]   I'm going to continue for at least 10 more years.
[00:23:54.460 --> 00:23:54.460]   I'm going to continue for at least 10 more years.
[00:23:54.460 --> 00:23:54.460]   I'm going to continue for at least 10 more years.
[00:23:54.460 --> 00:23:54.460]   I'm going to continue for at least 10 more years.
[00:23:54.460 --> 00:23:54.460]   I'm going to continue for at least 10 more years.
[00:23:54.460 --> 00:23:54.460]   I'm going to continue for at least 10 more years.
[00:23:54.460 --> 00:23:54.460]   I'm going to continue for at least 10 more years.
[00:23:54.460 --> 00:23:54.460]   I'm going to continue for at least 10 more years.
[00:23:54.460 --> 00:23:54.460]   I'm going to continue for at least 10 more years.
[00:23:54.460 --> 00:23:54.460]   I'm going to continue for at least 10 more years.
[00:23:54.460 --> 00:23:54.460]   I'm going to continue for at least 10 more years.
[00:23:54.460 --> 00:24:24.480]   I'm going to continue for at least 10 more years.
[00:24:24.480 --> 00:24:24.480]   I'm going to continue for at least 10 more years.
[00:24:24.480 --> 00:24:24.480]   I'm going to continue for at least 10 more years.
[00:24:24.480 --> 00:24:24.480]   I'm going to continue for at least 10 more years.
[00:24:24.480 --> 00:24:24.480]   I'm going to continue for at least 10 more years.
[00:24:24.480 --> 00:24:24.480]   I'm going to continue for at least 10 more years.
[00:24:24.480 --> 00:24:24.480]   I'm going to continue for at least 10 more years.
[00:24:24.480 --> 00:24:24.480]   I'm going to continue for at least 10 more years.
[00:24:24.480 --> 00:24:24.480]   I'm going to continue for at least 10 more years.
[00:24:24.480 --> 00:24:24.480]   I'm going to continue for at least 10 more years.
[00:24:24.500 --> 00:24:54.500]   I'm going to continue for at least 10 more years.
[00:24:54.500 --> 00:24:54.500]   I'm going to continue for at least 10 more years.
[00:24:54.500 --> 00:24:54.500]   I'm going to continue for at least 10 more years.
[00:24:54.500 --> 00:24:54.500]   I'm going to continue for at least 10 more years.
[00:24:54.500 --> 00:24:54.500]   I'm going to continue for at least 10 more years.
[00:24:54.500 --> 00:24:54.500]   I'm going to continue for at least 10 more years.
[00:24:54.500 --> 00:24:54.500]   I'm going to continue for at least 10 more years.
[00:24:54.500 --> 00:24:54.500]   I'm going to continue for at least 10 more years.
[00:24:54.500 --> 00:24:54.500]   I'm going to continue for at least 10 more years.
[00:24:54.500 --> 00:24:54.500]   I'm going to continue for at least 10 more years.
[00:24:54.500 --> 00:24:54.500]   I'm going to continue for at least 10 more years.
[00:24:54.500 --> 00:24:54.500]   I'm going to continue for at least 10 more years.
[00:24:54.500 --> 00:24:54.500]   I'm going to continue for at least 10 more years.
[00:24:54.500 --> 00:24:54.500]   I'm going to continue for at least 10 more years.
[00:24:54.500 --> 00:24:54.500]   I'm going to continue for at least 10 more years.
[00:24:54.500 --> 00:25:24.520]   I'm going to continue for at least 10 more years.
[00:25:24.520 --> 00:25:24.520]   I'm going to continue for at least 10 more years.
[00:25:24.520 --> 00:25:24.520]   I'm going to continue for at least 10 more years.
[00:25:24.520 --> 00:25:24.520]   I'm going to continue for at least 10 more years.
