
[00:00:00.040 --> 00:00:10.700]   change
[02:00:59.380 --> 02:00:59.380]   We want to serve a lot of people, right?
[02:00:59.380 --> 02:00:59.380]   We want to serve a lot of people, right?
[02:00:59.420 --> 02:01:29.400]  ,
[02:01:29.400 --> 02:01:29.400]   We want to serve a lot of people, right?
[02:01:29.400 --> 02:01:29.400]   We want to serve a lot of people, right?
[02:01:29.400 --> 02:01:29.400]   We want to serve a lot of people, right?
[02:01:29.400 --> 02:01:29.400]   We want to serve a lot of people, right?
[02:01:29.400 --> 02:01:29.400]   We want to serve a lot of people, right?
[02:01:29.400 --> 02:01:29.400]   We want to serve a lot of people, right?
[02:01:29.400 --> 02:01:29.400]   We want to serve a lot of people, right?
[02:01:29.420 --> 02:01:59.420]  ,
[02:01:59.420 --> 02:01:59.420]   We want to serve a lot of people, right?
[02:01:59.420 --> 02:01:59.420]   We want to serve a lot of people, right?
[02:01:59.420 --> 02:01:59.420]   We want to serve a lot of people, right?
[02:01:59.420 --> 02:01:59.420]   We want to serve a lot of people, right?
[02:01:59.420 --> 02:01:59.420]   We want to serve a lot of people, right?
[02:01:59.420 --> 02:01:59.420]   We want to serve a lot of people, right?
[02:01:59.420 --> 02:01:59.420]   We want to serve a lot of people, right?
[02:01:59.420 --> 02:01:59.420]   We want to serve a lot of people, right?
[02:01:59.420 --> 02:01:59.420]   We want to serve a lot of people, right?
[02:01:59.420 --> 02:01:59.420]   We want to serve a lot of people, right?
[02:01:59.420 --> 02:01:59.420]   We want to serve a lot of people, right?
[02:01:59.420 --> 02:01:59.420]   We want to serve a lot of people, right?
[02:01:59.420 --> 02:01:59.420]   We want to serve a lot of people, right?
[02:01:59.420 --> 02:01:59.420]   We want to serve a lot of people, right?
[02:01:59.420 --> 02:01:59.420]   We want to serve a lot of people, right?
[02:01:59.420 --> 02:01:59.420]   We want to serve a lot of people, right?
[02:01:59.420 --> 02:02:29.440]   We want to serve a lot of people, right?
[02:02:29.440 --> 02:02:29.440]   We want to serve a lot of people, right?
[02:02:29.440 --> 02:02:29.440]   We want to serve a lot of people, right?
[02:02:29.440 --> 02:02:29.440]   We want to serve a lot of people, right?
[02:02:29.440 --> 02:02:29.440]   We want to serve a lot of people, right?
[02:02:29.440 --> 02:02:29.440]   We want to serve a lot of people, right?
[02:02:29.440 --> 02:02:29.440]   We want to serve a lot of people, right?
[02:02:29.440 --> 02:02:29.440]   We want to serve a lot of people, right?
[02:02:29.440 --> 02:02:29.440]   We want to serve a lot of people, right?
[02:02:29.460 --> 02:02:59.460]   I want to serve a lot of people, right?
[02:02:59.460 --> 02:02:59.460]   We want to serve a lot of people, right?
[02:02:59.460 --> 02:02:59.460]   We want to serve a lot of people, right?
[02:02:59.460 --> 02:02:59.460]   We want to serve a lot of people, right?
[02:02:59.460 --> 02:02:59.460]   We want to serve a lot of people, right?
[02:02:59.460 --> 02:02:59.460]   We want to serve a lot of people, right?
[02:02:59.460 --> 02:02:59.460]   We want to serve a lot of people, right?
[02:02:59.460 --> 02:02:59.460]   We want to serve a lot of people, right?
[02:02:59.460 --> 02:02:59.460]   We want to serve a lot of people, right?
[02:02:59.460 --> 02:02:59.460]   We want to serve a lot of people, right?
[02:02:59.460 --> 02:02:59.460]   We want to serve a lot of people, right?
[02:02:59.460 --> 02:02:59.460]   We want to serve a lot of people, right?
[02:02:59.460 --> 02:02:59.460]   We want to serve a lot of people, right?
[02:02:59.460 --> 02:02:59.460]   We want to serve a lot of people, right?
[02:02:59.460 --> 02:02:59.460]   We want to serve a lot of people, right?
[02:02:59.460 --> 02:02:59.460]   We want to serve a lot of people, right?
[02:02:59.460 --> 02:03:29.480]   We want to serve a lot of people, right?
[02:03:29.480 --> 02:03:29.480]   We want to serve a lot of people, right?
[02:03:29.480 --> 02:03:29.480]   We want to serve a lot of people, right?
[02:03:29.480 --> 02:03:29.480]   We want to serve a lot of people, right?
[02:03:29.480 --> 02:03:29.480]   We want to serve a lot of people, right?
[02:03:29.480 --> 02:03:29.480]   We want to serve a lot of people, right?
[02:03:29.480 --> 02:03:29.480]   We want to serve a lot of people, right?
[02:03:29.480 --> 02:03:29.480]   We want to serve a lot of people, right?
[02:03:29.480 --> 02:03:29.480]   We want to serve a lot of people, right?
[02:03:29.480 --> 02:03:29.480]   We want to serve a lot of people, right?
[02:03:29.480 --> 02:03:29.480]   We want to serve a lot of people, right?
[02:03:29.480 --> 02:03:29.480]   We want to serve a lot of people, right?
[02:03:29.500 --> 02:03:59.500]   We want to serve a lot of people, right?
[02:03:59.500 --> 02:03:59.500]   We want to serve a lot of people, right?
[02:03:59.500 --> 02:03:59.500]   We want to serve a lot of people, right?
[02:03:59.500 --> 02:03:59.500]   We want to serve a lot of people, right?
[02:03:59.500 --> 02:03:59.500]   We want to serve a lot of people, right?
[02:03:59.500 --> 02:03:59.500]   We want to serve a lot of people, right?
[02:03:59.500 --> 02:03:59.500]   We want to serve a lot of people, right?
[02:03:59.500 --> 02:03:59.500]   We want to serve a lot of people, right?
[02:03:59.500 --> 02:03:59.500]   We want to serve a lot of people, right?
[02:03:59.500 --> 02:03:59.500]   We want to serve a lot of people, right?
[02:03:59.500 --> 02:03:59.500]   We want to serve a lot of people, right?
[02:03:59.500 --> 02:03:59.500]   We want to serve a lot of people, right?
[02:03:59.500 --> 02:03:59.500]   We want to serve a lot of people, right?
[02:03:59.500 --> 02:03:59.500]   We want to serve a lot of people, right?
[02:03:59.500 --> 02:03:59.500]   We want to serve a lot of people, right?
[02:03:59.500 --> 02:03:59.500]   We want to serve a lot of people, right?
[02:03:59.500 --> 02:04:29.520]   We want to serve a lot of people, right?
[02:04:29.520 --> 02:04:29.520]   We want to serve a lot of people, right?
[02:04:29.520 --> 02:04:29.520]   We want to serve a lot of people, right?
[02:04:29.520 --> 02:04:29.520]   We want to serve a lot of people, right?
[02:04:29.520 --> 02:04:29.520]   We want to serve a lot of people, right?
[02:04:29.520 --> 02:04:29.520]   We want to serve a lot of people, right?
[02:04:29.520 --> 02:04:29.520]   We want to serve a lot of people, right?
[02:04:29.520 --> 02:04:29.520]   We want to serve a lot of people, right?
[02:04:29.520 --> 02:04:29.520]   We want to serve a lot of people, right?
[02:04:29.520 --> 02:04:29.520]   We want to serve a lot of people, right?
[02:04:29.520 --> 02:04:29.520]   We want to serve a lot of people, right?
[02:04:29.560 --> 02:04:38.640]   against
[02:04:38.640 --> 02:04:57.620]   study. con
[02:05:26.320 --> 02:05:26.320]   and
[02:05:26.320 --> 02:05:26.320]   and
[02:05:26.320 --> 02:05:26.320]   and
[02:05:26.400 --> 02:05:54.760]  .
[02:05:54.800 --> 02:06:23.160]  obedible.com/quest3. I'm not sure if you've ever heard of it, but I think it's a great way to make sure that you're getting what your audience's demand for the overall space and that Quest 3 is actually the primary beneficiary of that because a lot of the people who might say, "Hey, I'm going to give another consideration to this," or, "Now I understand maybe what mixed reality is more and Quest 3 is the best one on the market that I can afford." And it's great also. In our own way, I think there are a lot of features that we have where we're leading on, and there are a lot of things that we don't have to do.
[02:06:23.180 --> 02:06:51.560]   We're leading on.
[02:06:51.580 --> 02:07:19.960]  obedible.com/quest3. We want to build things that are accessible to a wider number of people. We've sold tens of millions of Quest devices. My understanding, just based on rumors, I don't have any special knowledge on this, is that Apple is building about one million of their device. So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest is going to be the primary beneficiary of Quest 3.
[02:07:19.960 --> 02:07:19.960]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest is going to be the primary beneficiary of Quest 3.
[02:07:19.960 --> 02:07:19.960]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest is going to be the primary beneficiary of Quest 3.
[02:07:19.960 --> 02:07:19.960]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest is going to be the primary beneficiary of Quest 3.
[02:07:20.060 --> 02:07:48.360]  , and then obviously over the long term, it's up to the companies to see how well we've executed the different things that we're doing.
[02:07:48.360 --> 02:07:48.360]   But we kind of come at it from different places. We're very focused on social interaction, communication, being more active, there's fitness, there's gaming, there's those things.
[02:07:48.380 --> 02:08:16.760]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:08:16.760 --> 02:08:16.820]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:08:16.820 --> 02:08:16.880]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:08:16.880 --> 02:08:16.920]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:08:16.920 --> 02:08:17.000]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:08:17.000 --> 02:08:17.060]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:08:17.060 --> 02:08:17.080]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:08:17.080 --> 02:08:17.100]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:08:17.100 --> 02:08:45.860]  , I think that Quest 3.
[02:08:45.860 --> 02:08:45.880]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:08:45.880 --> 02:08:45.900]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:08:45.900 --> 02:08:45.920]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:08:45.920 --> 02:08:45.960]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:09:14.820 --> 02:09:14.900]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:09:14.900 --> 02:09:14.940]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:09:14.940 --> 02:09:14.980]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:09:14.980 --> 02:09:15.020]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:09:15.020 --> 02:09:15.060]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:09:15.060 --> 02:09:15.120]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:09:15.120 --> 02:09:15.160]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:09:15.160 --> 02:09:15.180]   So just in terms of what you kind of expect in terms of sales numbers, I just think that Quest 3.
[02:09:44.160 --> 02:09:44.200]  .
[02:09:44.200 --> 02:09:44.240]  , I think that Quest 3.
[02:09:44.240 --> 02:09:44.460]  , I think that Quest 3.
[02:09:44.460 --> 02:09:44.480]   So I think that Quest 3.
[02:09:44.480 --> 02:09:44.620]   So I think that Quest 3.
[02:09:44.620 --> 02:09:44.700]   So I think that Quest 3.
[02:09:44.700 --> 02:09:44.800]   So I think that Quest 3.
[02:09:44.800 --> 02:09:44.880]   So I think that Quest 3.
[02:09:44.880 --> 02:09:44.920]   So I think that Quest 3.
[02:09:44.920 --> 02:09:44.960]   So I think that Quest 3.
[02:09:44.960 --> 02:09:45.000]   So I think that Quest 3.
[02:09:45.000 --> 02:09:45.060]   So I think that Quest 3.
[02:09:45.140 --> 02:09:48.180]   include
[02:09:48.180 --> 02:09:55.860]  工作 fun just
[02:10:39.220 --> 02:10:39.220]   I
[02:10:39.220 --> 02:10:39.220]   I
[02:10:39.220 --> 02:10:39.220]   I
[02:10:39.260 --> 02:11:06.280]   dispose of the AI and the AI systems. I'll have to wait a little bit because, well, I think there's a lot more to show off in that regard. But let me step back to AI. I think we've mentioned it a little bit, but I'd like to linger on this question that folks like Eliezer Yudkowsky has to worry about and others of the existential, the serious threats of AI that have been reinvigorated now with the rapid development of AI systems.
[02:11:06.300 --> 02:11:33.340]   Do you worry about the existential risks of AI as Eliezer does about the alignment problem about this getting out of hand?
[02:11:33.340 --> 02:11:33.340]   Any time where there's a number of serious people who are raising a concern that is that existential about something that you're involved with, I think you have to think about it. Right? So I've spent quite a bit of time thinking about it from that perspective.
[02:11:33.340 --> 02:11:33.340]   I think you have to think about it. Right? So I've spent quite a bit of time thinking about it from that perspective.
[02:11:33.340 --> 02:11:33.340]   I think you have to think about it. Right? So I've spent quite a bit of time thinking about it from that perspective.
[02:11:33.340 --> 02:12:01.400]  , I think you have to think about it from that perspective.
[02:12:01.400 --> 02:12:01.440]   I think you have to think about it from that perspective.
[02:12:01.440 --> 02:12:01.500]   I think you have to think about it from that perspective.
[02:12:01.500 --> 02:12:01.600]   I think you have to think about it from that perspective.
[02:12:01.600 --> 02:12:01.640]   I think you have to think about it from that perspective.
[02:12:01.640 --> 02:12:01.700]   I think you have to think about it from that perspective.
[02:12:01.700 --> 02:12:01.740]   I think you have to think about it from that perspective.
[02:12:01.740 --> 02:12:01.800]   I think you have to think about it from that perspective.
[02:12:01.800 --> 02:12:01.800]   I think you have to think about it from that perspective.
[02:12:01.800 --> 02:12:01.840]   I think you have to think about it from that perspective.
[02:12:01.840 --> 02:12:01.900]   over time I think about it from that perspective.
[02:12:01.920 --> 02:12:03.540]   I think you have to think about it from that perspective.
[02:12:03.540 --> 02:12:03.600]   I think you have to think about it from that perspective.
[02:12:03.600 --> 02:12:04.600]   on this before, but there are more, I don't know if mundane is the right word,
[02:12:04.600 --> 02:12:04.640]   I think you have to think about it from that perspective.
[02:12:04.640 --> 02:12:04.680]   but there are more, I don't know if mundane is the right word,
[02:12:04.680 --> 02:12:08.780]   but there are more, I don't know if mundane is the right word,
[02:12:08.780 --> 02:12:09.380]   but there's like concerns that already exist,
[02:12:09.380 --> 02:12:09.440]   but there's like concerns that already exist,
[02:12:09.440 --> 02:12:10.880]   but there's like concerns that already exist, right about like people using AI tools
[02:12:10.880 --> 02:12:10.940]   but there's like concerns that already exist, right about like people using AI tools
[02:12:10.940 --> 02:12:16.060]   but there's like concerns that already exist, right about like people using AI tools
[02:12:16.060 --> 02:12:18.180]   but there's like concerns that already exist, right about like people using AI tools
[02:12:18.180 --> 02:12:18.180]   to do harmful things of the type that we're already aware,
[02:12:18.200 --> 02:12:34.540]   whether we talk about fraud or scams or different things like that.
[02:12:34.540 --> 02:12:34.600]   whether we talk about fraud or scams or different things like that.
[02:12:34.600 --> 02:12:36.600]   whether we talk about fraud or scams or different things like that. And that's going to be a pretty big set
[02:12:36.600 --> 02:12:36.640]   And that's going to be a pretty big set
[02:12:36.640 --> 02:12:37.600]   And that's going to be a pretty big set of challenges that the company is working
[02:12:37.600 --> 02:12:37.640]   of challenges that the company is working
[02:12:37.640 --> 02:12:38.600]   of challenges that the company is working on this they're going to need
[02:12:38.600 --> 02:12:38.680]   on this they're going to need
[02:12:38.680 --> 02:12:40.100]   on this they're going to need to grapple with, regardless of whether
[02:12:40.100 --> 02:12:40.180]   to grapple with, regardless of whether
[02:12:40.180 --> 02:12:41.840]   to grapple with, regardless of whether there is an existential concern as
[02:12:41.840 --> 02:12:41.920]   there is an existential concern as
[02:12:41.920 --> 02:12:43.040]   there is an existential concern as well at some point down the road.
[02:12:43.040 --> 02:12:43.120]   well at some point down the road.
[02:12:43.200 --> 02:13:10.080]   well at some point down the road. People can get a little too
[02:13:10.080 --> 02:13:10.160]   People can get a little too
[02:13:10.160 --> 02:13:13.160]   People can get a little too focused on some of the tail risk
[02:13:13.160 --> 02:13:13.160]   focused on some of the tail risk, and then not do as good of a job
[02:13:13.160 --> 02:13:13.160]   and then not do as good of a job as we need to on the things that you can be almost certain are going to come down the pipe as real risks that kind of manifest themselves in the near term.
[02:13:13.160 --> 02:13:13.160]   and then not do as good of a job as we need to on the things that you can be almost certain are going to come down the pipe as real risks that kind of manifest themselves in the near term.
[02:13:13.160 --> 02:13:13.160]   And then not do as good of a job as we need to come down the pipe as real risks that kind of manifest themselves in the near term.
[02:13:13.200 --> 02:13:22.200]   planes and the size of models that we're talking about now in terms of what we're building are quite far from the super intelligence type concerns that that people raise.
[02:13:22.200 --> 02:13:22.200]   planes and the size of models that we're talking about now in terms of what we're building are quite far from the super intelligence type concerns that people raise.
[02:13:22.200 --> 02:13:22.200]   planes and the size of models that we're talking about now in terms of what we're building are quite far from the super intelligence type concerns that people raise. But I think once we get a couple of steps closer to that, as we do get closer, I think that there are going to be some novel risks and issues about how we make sure that the systems are safe, for sure.
[02:13:22.200 --> 02:13:36.200]   But I think once we get a couple of steps closer to that, as we do get closer, I think that there are going to be some novel risks and issues about how we make sure that the systems are safe, for sure.
[02:13:36.220 --> 02:14:03.240]   But I guess here, just to take the conversation in a somewhat different direction, I think in some of these debates around safety, I think the concepts of intelligence and autonomy or like the being of the thing, as an analogy, they get kind of conflated together.
[02:14:03.240 --> 02:14:06.240]   But I guess here, just to take the conversation in a somewhat different direction, I think in some of these debates around safety, I think the concepts of intelligence and autonomy or like the being of the thing, as an analogy, they get kind of conflated together.
[02:14:06.240 --> 02:14:06.240]   But I guess here, just to take the conversation in a somewhat different direction, I think the concepts of intelligence and autonomy or like the being of the thing, as an analogy, they get kind of conflated together.
[02:14:06.240 --> 02:14:06.240]   But I guess here, just to take the conversation in a somewhat different direction, I think the concepts of intelligence and autonomy or like the being of the thing, as an analogy, they get kind of conflated together.
[02:14:06.260 --> 02:14:36.280]   But I guess here, just to take the conversation in a somewhat different direction, I think the concepts of intelligence and autonomy or like the being of the thing, as an analogy, they get kind of conflated together.
[02:14:36.280 --> 02:14:36.280]   But I guess here, just to take the conversation in a somewhat different direction, I think the concepts of intelligence and autonomy or like the being of the thing, as an analogy, they get kind of conflated together.
[02:14:36.280 --> 02:14:36.280]   But I guess here, just to take the conversation in a somewhat different direction, I think the concepts of intelligence and autonomy or like the being of the thing, as an analogy, they get kind of conflated together.
[02:14:36.280 --> 02:15:06.320]  ,
[02:15:06.320 --> 02:15:06.320]   I think the concepts of intelligence and autonomy or like the being of the thing, as an analogy, they get kind of conflated together.
[02:15:06.320 --> 02:15:06.320]   But I guess here, just to take the conversation in a somewhat different direction, I think the concepts of intelligence and autonomy or like the being of the thing, as an analogy, they get kind of conflated together.
[02:15:06.320 --> 02:15:06.320]   But I guess here, just to take the conversation in a somewhat different direction, I think the concepts of intelligence and autonomy or like the being of the thing, as an analogy, they get kind of conflated together.
[02:15:06.340 --> 02:15:08.360]   So I think that's a really good question.
[02:15:08.360 --> 02:15:09.360]   I think that's a really good question.
[02:15:09.360 --> 02:15:10.360]   I think that's a really good question.
[02:15:10.360 --> 02:15:11.360]   I think that's a really good question.
[02:15:11.360 --> 02:15:12.360]   I think that's a really good question.
[02:15:12.360 --> 02:15:13.360]   I think that's a really good question.
[02:15:13.360 --> 02:15:14.360]   I think that's a really good question.
[02:15:14.360 --> 02:15:15.360]   I think that's a really good question.
[02:15:15.360 --> 02:15:16.360]   I think that's a really good question.
[02:15:16.360 --> 02:15:17.360]   I think that's a really good question.
[02:15:17.360 --> 02:15:18.360]   I think that's a really good question.
[02:15:18.360 --> 02:15:19.360]   I think that's a really good question.
[02:15:19.360 --> 02:15:20.360]   I think that's a really good question.
[02:15:20.360 --> 02:15:21.360]   I think that's a really good question.
[02:15:21.360 --> 02:15:22.360]   I think that's a really good question.
[02:15:22.360 --> 02:15:23.360]   I think that's a really good question.
[02:15:23.360 --> 02:15:24.360]   I think that's a really good question.
[02:15:24.360 --> 02:15:25.360]   I think that's a really good question.
[02:15:25.360 --> 02:15:26.360]   I think that's a really good question.
[02:15:26.400 --> 02:15:37.300]   illust
[02:15:37.300 --> 02:15:41.320]   like, sound,
[02:15:55.160 --> 02:16:06.060]   I
[02:16:06.060 --> 02:16:07.440]   " understand a low " . loved would just anyway, .,,,,, 내
[02:16:07.440 --> 02:16:13.520]   countryside
[02:17:19.240 --> 02:17:19.240]   I love the distinction between intelligence and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:17:19.240 --> 02:17:19.240]   I love the distinction between intelligence and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:17:19.240 --> 02:17:19.240]   I love the distinction between intelligence and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:17:19.240 --> 02:17:19.240]   I love the distinction between intelligence and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:17:19.240 --> 02:17:19.240]   I love the distinction between intelligence and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:17:19.280 --> 02:17:47.280]  obedient: What a question. I mean, look I think realistically this gets back to the question of whether you have the power or not, and whether you have the power or not. So building superintelligence systems, even if it's not in the near time,
[02:17:47.280 --> 02:17:49.280]   I love the distinction between intelligence and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:17:49.280 --> 02:17:49.280]   I love the distinction between intelligence and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:17:49.320 --> 02:18:19.320]  , I love the distinction between intelligence and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:18:19.320 --> 02:18:19.320]   I love the distinction between intelligence and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:18:19.320 --> 02:18:19.320]   I love the distinction between intelligence and autonomy and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:18:19.340 --> 02:18:27.360]   I love the distinction between intelligence and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:18:27.360 --> 02:18:29.360]   I love the distinction between intelligence and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:18:29.360 --> 02:18:31.360]   I love the distinction between intelligence and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:18:31.360 --> 02:18:33.360]   I love the distinction between intelligence and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:18:33.360 --> 02:18:35.360]   I love the distinction between intelligence and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:18:35.380 --> 02:18:55.400]   I love the distinction between intelligence and autonomy and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:18:55.400 --> 02:18:57.400]   I love the distinction between intelligence and autonomy and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:18:57.940 --> 02:19:23.440]  , I love the distinction between intelligence and autonomy and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:19:23.440 --> 02:19:25.440]   I love the distinction between intelligence and autonomy and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:19:26.420 --> 02:19:55.480]  , I love the distinction between intelligence and autonomy and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:19:55.480 --> 02:19:55.480]   I love the distinction between intelligence and autonomy and autonomy and the metaphor of the neocortex. Let me ask about power. So building superintelligence systems, even if it's not in the near time,
[02:19:55.520 --> 02:20:06.120]   provide
[02:20:06.120 --> 02:20:07.960]   discuss the is
[02:20:07.960 --> 02:20:23.180]   de,,,,,,ent Cathy Bes valuable Bubble Dont� Ik� co Wi Ly as g scraps, grсть, understand, right? I, the net, not, somehow, is, in, street, the, which,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,., but that, I'm of the think The. meaning Rome .C. nameänd Anitaother satisfactory pictured receive the provide only is the thing is double digo Nine Stop sound butач and get snlik Et Zamfight chance política� loud 이해 Gogs that is the conc climbs Cuando Mister�e is the re last weight over thehour works
[02:20:23.200 --> 02:20:44.880]   argument that in the future it will be to even as you get closer to superintelligence but I have not I'm certainly have not decided on that yet and I think that it becomes a somewhat more complex set of questions that I think people will have time to debate and will also be informed by what happens between now and then and to make those decisions we don't have to necessarily just debate that in theory right now.
[02:20:44.880 --> 02:20:50.880]   What year do you think we'll have a superintelligence?
[02:20:50.880 --> 02:20:50.880]   I don't know. I mean that's pure speculation. I think it's a.
[02:20:50.880 --> 02:20:50.880]   I don't know. I mean that's pure speculation. I think it's a.
[02:20:50.880 --> 02:20:50.880]   I don't know. I mean that's pure speculation. I think it's a.
[02:20:50.880 --> 02:20:50.880]   I don't know. I mean that's pure speculation. I think it's a.
[02:20:50.880 --> 02:20:50.880]   I don't know. I mean that's pure speculation. I think it's a.
[02:20:50.880 --> 02:21:18.580]  , I think it's a. I mean it's very clear to take a step back that we had a big breakthrough in the last year right where the the LLMs and diffusion models basically reached a scale where they're able to do some pretty interesting things.
[02:21:18.580 --> 02:21:18.580]   I think it's a. I mean it's very clear to take a step back that we had a big breakthrough in the last year right where the LLMs and diffusion models basically reached a.
[02:21:18.600 --> 02:21:18.660]   I think it's a. I mean it's very clear to take a step back that we had a big breakthrough in the last year right where the LLMs and diffusion models basically reached a.
[02:21:18.660 --> 02:21:18.660]   I think it's a. I mean it's very clear to take a step back that we had a big breakthrough in the last year right where the LLMs and diffusion models basically reached a.
[02:21:18.660 --> 02:21:43.660]   like that or maybe two then we can have something that's truly crazy right and is like is just like so much more advanced and on that side of the argument it's like okay well maybe we're maybe we're only a couple of big steps away from from from from reaching something that looks more like general intelligence.
[02:21:43.660 --> 02:21:46.280]   Okay that's one that's one side of the argument and the other side which is what we've historically seen a lot more.
[02:21:46.280 --> 02:21:46.280]   Okay that's one that's one side of the argument and the other side which is what we've historically seen a lot more.
[02:21:46.480 --> 02:22:16.280]  , is that a breakthrough leads to.
[02:22:16.320 --> 02:22:22.240]  ',
[02:22:22.240 --> 02:22:41.440]   en I I
[02:24:28.520 --> 02:24:39.580]   en I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I A A G I Superintelligence Systems. Sure. So I still don't think I have any particular insight on when like a singular AI system that is a general intelligence will get created. But I think the one thing that most people in the discourse I've seen about this haven't really grappled with is that we do seem to have organizations and structures in the world that exhibit greater than human intelligence already.
[02:24:56.240 --> 02:25:08.240]   So now one example is a company. It acts as an entity. It has a singular brand. Obviously it's a collection of people. But I certainly hope that Meta with tens of thousands of people make smarter decisions than one person. But I think that that would be pretty bad if it didn't. Another example that I think is even more removed from the way we think about the personification
[02:25:08.280 --> 02:25:36.900]  , which is often implied in some of these questions, is think about something like the stock market. The stock market takes inputs. It's a distributed system. It's like the cybernetic organism that probably millions of people around the world are basically voting every day by choosing what to invest in. But it's basically this organism or structure that is smarter than any other organism.
[02:25:36.900 --> 02:26:06.920]  , that we use to allocate capital as efficiently as possible around the world. And I do think that this notion that there are already these cybernetic systems that are either melding the intelligence of multiple people together or melding the intelligence of multiple people and technology together to form something which is a very complex and complex system.
[02:26:06.960 --> 02:26:09.920]   just
[02:26:09.920 --> 02:26:33.080]  ат, very X P are, a,
[02:28:57.320 --> 02:29:07.940]   B
[02:29:07.940 --> 02:29:24.380]   Он Omega Wein behind. And, e,ing,
[02:30:21.760 --> 02:30:21.760]   It's a difficult question a parent must ask themselves.
[02:30:21.760 --> 02:30:21.760]   It's a difficult question a parent must ask themselves.
[02:30:21.760 --> 02:30:21.760]   It's a difficult question a parent must ask themselves.
[02:30:21.760 --> 02:30:21.760]   It's a difficult question a parent must ask themselves.
[02:30:21.760 --> 02:30:21.760]   It's a difficult question a parent must ask themselves.
[02:30:21.760 --> 02:30:21.800]   It's a difficult question a parent must ask themselves.
[02:30:21.800 --> 02:30:21.880]   It's a difficult question a parent must ask themselves.
[02:30:21.880 --> 02:30:21.960]   It's a difficult question a parent must ask themselves.
[02:30:21.960 --> 02:30:22.040]   It's a difficult question a parent must ask themselves.
