
[00:00:00.000 --> 00:00:03.000]   Your tough Tacoma is here.
[01:30:02.000 --> 01:30:05.000]   not down, it's probably going down.
[01:30:05.000 --> 01:30:08.000]   So, different industries are going to be
[01:30:08.000 --> 01:30:11.000]   affected differently. If you're in China, obviously your business is
[01:30:11.000 --> 01:30:14.000]   affected. The closer you are to China, your business is affected.
[01:30:14.000 --> 01:30:17.000]   Many of us live in places where we're not that affected,
[01:30:17.000 --> 01:30:20.000]   but it could have that potential.
[01:30:20.000 --> 01:30:23.000]   So, prepare for economic disruptions. That's the biggest thing.
[01:30:23.000 --> 01:30:26.000]   And then think about what you would do
[01:30:26.000 --> 01:30:29.000]   if you did have to quarantine for an extended period of time.
[01:30:29.000 --> 01:30:32.000]   What would you do with your children? At what point in time would you pull
[01:30:32.000 --> 01:30:35.000]   your children out of bed? At what point in time would you cancel travel
[01:30:35.000 --> 01:30:38.000]   plans? I don't know the answers to that, but I know
[01:30:38.000 --> 01:30:41.000]   that it's good for you to be thinking about them right now.
[01:30:41.000 --> 01:30:44.000]   As I'm looking at my calendar for a trip that I have scheduled in a couple of weeks,
[01:30:44.000 --> 01:30:47.000]   I'm sitting here saying, "Well, what's the risk like?" Well, I don't know.
[01:30:47.000 --> 01:30:50.000]   But all I know is I'll be watching it over the next couple of weeks.
[01:30:50.000 --> 01:30:53.000]   Do you pull your children out of school at some point?
[01:30:53.000 --> 01:30:56.000]   Well, certainly you do at some point, but
[01:30:56.000 --> 01:30:59.000]   do you do it early or do you do it later?
[01:30:59.000 --> 01:31:02.000]   Do you go to your second remote
[01:31:02.000 --> 01:31:05.000]   house and work from home more? What do you do?
[01:31:05.000 --> 01:31:08.000]   Hard to know.
[01:31:08.000 --> 01:31:11.000]   What I would say also is I will link to in the show notes for today,
[01:31:11.000 --> 01:31:14.000]   the Centers for Disease Control in the United States
[01:31:14.000 --> 01:31:17.000]   has published here in February 2020
[01:31:17.000 --> 01:31:20.000]   a document called "Interim Guidance for
[01:31:20.000 --> 01:31:23.000]   Businesses and Employers to Plan and Respond to Coronavirus
[01:31:23.000 --> 01:31:26.000]   Disease 2019" COVID-19.
[01:31:26.000 --> 01:31:29.000]   This is worth your reading.
[01:31:29.000 --> 01:31:32.000]   They give a little bit of background on the
[01:31:32.000 --> 01:31:35.000]   coronavirus. Then here are
[01:31:35.000 --> 01:31:38.000]   some of the recommended strategies that they recommend for employers to use
[01:31:38.000 --> 01:31:41.000]   now. Number one, actively encourage
[01:31:41.000 --> 01:31:44.000]   sick employees to stay home. Separate sick
[01:31:44.000 --> 01:31:47.000]   employees. Emphasize staying home when sick.
[01:31:47.000 --> 01:31:50.000]   Respiratory etiquette and hand hygiene by all employees.
[01:31:50.000 --> 01:31:53.000]   Perform routine environmental cleaning.
[01:31:53.000 --> 01:31:56.000]   Advise employees before traveling to take certain steps.
[01:31:56.000 --> 01:31:59.000]   And then additional measures. Now there's a bunch of sub points
[01:31:59.000 --> 01:32:02.000]   under those, but those are the strategies that they recommend.
[01:32:02.000 --> 01:32:05.000]   And then they have a part of that document called "Planning for
[01:32:05.000 --> 01:32:08.000]   a Possible COVID-19 Outbreak in the United States" and they give a number
[01:32:08.000 --> 01:32:11.000]   of planning considerations. Consider the disease
[01:32:11.000 --> 01:32:14.000]   severity, the impact on employees. Prepare for possible
[01:32:14.000 --> 01:32:17.000]   increased numbers of employee absences due to illnesses in
[01:32:17.000 --> 01:32:20.000]   employees and their family members. Dismissals of early childhood
[01:32:20.000 --> 01:32:23.000]   programs in K-12 schools due to high levels of absenteeism
[01:32:23.000 --> 01:32:26.000]   or illnesses. And they go on
[01:32:26.000 --> 01:32:29.000]   to talk about other recommendations. So
[01:32:29.000 --> 01:32:32.000]   be careful. Be considerate. And this is a point where
[01:32:32.000 --> 01:32:35.000]   if it's not time for taking action,
[01:32:35.000 --> 01:32:38.000]   it's time for making plans. That's where
[01:32:38.000 --> 01:32:41.000]   I think we are. It's at least the time to have plans made of what
[01:32:41.000 --> 01:32:44.000]   I will do or would do if these certain things happen.
[01:32:44.000 --> 01:32:47.000]   And I think it's time for stocking up. If there are supplies or things
[01:32:47.000 --> 01:32:50.000]   that you would need in that kind of circumstance, get them now.
[01:32:50.000 --> 01:32:53.000]   I had two letters from
[01:32:53.000 --> 01:32:56.000]   listeners in Asia. One letter I read on the show
[01:32:56.000 --> 01:32:59.000]   where the listener said, "Josh, well because of
[01:32:59.000 --> 01:33:02.000]   what you've done, we're well prepared." Then I received a letter from another
[01:33:02.000 --> 01:33:05.000]   listener who said, "I'm sitting on an airplane heading back to
[01:33:05.000 --> 01:33:08.000]   China. I wish I had done it. I got so used to having
[01:33:08.000 --> 01:33:11.000]   fresh food all around in a market, I just thought it was silly to stock up."
[01:33:11.000 --> 01:33:14.000]   No, it's not silly. Stock up. There's no downside to it.
[01:33:14.000 --> 01:33:17.000]   That's it for today's show. In closing, I would tell you
[01:33:17.000 --> 01:33:20.000]   that I am tonight, Monday,
[01:33:20.000 --> 01:33:23.000]   February 24, I'm teaching a class to
[01:33:23.000 --> 01:33:26.000]   students of my Radical Preparedness course on
[01:33:26.000 --> 01:33:29.000]   food preparations. How to stock up on food
[01:33:29.000 --> 01:33:32.000]   so that you have abundant amounts of food. This is a prepping
[01:33:32.000 --> 01:33:35.000]   class that I've wanted to do for a long time because a lot of prepping stuff out
[01:33:35.000 --> 01:33:38.000]   there is, in my opinion, not quite practical and I've always wanted to have
[01:33:38.000 --> 01:33:41.000]   something that was super practical but well thought out
[01:33:41.000 --> 01:33:44.000]   as an entry level gateway to prepping.
[01:33:44.000 --> 01:33:47.000]   I probably have a few ideas and techniques that could help
[01:33:47.000 --> 01:33:50.000]   advanced preppers, but most of what I want to focus on is
[01:33:50.000 --> 01:33:53.000]   just basic stuff. This is stuff where I think I have unique insight
[01:33:53.000 --> 01:33:56.000]   because I'm knowledgeable, but I've also
[01:33:56.000 --> 01:33:59.000]   gone through the exercise of changing countries
[01:33:59.000 --> 01:34:02.000]   and starting from scratch outside the United States,
[01:34:02.000 --> 01:34:05.000]   which is different than the US-centric
[01:34:05.000 --> 01:34:08.000]   mindset. That class is still available. If you go to
[01:34:08.000 --> 01:34:11.000]   RadicalPreparedness.com, you can sign up for that class. RadicalPreparedness.com
[01:34:11.000 --> 01:34:14.000]   If you are listening to this after
[01:34:14.000 --> 01:34:17.000]   Monday, February 25, as most of you are, that's totally fine.
[01:34:17.000 --> 01:34:20.000]   I am recording the classes, transcribing them, and they're
[01:34:20.000 --> 01:34:23.000]   available for you afterwards. Then I'm continuing the series so you can join
[01:34:23.000 --> 01:34:26.000]   for more live classes in the future. Go to RadicalPreparedness.com
[01:34:26.000 --> 01:34:29.000]   and sign up there and take that extensive course
[01:34:29.000 --> 01:34:32.000]   that will be available tomorrow on all
[01:34:32.000 --> 01:34:35.000]   the details of how to stock up on food preparedness. RadicalPreparedness.com
[01:34:36.000 --> 01:34:39.000]   Your tough Tacoma is here.
[01:34:39.000 --> 01:34:42.000]   Your powerful 4Runner.
[01:34:42.000 --> 01:34:45.000]   Your stylish Camry.
[01:34:45.000 --> 01:34:48.000]   Your versatile RAV4.
[01:34:48.000 --> 01:34:51.000]   Even your fully electric VZ4X.
[01:34:51.000 --> 01:34:54.000]   Your new Toyota car,
[01:34:54.000 --> 01:34:57.000]   truck, or SUV is available now.
[01:34:57.000 --> 01:35:00.000]   So see your Toyota dealer today.
[01:35:00.000 --> 01:35:03.000]   We make it easy.
[01:35:03.000 --> 01:35:07.000]   Toyota. Let's go places.

