
[00:00:00.000 --> 00:00:01.000]   Hey, everyone.
[01:03:54.060 --> 01:03:56.460]   I think those are the people we're looking for.
[01:03:56.460 --> 01:03:59.060]   - You know, that's exactly what I used to do.
[01:03:59.060 --> 01:03:59.900]   Have you explored any of the existing--
[01:03:59.900 --> 01:04:01.420]   - Do you want to come work with us?
[01:04:01.420 --> 01:04:02.820]   - I can talk about this all day.
[01:04:02.820 --> 01:04:05.220]   Have you explored the existing orchestration frameworks?
[01:04:05.220 --> 01:04:09.060]   Temporal, Airflow, Daxter, Prefect?
[01:04:09.060 --> 01:04:10.340]   - We've looked into them a little bit.
[01:04:10.340 --> 01:04:12.220]   I think we have some specific requirements
[01:04:12.220 --> 01:04:16.260]   around kind of being able to stream work back very quickly
[01:04:16.260 --> 01:04:20.260]   to our users, and those could definitely be relevant.
[01:04:20.260 --> 01:04:21.440]   - Okay, well, you're hiring.
[01:04:21.440 --> 01:04:22.740]   I'm sure we'll plug all the links.
[01:04:22.740 --> 01:04:23.660]   Thank you so much for coming.
[01:04:23.660 --> 01:04:26.340]   Any parting words, any words of wisdom?
[01:04:26.340 --> 01:04:27.620]   Models do you live by?
[01:04:27.620 --> 01:04:31.220]   - No, I think it's a really important time
[01:04:31.220 --> 01:04:34.940]   for humanity, so I hope everyone listening to this podcast
[01:04:34.940 --> 01:04:39.940]   can think hard about exactly how they want to participate
[01:04:39.940 --> 01:04:41.140]   in this story.
[01:04:41.140 --> 01:04:43.980]   There's so much to build, and we can be really intentional
[01:04:43.980 --> 01:04:46.500]   about what we align ourselves with.
[01:04:46.500 --> 01:04:48.660]   I think there are a lot of applications
[01:04:48.660 --> 01:04:50.020]   that are going to be really good for the world,
[01:04:50.020 --> 01:04:51.780]   and a lot of applications that are not,
[01:04:51.780 --> 01:04:54.740]   and so, yeah, I hope people can take that seriously
[01:04:54.740 --> 01:04:56.620]   and kind of seize the moment.
[01:04:56.620 --> 01:04:58.220]   - Yeah, I love how intentional you guys have been.
[01:04:58.220 --> 01:04:59.660]   Thank you for sharing that story.
[01:04:59.660 --> 01:05:00.500]   - Thank you.
[01:05:00.500 --> 01:05:02.540]   - Yeah, thank you for coming on.
[01:05:02.540 --> 01:05:05.120]   (upbeat music)
[01:05:05.120 --> 01:05:07.700]   (upbeat music)
[01:05:07.700 --> 01:05:10.280]   (upbeat music)
[01:05:10.280 --> 01:05:12.860]   (upbeat music)
[01:05:12.940 --> 01:05:15.520]   (upbeat music)
[01:05:15.520 --> 01:05:18.100]   (upbeat music)
[01:05:18.100 --> 01:05:20.680]   (upbeat music)
[01:05:20.720 --> 01:05:23.300]   (upbeat music)
[01:05:23.300 --> 01:05:33.300]   [BLANK_AUDIO]

