
[00:00:00.000 --> 00:00:00.960]   Hey, everyone.
[01:24:07.000 --> 01:24:09.140]   we spend a huge amount of time on.
[01:24:09.140 --> 01:24:11.180]   I think the key there is sample complexity
[01:24:11.180 --> 01:24:12.740]   has to be really low.
[01:24:12.740 --> 01:24:15.660]   A lot of the current robotics research if you see,
[01:24:15.660 --> 01:24:18.000]   they're like, oh yeah, we collected like 50 demos
[01:24:18.000 --> 01:24:19.800]   and now it's able to do this task
[01:24:19.800 --> 01:24:22.940]   or we collected like 300 demos or like...
[01:24:22.940 --> 01:24:24.860]   It's a sample, the number of samples you need
[01:24:24.860 --> 01:24:27.220]   for this thing to do the task is really high.
[01:24:27.220 --> 01:24:29.780]   So we're focusing a lot on...
[01:24:29.780 --> 01:24:32.700]   You show it like two or three times
[01:24:32.700 --> 01:24:35.860]   and that's sufficient for it to actually like do the task.
[01:24:35.860 --> 01:24:39.740]   But it comes with like less generalization, right?
[01:24:39.740 --> 01:24:41.560]   Like there's some initial conditions
[01:24:41.560 --> 01:24:43.860]   that have to be true for it to do the task.
[01:24:43.860 --> 01:24:47.360]   So we're making progress.
[01:24:47.360 --> 01:24:49.980]   That's very interesting in general, the space.
[01:24:49.980 --> 01:24:52.880]   I don't think people in this space
[01:24:52.880 --> 01:24:55.340]   have settled on the hardware,
[01:24:55.340 --> 01:24:57.580]   like how the hardware looks like
[01:24:57.580 --> 01:25:00.120]   for it to be truly useful in the home or whatever.
[01:25:00.120 --> 01:25:06.580]   Or the UX or the like AI/ML stuff needed
[01:25:06.580 --> 01:25:10.700]   to make it sample efficient and all of that.
[01:25:10.700 --> 01:25:15.500]   But I think like lots of work is happening in the field.
[01:25:15.500 --> 01:25:18.140]   - Yeah, one of my friends, Carlo at Berkeley,
[01:25:18.140 --> 01:25:20.020]   he worked on a project called M3L,
[01:25:20.020 --> 01:25:23.400]   which is two CNNs, one for tactile feedback
[01:25:23.400 --> 01:25:25.280]   and one for image.
[01:25:25.280 --> 01:25:26.120]   When you say hardware,
[01:25:26.120 --> 01:25:28.960]   is it running all these things on the edge
[01:25:28.960 --> 01:25:33.020]   or is it just like the actual servos and the...
[01:25:33.020 --> 01:25:37.380]   - Yeah, by hardware I mean like the actual like servos,
[01:25:37.380 --> 01:25:42.380]   like the motors, servos, even like the sensors,
[01:25:42.380 --> 01:25:47.380]   I think we have incredible vision
[01:25:47.380 --> 01:25:53.460]   that still like is so much better compared to
[01:25:53.460 --> 01:25:55.320]   in the field of view and in resolution
[01:25:55.320 --> 01:25:59.120]   compared to any of the cameras we can buy.
[01:25:59.120 --> 01:26:04.120]   We have, our skin is like all available touch sensing
[01:26:04.120 --> 01:26:09.320]   and we have like some of the most efficient,
[01:26:09.320 --> 01:26:14.180]   some of the most high capacity motors
[01:26:14.180 --> 01:26:18.300]   that can lift large loads in like the dexterity
[01:26:18.300 --> 01:26:19.860]   of a hand and stuff.
[01:26:19.860 --> 01:26:24.500]   So in terms of hardware, I mean like in terms
[01:26:24.500 --> 01:26:28.620]   of those capabilities, like we haven't figured out
[01:26:28.620 --> 01:26:31.860]   how to do a lot of this stuff.
[01:26:31.860 --> 01:26:34.660]   I mean Tesla has been making incredible progress.
[01:26:34.660 --> 01:26:39.660]   OneX I think announced their new thing that looks incredible.
[01:26:39.660 --> 01:26:42.540]   Some of the other companies figure
[01:26:42.540 --> 01:26:44.860]   and like others are doing great work.
[01:26:44.860 --> 01:26:48.000]   But we're really not anywhere close to like the hardware
[01:26:48.000 --> 01:26:50.120]   that we feel like we need.
[01:26:50.120 --> 01:26:53.600]   And there's obviously the other thing I want to call out is
[01:26:53.600 --> 01:27:00.720]   a lot of what people show works,
[01:27:00.720 --> 01:27:02.400]   but like has to be fixed all the time.
[01:27:02.400 --> 01:27:05.580]   I mean like that's the other thing we are incredible at.
[01:27:05.580 --> 01:27:07.980]   Like we don't need any maintenance
[01:27:07.980 --> 01:27:10.520]   or like the maintenance is part of us.
[01:27:10.520 --> 01:27:16.020]   If you buy a product, an electronics product of any kind,
[01:27:16.020 --> 01:27:18.580]   you buy a PS5, you don't say, oh yeah,
[01:27:18.580 --> 01:27:20.900]   my PS5 breaks like every six days
[01:27:20.900 --> 01:27:23.940]   and I have to like do some reasonable amount of work on it.
[01:27:23.940 --> 01:27:26.700]   But like that's robotics,
[01:27:26.700 --> 01:27:28.540]   like if it's not industrial robotics
[01:27:28.540 --> 01:27:31.580]   where it's very controlled and specialized or whatever,
[01:27:31.580 --> 01:27:35.020]   like you're talking about reliability like in those ranges.
[01:27:35.020 --> 01:27:37.420]   So I think people don't talk
[01:27:37.420 --> 01:27:38.780]   about the reliability thing enough.
[01:27:38.780 --> 01:27:41.660]   Like when I mean like we're gonna enter
[01:27:41.660 --> 01:27:42.880]   the commercialization phase,
[01:27:42.880 --> 01:27:45.320]   I mean like we're gonna start thinking about,
[01:27:45.320 --> 01:27:47.460]   okay, now we have this thing and we need to figure out
[01:27:47.460 --> 01:27:50.460]   how to get reliability high enough to deploy it into homes
[01:27:50.460 --> 01:27:52.380]   and like just sell it to people
[01:27:52.380 --> 01:27:54.340]   and like Best Buy or something.
[01:27:54.340 --> 01:27:56.020]   So that's the other factor
[01:27:56.020 --> 01:27:59.180]   that we have to make a lot of progress on.
[01:27:59.180 --> 01:28:02.740]   - I just realized that Google has a play in this
[01:28:02.740 --> 01:28:04.060]   with like Palm E and stuff
[01:28:04.060 --> 01:28:06.220]   and OpenAI obviously has a long history
[01:28:06.220 --> 01:28:07.220]   of doing this stuff.
[01:28:07.220 --> 01:28:09.760]   Is there anything at Meta?
[01:28:09.760 --> 01:28:12.820]   No robotics stuff at Meta?
[01:28:12.820 --> 01:28:15.620]   - I used to, we have a small robotics program
[01:28:15.620 --> 01:28:17.280]   at Meta out of FAIR.
[01:28:17.280 --> 01:28:19.580]   I actually used to do it at FAIR a little bit
[01:28:19.580 --> 01:28:23.340]   before I moved into Infra and focused on my Meta time
[01:28:23.340 --> 01:28:25.660]   on a lot of like other infrastructural stuff.
[01:28:26.940 --> 01:28:30.700]   So yeah, Meta's robotics program is a lot smaller.
[01:28:30.700 --> 01:28:36.140]   - Seems like it would be a fit in personal computing.
[01:28:36.140 --> 01:28:40.380]   - You can think of it as like Meta has a ridiculously
[01:28:40.380 --> 01:28:42.380]   large device strategy, right?
[01:28:42.380 --> 01:28:45.840]   Like this is how our reality labs stuff.
[01:28:45.840 --> 01:28:48.500]   Like we're going at it from VR and AR
[01:28:48.500 --> 01:28:50.920]   and we showcase all that stuff.
[01:28:50.920 --> 01:28:55.920]   I think for Meta, like the robot is not as important
[01:28:56.280 --> 01:29:01.280]   as like the physical devices kind of stuff, for sure.
[01:29:01.280 --> 01:29:04.460]   - Okay, I want to touch on Osmo a bit
[01:29:04.460 --> 01:29:06.660]   because very unusual company too.
[01:29:06.660 --> 01:29:08.240]   The stuff that we normally discuss,
[01:29:08.240 --> 01:29:10.360]   not robotics, sense of smell.
[01:29:10.360 --> 01:29:14.300]   The original pitch I heard from the founder,
[01:29:14.300 --> 01:29:15.140]   maybe you can correct me,
[01:29:15.140 --> 01:29:17.580]   is that he realized that you can smell cancer.
[01:29:17.580 --> 01:29:20.060]   Is that intuitive?
[01:29:20.060 --> 01:29:21.020]   Is that what you get?
[01:29:21.020 --> 01:29:25.540]   - Yeah, I mean first like the very interesting reason
[01:29:25.540 --> 01:29:28.740]   I invested in Osmo is because Alex Wilszko,
[01:29:28.740 --> 01:29:33.740]   the founder of Osmo, also was like a,
[01:29:33.740 --> 01:29:38.420]   before PyTorch there was Torch.
[01:29:38.420 --> 01:29:41.020]   And Alex Wilszko actually worked on Torch.
[01:29:41.020 --> 01:29:43.660]   He's actually like a frameworks guy.
[01:29:43.660 --> 01:29:48.120]   He built this thing called Tangent from Google,
[01:29:48.120 --> 01:29:52.560]   like another like alternative framework and stuff.
[01:29:52.560 --> 01:29:55.100]   So I know him from that side of things.
[01:29:55.100 --> 01:29:59.540]   And then he's a neurobiologist by training.
[01:29:59.540 --> 01:30:03.060]   He just happens to also love like neural networks
[01:30:03.060 --> 01:30:05.140]   and like hacking on those frameworks.
[01:30:05.140 --> 01:30:08.560]   So incredibly smart guy, one of the smartest people I know.
[01:30:08.560 --> 01:30:11.620]   So when he was going in this direction,
[01:30:11.620 --> 01:30:16.620]   I thought it was incredible that like smell
[01:30:16.620 --> 01:30:20.860]   is something that we haven't even started to scrape
[01:30:20.860 --> 01:30:22.660]   in terms of digitization.
[01:30:22.660 --> 01:30:26.580]   When we think about audio or images or video,
[01:30:26.580 --> 01:30:30.260]   they're like so advanced that we have the concept
[01:30:30.260 --> 01:30:31.240]   of color spaces.
[01:30:31.240 --> 01:30:34.300]   We have the concept of like frequency spectrums.
[01:30:34.300 --> 01:30:37.080]   Like, you know, we figured out how ears process
[01:30:37.080 --> 01:30:39.880]   like frequencies in mouth spectrum or whatever,
[01:30:39.880 --> 01:30:44.100]   like logarithmically scaled images for like RGB, YUV.
[01:30:44.100 --> 01:30:47.020]   Like we have so many different kinds of parameterizations.
[01:30:47.020 --> 01:30:52.020]   We have formalized these two senses ridiculously.
[01:30:53.020 --> 01:30:55.080]   (laughing)
[01:30:55.080 --> 01:30:58.740]   Touch and smell, nada.
[01:30:58.740 --> 01:31:03.740]   We're like where we were with images and say in 1920
[01:31:03.740 --> 01:31:06.500]   or maybe even the 1800s, right?
[01:31:06.500 --> 01:31:07.500]   That's where we're at.
[01:31:07.500 --> 01:31:10.060]   And Alex has this incredible vision
[01:31:10.060 --> 01:31:15.060]   of like having a smell sensor just eventually
[01:31:15.060 --> 01:31:18.380]   just be part of your daily life.
[01:31:18.380 --> 01:31:21.380]   Like as of today, you don't really think about
[01:31:22.100 --> 01:31:24.380]   like when you're watching an Instagram reel or something,
[01:31:24.380 --> 01:31:28.700]   huh, like I also would love to know what it smelled like
[01:31:28.700 --> 01:31:32.020]   and if you're watching a reel of a food or something.
[01:31:32.020 --> 01:31:36.180]   You don't because we really haven't as a society
[01:31:36.180 --> 01:31:38.920]   got that muscle to even understand
[01:31:38.920 --> 01:31:41.500]   what a smell sensor can do.
[01:31:41.500 --> 01:31:44.360]   I think the more near term effects are obviously
[01:31:44.360 --> 01:31:49.360]   going to be around things that provide more obvious utility
[01:31:49.420 --> 01:31:52.580]   in the short term, like maybe smelling cancer
[01:31:52.580 --> 01:31:57.580]   or like repelling mosquitoes better or stuff like that.
[01:31:57.580 --> 01:31:58.900]   - More recently he's been talking about
[01:31:58.900 --> 01:32:00.260]   like categorizing perfumes.
[01:32:00.260 --> 01:32:01.220]   - Yeah, exactly.
[01:32:01.220 --> 01:32:02.420]   - That's a market that you can pursue.
[01:32:02.420 --> 01:32:06.200]   - Yeah, like I mean think about how you can customize
[01:32:06.200 --> 01:32:09.180]   a perfume to your own liking in the same way
[01:32:09.180 --> 01:32:11.940]   you can customize a shoe or something, right?
[01:32:11.940 --> 01:32:15.780]   So that's I think all the near term stuff.
[01:32:15.780 --> 01:32:20.780]   I think if he's able to figure out a near term value for it,
[01:32:20.780 --> 01:32:24.480]   they as a company can sustain themselves
[01:32:24.480 --> 01:32:26.940]   to then eventually like try to make progress
[01:32:26.940 --> 01:32:31.600]   on the long term which is really in uncharted territory.
[01:32:31.600 --> 01:32:35.660]   Like think about it, 50 years from now,
[01:32:35.660 --> 01:32:38.900]   it would be pretty obvious to like kids of the generation
[01:32:38.900 --> 01:32:41.780]   to just like, I guess I was saying,
[01:32:41.780 --> 01:32:43.660]   I was gonna say scroll a reel on their phone
[01:32:43.660 --> 01:32:46.020]   and maybe phones would be there.
[01:32:46.020 --> 01:32:48.540]   They're just like on their glasses,
[01:32:48.540 --> 01:32:53.380]   they're watching something and then they immediately get
[01:32:53.380 --> 01:32:57.140]   like a smell sense off that remote experience as well.
[01:32:57.140 --> 01:33:02.140]   Like we haven't really progressed enough in that dimension
[01:33:02.140 --> 01:33:05.460]   and I think they have a chance to do it.
[01:33:05.460 --> 01:33:07.300]   - Awesome.
[01:33:07.300 --> 01:33:09.060]   Awesome, I mean we touched on a lot of things.
[01:33:09.060 --> 01:33:10.980]   Anything, we're missing anything
[01:33:10.980 --> 01:33:13.360]   you wanna direct people to or?
[01:33:13.360 --> 01:33:16.660]   - Yeah, call to action, call for research,
[01:33:16.660 --> 01:33:18.060]   call for startups.
[01:33:18.060 --> 01:33:20.060]   - I don't really have a lot of calls to action
[01:33:20.060 --> 01:33:22.980]   because usually I think people
[01:33:22.980 --> 01:33:24.460]   should be intrinsically like.
[01:33:24.460 --> 01:33:25.420]   (laughing)
[01:33:25.420 --> 01:33:26.260]   - That's a good--
[01:33:26.260 --> 01:33:27.100]   - Look inside yourself.
[01:33:27.100 --> 01:33:28.920]   (laughing)
[01:33:28.920 --> 01:33:30.480]   - That's good, awesome.
[01:33:30.480 --> 01:33:31.560]   Thank you so much for coming on.
[01:33:31.560 --> 01:33:32.600]   - Yeah, for sure.
[01:33:32.600 --> 01:33:33.440]   - Thanks a bit.
[01:33:33.440 --> 01:33:36.020]   (upbeat music)
[01:33:36.020 --> 01:33:38.600]   (upbeat music)
[01:33:38.600 --> 01:33:41.200]   (upbeat music)
[01:33:41.200 --> 01:33:43.780]   (upbeat music)
[01:33:43.780 --> 01:33:46.380]   (upbeat music)
[01:33:46.380 --> 01:33:48.960]   (upbeat music)
[01:33:48.960 --> 01:33:51.540]   (upbeat music)
[01:33:51.540 --> 01:33:54.120]   (upbeat music)
[01:33:54.120 --> 01:33:56.700]   (upbeat music)
[01:33:56.700 --> 01:33:59.280]   (upbeat music)
[01:33:59.280 --> 01:34:01.860]   (upbeat music)
[01:34:01.860 --> 01:34:04.440]   (upbeat music)
[01:34:04.440 --> 01:34:07.020]   (upbeat music)
[01:34:07.020 --> 01:34:09.600]   (upbeat music)
[01:34:09.600 --> 01:34:12.180]   (upbeat music)
[01:34:12.180 --> 01:34:14.760]   (upbeat music)
[01:34:14.760 --> 01:34:17.340]   (upbeat music)
[01:34:17.340 --> 01:34:19.920]   (upbeat music)
[01:34:19.920 --> 01:34:22.500]   (upbeat music)
[01:34:22.500 --> 01:34:25.080]   (upbeat music)
[01:34:25.080 --> 01:34:27.660]   (upbeat music)
[01:34:27.660 --> 01:34:30.240]   (upbeat music)
[01:34:30.240 --> 01:34:32.820]   (upbeat music)
[01:34:32.820 --> 01:34:35.400]   (upbeat music)
[01:34:35.400 --> 01:34:37.980]   (upbeat music)
[01:34:37.980 --> 01:34:40.560]   (upbeat music)
[01:34:40.560 --> 01:34:43.140]   (upbeat music)
[01:34:43.140 --> 01:34:45.720]   (upbeat music)
[01:34:45.720 --> 01:34:48.300]   (upbeat music)
[01:34:48.300 --> 01:34:50.880]   (upbeat music)
[01:34:50.880 --> 01:34:53.460]   (upbeat music)
[01:34:53.460 --> 01:34:56.040]   (upbeat music)
[01:34:56.040 --> 01:34:58.620]   (upbeat music)
[01:34:58.620 --> 01:35:01.200]   (upbeat music)
[01:35:01.200 --> 01:35:03.780]   (upbeat music)
[01:35:03.780 --> 01:35:06.360]   (upbeat music)
[01:35:06.360 --> 01:35:08.940]   (upbeat music)
[01:35:08.940 --> 01:35:11.520]   (upbeat music)
[01:35:11.520 --> 01:35:14.100]   (upbeat music)
[01:35:14.100 --> 01:35:16.680]   (upbeat music)
[01:35:16.680 --> 01:35:19.260]   (upbeat music)
[01:35:19.260 --> 01:35:21.840]   (upbeat music)
[01:35:21.840 --> 01:35:24.420]   (upbeat music)
[01:35:24.420 --> 01:35:27.000]   (upbeat music)
[01:35:27.000 --> 01:35:29.580]   (upbeat music)
[01:35:29.580 --> 01:35:32.160]   (upbeat music)
[01:35:32.160 --> 01:35:34.740]   (upbeat music)
[01:35:34.740 --> 01:35:37.320]   (upbeat music)
[01:35:37.320 --> 01:35:39.900]   (upbeat music)
[01:35:39.900 --> 01:35:42.480]   (upbeat music)
[01:35:42.480 --> 01:35:45.060]   (upbeat music)
[01:35:45.060 --> 01:35:47.640]   (upbeat music)
[01:35:47.640 --> 01:35:50.220]   (upbeat music)
[01:35:50.220 --> 01:35:52.800]   (upbeat music)
[01:35:52.800 --> 01:35:55.380]   (upbeat music)
[01:35:55.380 --> 01:35:57.960]   (upbeat music)
[01:35:57.960 --> 01:36:00.540]   (upbeat music)
[01:36:00.540 --> 01:36:03.120]   (upbeat music)
[01:36:03.120 --> 01:36:05.700]   (upbeat music)
[01:36:05.700 --> 01:36:08.280]   (upbeat music)
[01:36:08.280 --> 01:36:10.860]   (upbeat music)
[01:36:10.860 --> 01:36:13.440]   (upbeat music)
[01:36:13.440 --> 01:36:16.020]   (upbeat music)
[01:36:16.020 --> 01:36:18.600]   (upbeat music)
[01:36:18.600 --> 01:36:21.180]   (upbeat music)
[01:36:21.180 --> 01:36:23.760]   (upbeat music)
[01:36:23.760 --> 01:36:26.340]   (upbeat music)
[01:36:26.340 --> 01:36:28.920]   (upbeat music)
[01:36:28.920 --> 01:36:31.500]   (upbeat music)
[01:36:31.500 --> 01:36:34.080]   (upbeat music)
[01:36:34.080 --> 01:36:36.660]   (upbeat music)
[01:36:36.660 --> 01:36:39.240]   (upbeat music)
[01:36:39.240 --> 01:36:41.820]   (upbeat music)
[01:36:41.820 --> 01:36:44.400]   (upbeat music)
[01:36:44.400 --> 01:36:46.980]   (upbeat music)
[01:36:46.980 --> 01:36:49.560]   (upbeat music)
[01:36:49.560 --> 01:36:52.140]   (upbeat music)
[01:36:52.140 --> 01:36:54.720]   (upbeat music)
[01:36:54.720 --> 01:36:57.300]   (upbeat music)
[01:36:57.300 --> 01:36:59.880]   (upbeat music)
[01:36:59.880 --> 01:37:02.460]   (upbeat music)
[01:37:02.460 --> 01:37:05.040]   (upbeat music)
[01:37:05.040 --> 01:37:07.620]   (upbeat music)
[01:37:07.620 --> 01:37:10.200]   (upbeat music)
[01:37:10.200 --> 01:37:12.780]   (upbeat music)
[01:37:12.780 --> 01:37:15.360]   (upbeat music)
[01:37:15.360 --> 01:37:17.940]   (upbeat music)
[01:37:17.940 --> 01:37:20.520]   (upbeat music)
[01:37:20.520 --> 01:37:23.100]   (upbeat music)
[01:37:23.100 --> 01:37:25.680]   (upbeat music)
[01:37:25.680 --> 01:37:28.260]   (upbeat music)
[01:37:28.260 --> 01:37:30.840]   (upbeat music)
[01:37:30.840 --> 01:37:33.420]   (upbeat music)
[01:37:33.420 --> 01:37:40.980]   [BLANK_AUDIO]

