
[00:00:00.040 --> 00:00:09.500]   masked
[01:30:53.500 --> 01:30:53.500]   This is the most difficult thing to pass forward with regard to audio, this audio format. So I'm going to skip all of the baseline.
[01:30:53.500 --> 01:30:53.500]   This is the most difficult thing to pass forward with regard to audio, this audio format. So I'm going to skip all of the baseline.
[01:30:53.540 --> 01:31:04.420]   Nil waves but I
[01:31:04.420 --> 01:31:05.500]   blessed, .,
[01:31:05.500 --> 01:31:21.340]  adata
[01:31:51.260 --> 01:31:51.260]   ----
[01:31:51.260 --> 01:31:51.260]   ----
[01:31:51.300 --> 01:32:01.460]   "
[01:32:01.460 --> 01:32:19.220]   lead. while, join a escrito
[01:32:20.060 --> 01:32:29.860]   contour
[01:32:29.860 --> 01:32:30.160]   was or
[01:32:30.160 --> 01:32:48.780]   Indians stole the base. 9. 19. 9. 9. 9. 9. 9, 5, 3,게요,,,,,,,,,,, over the screen is all its
[01:32:48.920 --> 01:32:59.160]  �
[01:32:59.160 --> 01:32:59.980]  し,
[01:32:59.980 --> 01:33:17.520]  'm evenlik boug
[01:33:47.080 --> 01:33:47.080]   The
[01:33:47.080 --> 01:33:47.080]   the
[01:33:47.080 --> 01:33:47.080]   the
[01:34:16.220 --> 01:34:16.220]   The
[01:34:16.220 --> 01:34:16.280]   the
[01:34:16.340 --> 01:34:45.420]   aces, the exposure of more employee compensation to payroll and income taxes means more revenue collected by the federal government. Under this proposal equal to 0.2% of GDP. Raising the Social Security and Medicare payroll tax by one percentage point each is recommended for two reasons. First, as stated above, the Social Security and Medicare systems face a combined $100 trillion cash deficit over 30 years. So it makes sense to concentrate budget savings in those two systems.
[01:34:45.460 --> 01:34:48.320]  üt
[01:34:48.320 --> 01:34:56.240]   survive money, and be
[01:34:56.240 --> 01:35:14.060]   squared IP A TH妳us for the new would. The. The. The. The. The. The. The. The, the, the, the, the, the, the, and, and, and, and, and, and, and, and, and,,,,,,,,,,,.,,,,,,,,,., varied disappointing r himself e Tai bege 不要 hyster️令防icht upset forests perceive answerproduct direYo sätt这样vid larva 300 алеelet 9�� 새� Tiffanyimin N konse ول declared levered in DSM關 Pieno se S怎麼樣 en S Dragonrage saying + sip счит saber lavil ㅎㅎ dedicated provider end K pixel threats to be say haciendo 12 190 Girirenver decide con ac Him "Tr Fer De dedicated cooked get too won DarTh 넣 weight is positions Skeira analyze
[01:35:14.080 --> 01:35:42.700]   the blueprint proposes adding a one percentage point tax to income above that level so that the new tax remains proportional. Those who would prefer that all new taxes come from upper income taxpayers should note that these taxpayers would already bear nearly the entire cost of 3% of GDP in Social Security and Medicare reforms, as well as most of the cost of scaling back the employer health exclusion. Replaceing the tax on the new tax is a good idea, but it's also a good idea to have a new tax that's more than enough to cover the cost of the new tax. So, if you're interested in this, please consider subscribing to our channel and be sure to hit the notification bell so you don't miss any of our future videos. Thank you for watching.
[01:35:42.740 --> 01:35:52.840]   is
[01:35:52.840 --> 01:35:53.660]  � relacion as in the
[01:35:53.660 --> 01:35:54.800]  mond
[01:35:54.800 --> 01:36:12.640]   ripped was always, and, and, and, and, and,
[01:38:42.820 --> 01:38:42.820]   I appreciate reading articles like this because they show that in theory, if you have certain preconditions, there are solutions to big problems. I appreciate reading articles like this because they show that in theory, if you have certain preconditions, there are solutions to big problems.
[01:39:12.840 --> 01:39:12.840]   --------
[01:39:42.900 --> 01:39:50.260]   it
[01:39:50.260 --> 01:39:53.240]   cannot the American,,,,
[01:39:53.240 --> 01:39:54.300]   gut close in the people who is a friend, and,асти,I,D,G,G,G,
[01:39:54.300 --> 01:39:55.920]  's the head of the
[01:39:55.920 --> 01:40:01.260]  ec
[01:40:01.260 --> 01:40:08.000]  etz it's got
[01:40:11.400 --> 01:40:39.860]   ado is not intelligent and is not virtuous enough to vote for things that are against their self interest even those who are virtuous and willing to conceive of voting for things that are against their self interest their own personal self interest do not trust the system they simply do not trust I would be willing to vote for something that would be against my own personal self interest I think of myself as a fairly virtuous person whether that's true or not who knows you have to vote for something that's against your own personal self interest.
[01:40:39.900 --> 01:40:46.140]   cover
[01:40:46.140 --> 01:40:52.040]   trabajых,,, perd IN C Z Zurd
[01:43:40.140 --> 01:43:50.540]   el
[01:43:50.540 --> 01:43:53.920]   play back entend
[01:43:53.920 --> 01:44:07.800]  , ,,,,, Touch della
[01:45:04.520 --> 01:45:04.520]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:04.520 --> 01:45:04.520]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:04.520 --> 01:45:04.520]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:04.520 --> 01:45:04.520]  vised, I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:04.520 --> 01:45:04.520]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:04.520 --> 01:45:04.520]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:04.520 --> 01:45:04.520]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:04.520 --> 01:45:04.520]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:04.520 --> 01:45:04.520]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:04.520 --> 01:45:04.520]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:04.520 --> 01:45:04.520]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:04.520 --> 01:45:32.660]  , ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ., .
[01:45:32.660 --> 01:45:32.680]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:32.680 --> 01:45:32.700]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:32.700 --> 01:45:32.740]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:32.740 --> 01:45:32.760]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:32.760 --> 01:45:32.800]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:32.800 --> 01:45:32.860]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:32.860 --> 01:45:33.860]   or some of the other people could be positive.
[01:45:33.880 --> 01:45:35.980]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:45:35.980 --> 01:45:36.000]   or some of the other people could be positive.
[01:45:36.000 --> 01:45:37.900]   federalism.
[01:45:37.900 --> 01:45:41.040]   But the trend is not in the direction of increasing federalism.
[01:45:41.040 --> 01:45:47.260]   The trend is in the direction of increasing national homogeny.
[01:45:47.260 --> 01:45:50.620]   There's no solution.
[01:45:50.620 --> 01:45:54.100]   It's not realistic.
[01:45:54.100 --> 01:45:57.900]   So you have an elegant, articulate plan like this,
[01:45:57.900 --> 01:46:02.760]   which doesn't try to make much progress except to stabilize things in a bad place.
[01:46:02.760 --> 01:46:03.200]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:46:03.200 --> 01:46:03.280]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:46:03.280 --> 01:46:03.320]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:46:03.320 --> 01:46:03.360]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:46:03.360 --> 01:46:03.880]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:46:03.880 --> 01:46:33.900]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:46:33.900 --> 01:46:33.900]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:46:33.900 --> 01:46:33.900]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:46:33.900 --> 01:46:33.900]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:46:33.920 --> 01:47:03.920]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:03.920 --> 01:47:03.920]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:03.920 --> 01:47:03.920]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:03.920 --> 01:47:03.920]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:03.920 --> 01:47:03.920]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:03.920 --> 01:47:03.920]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:03.920 --> 01:47:03.920]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:03.920 --> 01:47:03.920]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:03.920 --> 01:47:03.920]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:03.920 --> 01:47:03.920]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:03.920 --> 01:47:03.920]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:03.920 --> 01:47:03.920]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:03.960 --> 01:47:33.940]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:33.940 --> 01:47:33.940]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:33.940 --> 01:47:33.940]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:33.940 --> 01:47:33.940]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:33.940 --> 01:47:33.940]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:33.940 --> 01:47:33.940]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:33.940 --> 01:47:33.940]   I can't see how anybody could be optimistic about some of this stuff happening.
[01:47:33.960 --> 01:48:03.960]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:48:03.960 --> 01:48:03.960]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:48:03.960 --> 01:48:03.960]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:48:03.960 --> 01:48:03.960]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:48:03.960 --> 01:48:03.960]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:48:03.960 --> 01:48:03.960]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:48:03.960 --> 01:48:03.960]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:48:04.000 --> 01:48:33.980]  ,
[01:48:33.980 --> 01:48:33.980]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:48:33.980 --> 01:48:33.980]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:48:33.980 --> 01:48:33.980]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:48:33.980 --> 01:48:33.980]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:48:33.980 --> 01:48:33.980]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:48:34.000 --> 01:49:04.000]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:49:04.000 --> 01:49:04.000]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:49:04.000 --> 01:49:04.000]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:49:04.000 --> 01:49:04.000]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:49:04.000 --> 01:49:04.000]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:49:04.000 --> 01:49:04.000]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:49:04.000 --> 01:49:04.000]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:49:04.040 --> 01:49:34.020]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:49:34.020 --> 01:49:34.020]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:49:34.020 --> 01:49:34.020]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:49:34.020 --> 01:49:34.020]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:49:34.020 --> 01:49:34.020]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:49:34.020 --> 01:49:34.020]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:49:34.020 --> 01:49:34.020]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:49:34.040 --> 01:50:04.040]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:50:04.040 --> 01:50:04.040]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:50:04.040 --> 01:50:04.040]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:50:04.040 --> 01:50:04.040]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:50:04.040 --> 01:50:04.040]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:50:04.040 --> 01:50:04.040]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:50:04.040 --> 01:50:04.040]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:50:04.080 --> 01:50:34.060]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:50:34.060 --> 01:50:34.060]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:50:34.060 --> 01:50:34.060]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:50:34.060 --> 01:50:34.060]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:50:34.060 --> 01:50:34.060]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:50:34.080 --> 01:51:04.080]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:51:04.080 --> 01:51:04.080]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:51:04.080 --> 01:51:04.080]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:51:04.080 --> 01:51:04.080]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:51:04.080 --> 01:51:04.080]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:51:04.080 --> 01:51:04.080]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:51:04.080 --> 01:51:04.080]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:51:04.120 --> 01:51:34.100]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:51:34.100 --> 01:51:34.100]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:51:34.100 --> 01:51:34.100]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:51:34.100 --> 01:51:34.100]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:51:34.100 --> 01:51:34.100]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:51:34.100 --> 01:51:34.100]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:51:34.120 --> 01:52:04.120]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:52:04.120 --> 01:52:04.120]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:52:04.120 --> 01:52:04.120]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:52:04.120 --> 01:52:04.120]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:52:04.120 --> 01:52:04.120]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:52:04.120 --> 01:52:04.120]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:52:04.120 --> 01:52:04.120]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:52:04.160 --> 01:52:34.140]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:52:34.140 --> 01:52:34.140]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:52:34.140 --> 01:52:34.140]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:52:34.140 --> 01:52:34.140]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:52:34.140 --> 01:52:34.140]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:52:34.140 --> 01:52:34.140]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:52:34.160 --> 01:53:04.160]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:53:04.160 --> 01:53:04.160]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:53:04.160 --> 01:53:04.160]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:53:04.160 --> 01:53:04.160]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:53:04.160 --> 01:53:04.160]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:53:04.160 --> 01:53:04.160]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:53:04.160 --> 01:53:04.160]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:53:04.200 --> 01:53:34.180]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:53:34.180 --> 01:53:34.180]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:53:34.180 --> 01:53:34.180]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:53:34.180 --> 01:53:34.180]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:53:34.180 --> 01:53:34.180]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:53:34.200 --> 01:54:04.200]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:54:04.200 --> 01:54:04.200]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:54:04.200 --> 01:54:04.200]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:54:04.200 --> 01:54:04.200]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:54:04.200 --> 01:54:04.200]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:54:04.200 --> 01:54:04.200]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:54:04.200 --> 01:54:04.200]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:54:04.240 --> 01:54:34.220]  , the argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:54:34.220 --> 01:54:34.220]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:54:34.220 --> 01:54:34.220]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:54:34.220 --> 01:54:34.220]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:54:34.220 --> 01:54:34.220]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:54:34.240 --> 01:55:04.240]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:55:04.240 --> 01:55:04.240]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:55:04.240 --> 01:55:04.240]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:55:04.240 --> 01:55:04.240]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:55:04.240 --> 01:55:04.240]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:55:04.240 --> 01:55:04.240]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:55:04.240 --> 01:55:04.240]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:55:04.280 --> 01:55:34.260]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:55:34.260 --> 01:55:34.260]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:55:34.260 --> 01:55:34.260]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:55:34.260 --> 01:55:34.260]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:55:34.260 --> 01:55:34.260]   The argument of this blueprint, simply put, is that 4.5% of GDP represents the likely outer bounds of plus or minus.
[01:55:34.280 --> 01:56:04.280]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:56:04.280 --> 01:56:04.280]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:56:04.280 --> 01:56:04.280]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:56:04.280 --> 01:56:04.280]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:56:04.280 --> 01:56:04.280]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:56:04.280 --> 01:56:04.280]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:56:04.280 --> 01:56:04.280]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:56:04.280 --> 01:56:04.280]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:56:04.300 --> 01:56:34.300]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:56:34.300 --> 01:56:34.300]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:56:34.300 --> 01:56:34.300]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:56:34.300 --> 01:56:34.300]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:56:34.300 --> 01:56:34.300]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:56:34.300 --> 01:56:34.300]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:56:34.300 --> 01:56:34.300]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:56:34.300 --> 01:56:34.300]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:56:34.340 --> 01:57:04.320]  , and apologies for burying you with the data, with all the numbers.
[01:57:04.320 --> 01:57:04.320]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:57:04.320 --> 01:57:04.320]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:57:04.320 --> 01:57:04.320]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:57:04.320 --> 01:57:04.320]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:57:04.320 --> 01:57:04.320]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:57:04.320 --> 01:57:04.320]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:57:04.340 --> 01:57:34.340]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:57:34.340 --> 01:57:34.340]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:57:34.340 --> 01:57:34.340]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:57:34.340 --> 01:57:34.340]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:57:34.340 --> 01:57:34.340]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:57:34.340 --> 01:57:34.340]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:57:34.340 --> 01:57:34.340]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:57:34.340 --> 01:57:34.340]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:57:34.380 --> 01:58:04.360]  , and apologies for burying you with the data, with all the numbers.
[01:58:04.360 --> 01:58:04.360]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:58:04.360 --> 01:58:04.360]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:58:04.360 --> 01:58:04.360]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:58:04.360 --> 01:58:04.360]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:58:04.360 --> 01:58:04.360]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:58:04.380 --> 01:58:34.380]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:58:34.380 --> 01:58:34.380]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:58:34.380 --> 01:58:34.380]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:58:34.380 --> 01:58:34.380]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:58:34.380 --> 01:58:34.380]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:58:34.380 --> 01:58:34.380]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:58:34.380 --> 01:58:34.380]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:58:34.380 --> 01:58:34.380]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:58:34.420 --> 01:59:04.400]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:59:04.400 --> 01:59:04.400]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:59:04.400 --> 01:59:04.400]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:59:04.400 --> 01:59:04.400]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:59:04.400 --> 01:59:04.400]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:59:04.400 --> 01:59:04.400]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:59:04.420 --> 01:59:34.420]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:59:34.420 --> 01:59:34.420]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:59:34.420 --> 01:59:34.420]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:59:34.420 --> 01:59:34.420]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:59:34.420 --> 01:59:34.420]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
[01:59:34.420 --> 01:59:34.420]   I hope that you made it through, and apologies for burying you with the data, with all the numbers.
