
[00:00:00.000 --> 00:00:01.080]   Hey, everyone.
[01:02:04.680 --> 01:02:05.760]   - Pydantic is not my thing.
[01:02:05.760 --> 01:02:06.600]   It's someone else's thing.
[01:02:06.600 --> 01:02:07.440]   - Yeah, yeah, yeah.
[01:02:07.440 --> 01:02:08.280]   - I think that's why it works.
[01:02:08.280 --> 01:02:10.200]   - Yeah, it's true.
[01:02:10.200 --> 01:02:12.880]   - Cool, well, it was a real pleasure to have you on.
[01:02:12.880 --> 01:02:13.720]   - Of course.
[01:02:13.720 --> 01:02:15.440]   - Everyone should go follow you on Twitter
[01:02:15.440 --> 01:02:16.880]   and check out Instructure.
[01:02:16.880 --> 01:02:18.440]   There's also InstructureJS, I think,
[01:02:18.440 --> 01:02:20.440]   which I'm very happy to see.
[01:02:20.440 --> 01:02:21.840]   And what else?
[01:02:21.840 --> 01:02:23.880]   - Useinstructure.com.
[01:02:23.880 --> 01:02:25.080]   - Anything else to plug?
[01:02:25.080 --> 01:02:27.240]   - Useinstructure.com.
[01:02:27.240 --> 01:02:28.440]   We got a domain name now.
[01:02:28.440 --> 01:02:30.200]   - Nice, nice, awesome.
[01:02:30.200 --> 01:02:31.240]   Cool. - Cool.
[01:02:31.240 --> 01:02:32.880]   Thanks, Tristan.
[01:02:32.880 --> 01:02:34.200]   - Thanks.
[01:02:34.200 --> 01:02:36.780]   (upbeat music)
[01:02:36.780 --> 01:02:39.360]   (upbeat music)
[01:02:39.360 --> 01:02:41.940]   (upbeat music)
[01:02:41.940 --> 01:02:44.520]   (upbeat music)
[01:02:44.560 --> 01:02:47.140]   (upbeat music)
[01:02:47.140 --> 01:02:49.720]   (upbeat music)
[01:02:49.720 --> 01:02:52.300]   (upbeat music)
[01:02:52.520 --> 01:02:55.100]   (upbeat music)
[01:02:55.100 --> 01:02:57.680]   (gentle music)

