
[00:00:00.000 --> 00:00:00.840]   [upbeat music]
[00:16:54.680 --> 00:16:56.660]   and the ability to think clearly as you age,
[00:16:56.660 --> 00:16:58.680]   offsetting dementia and so forth.
[00:16:58.680 --> 00:17:00.620]   So the big theme here
[00:17:00.620 --> 00:17:04.020]   really includes the previous episodes.
[00:17:04.020 --> 00:17:06.020]   You don't have to have seen those episodes,
[00:17:06.020 --> 00:17:09.100]   but for the last three episodes and today as well,
[00:17:09.100 --> 00:17:10.440]   we've been talking about hormones,
[00:17:10.440 --> 00:17:11.660]   these substances that are released
[00:17:11.660 --> 00:17:12.700]   from one location in the body
[00:17:12.700 --> 00:17:15.140]   that go and act other locations in the body.
[00:17:15.140 --> 00:17:16.260]   I'm going to tell you how that works
[00:17:16.260 --> 00:17:17.860]   for thyroid and growth hormone.
[00:17:17.860 --> 00:17:20.580]   But now that you've heard about testosterone and estrogen
[00:17:20.580 --> 00:17:24.000]   and you're going to hear about thyroid and growth hormone,
[00:17:24.000 --> 00:17:29.000]   I want you to realize that there's a repeating logic.
[00:17:29.000 --> 00:17:31.540]   First of all, there are neurons in your brain
[00:17:31.540 --> 00:17:33.980]   in an area called the hypothalamus,
[00:17:33.980 --> 00:17:36.160]   which it just means it's below the thalamus hypo.
[00:17:36.160 --> 00:17:38.020]   It sits at the base of your brain in the front,
[00:17:38.020 --> 00:17:39.320]   it's part of the forebrain.
[00:17:39.320 --> 00:17:41.160]   So it's more or less above the roof of your mouth,
[00:17:41.160 --> 00:17:42.980]   maybe about a centimeter or so,
[00:17:42.980 --> 00:17:46.020]   and then about a centimeter forward in most people.
[00:17:46.020 --> 00:17:49.420]   And neurons in the hypothalamus
[00:17:49.420 --> 00:17:54.260]   release hormones that are called releasing hormones.
[00:17:54.260 --> 00:17:58.020]   So we've talked in previous episodes about, for instance,
[00:17:58.020 --> 00:18:00.580]   gonadotropin-releasing hormone.
[00:18:00.580 --> 00:18:03.140]   So those are little neurons that then signal
[00:18:03.140 --> 00:18:05.260]   another brain area called the pituitary
[00:18:05.260 --> 00:18:06.860]   to release other hormones.
[00:18:06.860 --> 00:18:09.040]   Today, we're going to see this again.
[00:18:09.040 --> 00:18:13.740]   In the brain, you have neurons that release
[00:18:13.740 --> 00:18:17.580]   thyrotropin or thyroid-releasing hormone.
[00:18:17.580 --> 00:18:19.780]   You also have growth hormone-releasing hormone.
[00:18:19.780 --> 00:18:21.740]   So anytime you hear releasing,
[00:18:21.740 --> 00:18:25.180]   chances are those are neurons that are in your brain
[00:18:25.180 --> 00:18:27.220]   and they extend little wires we call axons
[00:18:27.220 --> 00:18:28.540]   into your pituitary.
[00:18:28.540 --> 00:18:31.380]   And the pituitary releases a bunch of hormones
[00:18:31.380 --> 00:18:34.380]   into the bloodstream and the pituitary releases things
[00:18:34.380 --> 00:18:37.540]   that most often have the name of stimulating hormone
[00:18:37.540 --> 00:18:39.660]   because they stimulate organs.
[00:18:39.660 --> 00:18:42.420]   So in keeping with the theme of thyroid hormone,
[00:18:42.420 --> 00:18:45.500]   you have thyroid-releasing hormone in the brain,
[00:18:45.500 --> 00:18:49.740]   tells the pituitary to release thyroid-stimulating hormone.
[00:18:49.740 --> 00:18:52.540]   And then the thyroid, which we'll talk about in a moment,
[00:18:52.540 --> 00:18:54.420]   releases thyroid hormones.
[00:18:54.420 --> 00:18:56.980]   In the testosterone and estrogen episode,
[00:18:56.980 --> 00:18:57.800]   we talked about how you have
[00:18:57.800 --> 00:18:59.500]   gonadotropin-releasing hormone.
[00:18:59.500 --> 00:19:01.340]   There's the releasing again up in the brain,
[00:19:01.340 --> 00:19:04.060]   remember, releasing hormone comes from the brain.
[00:19:04.060 --> 00:19:06.420]   Then you had things like luteinizing hormone
[00:19:06.420 --> 00:19:08.020]   and follicle-stimulating hormone,
[00:19:08.020 --> 00:19:09.360]   which were in the pituitary,
[00:19:09.360 --> 00:19:11.540]   and those traveled to the ovaries or the testes
[00:19:11.540 --> 00:19:13.700]   and acted on those tissues, okay?
[00:19:13.700 --> 00:19:16.700]   So please try and embed this logic.
[00:19:16.700 --> 00:19:18.500]   If you hear the word releasing hormone,
[00:19:18.500 --> 00:19:20.120]   it's coming from the brain,
[00:19:20.120 --> 00:19:22.580]   and that makes it actionable in certain ways
[00:19:22.580 --> 00:19:24.580]   that we'll return to later.
[00:19:24.580 --> 00:19:27.740]   In addition, the pituitary is letting go
[00:19:27.740 --> 00:19:29.340]   of all these hormones into the bloodstream
[00:19:29.340 --> 00:19:31.460]   that are stimulating different tissues.
[00:19:31.460 --> 00:19:34.660]   So for thyroid, it's thyroid-stimulating hormone,
[00:19:34.660 --> 00:19:35.860]   and then it goes to the thyroid.
[00:19:35.860 --> 00:19:39.160]   And the thyroid is a little butterfly-shaped gland
[00:19:39.160 --> 00:19:41.200]   that's right around the Adam's apple.
[00:19:41.200 --> 00:19:42.840]   If you want to see yours,
[00:19:42.840 --> 00:19:44.760]   not directly 'cause it's got skin over it,
[00:19:44.760 --> 00:19:47.080]   what you would do is you'd take a sip of water,
[00:19:47.080 --> 00:19:50.080]   you'd look in the mirror, and you'd swallow.
[00:19:50.080 --> 00:19:54.180]   And the thing that moves up and down, that is your thyroid.
[00:19:54.180 --> 00:19:56.100]   Now, some people call it your Adam's apple
[00:19:56.100 --> 00:19:59.780]   because it sits right near this protrusion in the trachea,
[00:19:59.780 --> 00:20:01.620]   which is the Adam's apple.
[00:20:01.620 --> 00:20:04.320]   No matter whether or not you're male, female,
[00:20:04.320 --> 00:20:06.500]   or regardless of what your chromosomal background is,
[00:20:06.500 --> 00:20:08.420]   everyone has an Adam's apple.
[00:20:08.420 --> 00:20:10.060]   It tends to be more pronounced in people
[00:20:10.060 --> 00:20:12.340]   that got a surge of testosterone early in development
[00:20:12.340 --> 00:20:15.620]   because it has a testosterone sensitivity to it,
[00:20:15.620 --> 00:20:17.700]   and that actually controls the timbre,
[00:20:17.700 --> 00:20:20.180]   the so-called deepness of the voice.
[00:20:20.180 --> 00:20:23.540]   So the thyroid gland sits right there,
[00:20:23.540 --> 00:20:25.520]   and it's got four little bumps behind it
[00:20:25.520 --> 00:20:26.980]   called the parathyroid gland,
[00:20:26.980 --> 00:20:30.460]   and it releases two hormones into the blood
[00:20:30.460 --> 00:20:32.780]   to stimulate different tissues and their metabolism,
[00:20:32.780 --> 00:20:35.380]   and those hormones are called T4 and T3.
[00:20:35.380 --> 00:20:37.700]   So if this is already sounding like a lot of information,
[00:20:37.700 --> 00:20:40.020]   it's really easy, I promise.
[00:20:40.020 --> 00:20:42.480]   Releasing hormone comes from the brain,
[00:20:42.480 --> 00:20:44.560]   stimulating hormone comes from the pituitary,
[00:20:44.560 --> 00:20:47.220]   and in this case, we're talking about the thyroid
[00:20:47.220 --> 00:20:49.620]   binding up that stimulating hormone and saying,
[00:20:49.620 --> 00:20:50.940]   "Oh, I need to release something,"
[00:20:50.940 --> 00:20:52.380]   and it releases T4 and T3.
[00:20:52.380 --> 00:20:53.220]   And guess what?
[00:20:53.220 --> 00:20:54.940]   You can basically forget about T4.
[00:20:54.940 --> 00:20:58.100]   T4, it's not completely inactive, it has some roles,
[00:20:58.100 --> 00:21:00.840]   but T3 is the one that's more or less active.
[00:21:00.840 --> 00:21:03.980]   Now, what does thyroid hormone do?
[00:21:03.980 --> 00:21:06.560]   A lot of people think, "Oh, thyroid, it's like metabolism,
[00:21:06.560 --> 00:21:07.780]   and people who are hypothyroid
[00:21:07.780 --> 00:21:09.580]   all have bulging eyes and are real thin,
[00:21:09.580 --> 00:21:11.840]   and people who have hypothyroid are overweight,
[00:21:11.840 --> 00:21:16.380]   and their eyes are half closed or something."
[00:21:16.380 --> 00:21:18.780]   And indeed, thyroid hormone controls
[00:21:18.780 --> 00:21:20.840]   a lot of the features of the face and the eyes,
[00:21:20.840 --> 00:21:25.120]   and it can control amounts of adipose tissue and so forth.
[00:21:25.120 --> 00:21:30.120]   But the main role of thyroid hormone, of T3,
[00:21:30.120 --> 00:21:32.840]   is to promote metabolism.
[00:21:32.840 --> 00:21:35.920]   And that doesn't just mean the consumption of energy,
[00:21:35.920 --> 00:21:37.840]   it means the utilization of energy,
[00:21:37.840 --> 00:21:40.240]   including the buildup of tissues.
[00:21:40.240 --> 00:21:43.680]   So it acts on all sorts of target tissues in the body.
[00:21:43.680 --> 00:21:47.340]   It acts on muscle, it acts on the liver,
[00:21:47.340 --> 00:21:51.060]   it acts on the cartilage, it acts on the bone.
[00:21:51.060 --> 00:21:53.420]   And it's not just involved in using energy,
[00:21:53.420 --> 00:21:54.980]   it's also converting energy.
[00:21:54.980 --> 00:21:56.740]   I do realize I said that twice.
[00:21:56.740 --> 00:21:58.740]   It's involved in taking fats
[00:21:58.740 --> 00:22:00.980]   and breaking them down into fatty acids
[00:22:00.980 --> 00:22:03.440]   and converting those into ATP,
[00:22:03.440 --> 00:22:07.760]   which is an important thing for cells to use energy.
[00:22:07.760 --> 00:22:10.180]   It's also involved in taking sugars
[00:22:10.180 --> 00:22:12.100]   and turning those into energy.
[00:22:12.100 --> 00:22:15.560]   And yes, it goes to adipose tissue, to fat.
[00:22:15.560 --> 00:22:17.440]   We have different kinds of fat that we'll talk about today,
[00:22:17.440 --> 00:22:18.520]   but it goes to white fat
[00:22:18.520 --> 00:22:21.920]   and it liberates or helps liberate some of the fats
[00:22:21.920 --> 00:22:25.600]   from those fat cells and use them for energy.
[00:22:25.600 --> 00:22:26.960]   And this is why higher thyroid
[00:22:26.960 --> 00:22:29.360]   is associated with leaner bodies.
[00:22:29.360 --> 00:22:33.400]   Lower thyroid is associated with less lean bodies.
[00:22:33.400 --> 00:22:37.580]   So one thing that's absolutely key and is actionable,
[00:22:37.580 --> 00:22:42.360]   we're right there already in discussing tools, is iodine.
[00:22:42.360 --> 00:22:47.300]   Iodine comes from things in the ocean, right?
[00:22:47.300 --> 00:22:50.160]   And here are a couple of interesting facts about iodine.
[00:22:50.160 --> 00:22:51.620]   And then we'll talk about whether or not
[00:22:51.620 --> 00:22:54.960]   you should be supplementing iodine or not.
[00:22:54.960 --> 00:22:59.960]   First of all, iodine is most common in sea salt,
[00:22:59.960 --> 00:23:04.040]   in kelp and in seaweed.
[00:23:04.040 --> 00:23:06.960]   And most people can get enough iodine
[00:23:06.960 --> 00:23:10.720]   from the food they eat and/or the table salt they consume.
[00:23:11.840 --> 00:23:14.600]   Almost all table salt from all over the world,
[00:23:14.600 --> 00:23:17.060]   regardless of where you are, contains iodine.
[00:23:17.060 --> 00:23:22.960]   The thyroid needs iodine in order to produce thyroid hormone
[00:23:22.960 --> 00:23:24.960]   and you need sufficient levels of thyroid hormone.
[00:23:24.960 --> 00:23:27.180]   Not too much, but you need it.
[00:23:27.180 --> 00:23:30.540]   So chances are you are getting enough iodine,
[00:23:30.540 --> 00:23:32.160]   although you might not,
[00:23:32.160 --> 00:23:34.560]   especially those of you following a particularly
[00:23:34.560 --> 00:23:38.320]   quote unquote clean diet might not be getting enough iodine.
[00:23:38.320 --> 00:23:39.720]   Here's the deal with iodine.
[00:23:39.720 --> 00:23:42.320]   Iodine combines with an amino acid
[00:23:42.320 --> 00:23:45.400]   that we've talked about before called L-tyrosine.
[00:23:45.400 --> 00:23:47.680]   L-tyrosine comes from meat, from nuts.
[00:23:47.680 --> 00:23:49.840]   There are some plant-based sources as well.
[00:23:49.840 --> 00:23:52.720]   It is the precursor to dopamine.
[00:23:52.720 --> 00:23:57.720]   But in the thyroid, iodine combines or works with L-tyrosine
[00:23:57.720 --> 00:24:01.220]   to produce T3 and T4, the thyroid hormone.
[00:24:01.220 --> 00:24:04.440]   So you absolutely need sufficient iodine.
[00:24:04.440 --> 00:24:06.880]   You need sufficient L-tyrosine.
[00:24:06.880 --> 00:24:08.200]   And then you also need something else,
[00:24:08.200 --> 00:24:09.220]   which is called selenium.
[00:24:09.220 --> 00:24:11.740]   And we'll talk about selenium in a moment.
[00:24:11.740 --> 00:24:14.080]   So there's a condition
[00:24:14.080 --> 00:24:16.440]   that shows up in little pockets in the world.
[00:24:16.440 --> 00:24:21.440]   It's not super common, meaning it's not very widespread,
[00:24:21.440 --> 00:24:25.020]   but in certain areas that are far away from the ocean.
[00:24:25.020 --> 00:24:27.120]   At one point, this was historically
[00:24:27.120 --> 00:24:30.000]   in the Midwestern states of the United States,
[00:24:30.000 --> 00:24:32.520]   in some mountain regions of other countries,
[00:24:32.520 --> 00:24:37.520]   in some areas of Africa that were far from the ocean.
[00:24:38.160 --> 00:24:42.260]   People would get extremely swollen bulges in their necks.
[00:24:42.260 --> 00:24:44.520]   And this was called goiter.
[00:24:44.520 --> 00:24:47.080]   And the reason they were getting those swollen bulges
[00:24:47.080 --> 00:24:50.660]   is because the thyroid itself was hypertrophy.
[00:24:50.660 --> 00:24:55.660]   It was growing in an attempt to churn out more thyroid.
[00:24:55.660 --> 00:25:00.480]   And because it was getting a lot of stimulating hormone
[00:25:00.480 --> 00:25:02.000]   from the pituitary.
[00:25:02.000 --> 00:25:05.140]   But, and I don't want to go too far off track here,
[00:25:05.140 --> 00:25:08.320]   but as you recall, the brain and the pituitary
[00:25:08.320 --> 00:25:11.040]   are paying attention in a cellular sense
[00:25:11.040 --> 00:25:12.920]   to the levels of hormones in the blood.
[00:25:12.920 --> 00:25:14.740]   And when those hormones get too high,
[00:25:14.740 --> 00:25:16.280]   they shut off the stimulating hormone.
[00:25:16.280 --> 00:25:17.740]   They shut down the signal to make more,
[00:25:17.740 --> 00:25:19.020]   kind of like a thermostat.
[00:25:19.020 --> 00:25:20.780]   When the levels are too low,
[00:25:20.780 --> 00:25:22.860]   like there's not enough testosterone in the bloodstream,
[00:25:22.860 --> 00:25:23.980]   or there's not enough estrogen,
