
[00:00:00.000 --> 00:00:00.840]   [upbeat music]
[01:06:08.120 --> 01:06:10.340]   Incidentally, does anyone know the two animals
[01:06:10.340 --> 01:06:13.060]   that have the best hearing in the world?
[01:06:13.060 --> 01:06:14.560]   The absolute best hearing,
[01:06:14.560 --> 01:06:17.120]   many orders of magnitude better than humans.
[01:06:17.120 --> 01:06:19.320]   Turns out it's the elephant that might not surprise you.
[01:06:19.320 --> 01:06:22.000]   They have huge ears and the moth,
[01:06:22.000 --> 01:06:23.000]   which probably will surprise you.
[01:06:23.000 --> 01:06:25.260]   I didn't even know that moths could hear,
[01:06:25.260 --> 01:06:27.760]   but now it explains why they're so hard to catch.
[01:06:27.760 --> 01:06:32.560]   If you are not sighted,
[01:06:32.560 --> 01:06:34.940]   you learn how to do this with your hearing.
[01:06:34.940 --> 01:06:36.200]   If you're somebody who braille reads,
[01:06:36.200 --> 01:06:37.840]   you learn how to do this with your fingers.
[01:06:37.840 --> 01:06:42.840]   If you look at great piano players like Glenn Gould,
[01:06:42.840 --> 01:06:46.700]   they oftentimes will turn their head to the side.
[01:06:46.700 --> 01:06:49.600]   You think about some of the great musicians
[01:06:49.600 --> 01:06:53.520]   that like Stevie Wonder, that were blind, right?
[01:06:53.520 --> 01:06:54.360]   He would look away
[01:06:54.360 --> 01:06:56.480]   because he had no reason to look at the keys,
[01:06:56.480 --> 01:06:58.760]   but oftentimes they'll orient an ear
[01:06:58.760 --> 01:07:01.240]   or one side of their head to the keys on the piano.
[01:07:01.240 --> 01:07:02.160]   As I mentioned before,
[01:07:02.160 --> 01:07:03.640]   people who are non-sighted have better pitch.
[01:07:03.640 --> 01:07:06.680]   So we have these cones of attention that we can devote.
[01:07:06.680 --> 01:07:09.320]   And for most people, vision is the primary way
[01:07:09.320 --> 01:07:12.000]   to train up this focus ability and these cones of attention.
[01:07:12.000 --> 01:07:13.600]   So you absolutely have to focus
[01:07:13.600 --> 01:07:15.200]   on the thing that you're trying to learn.
[01:07:15.200 --> 01:07:17.480]   And you will feel some agitation
[01:07:17.480 --> 01:07:19.120]   because of the epinephrine in your system.
[01:07:19.120 --> 01:07:23.200]   If you're feeling agitation and it's challenging to focus
[01:07:23.200 --> 01:07:24.720]   and you're feeling like you're not doing it right,
[01:07:24.720 --> 01:07:26.840]   chances are you're doing it right.
[01:07:26.840 --> 01:07:29.700]   And you can practice this ability to stare
[01:07:29.700 --> 01:07:31.840]   for long periods of time without blinking.
[01:07:31.840 --> 01:07:34.040]   I know it's a little eerie for people to watch,
[01:07:34.040 --> 01:07:36.080]   but if your goal is to learn how to control
[01:07:36.080 --> 01:07:39.120]   that visual window for sake of controlling your focus,
[01:07:39.120 --> 01:07:41.360]   it can be an immensely powerful portal
[01:07:41.360 --> 01:07:43.440]   into these mechanisms of plasticity
[01:07:43.440 --> 01:07:46.800]   because we know it engages things like nucleus basalis
[01:07:46.800 --> 01:07:49.080]   and these other brainstem mechanisms.
[01:07:49.080 --> 01:07:50.480]   I get a lot of questions about
[01:07:50.480 --> 01:07:53.720]   attention deficit hyperactivity disorder, ADHD,
[01:07:53.720 --> 01:07:56.040]   and attention deficit disorder.
[01:07:56.040 --> 01:07:59.540]   Some people actually have clinically diagnosed ADD and ADHD.
[01:07:59.540 --> 01:08:01.900]   And if you do, you should certainly work
[01:08:01.900 --> 01:08:04.120]   with a good psychiatrist to try and figure out
[01:08:04.120 --> 01:08:08.160]   the right pharmacology and/or behavioral practices for you.
[01:08:08.160 --> 01:08:10.260]   Many people, however, have given themselves
[01:08:10.260 --> 01:08:13.800]   a low-grade ADHD or ADD
[01:08:13.800 --> 01:08:16.840]   because of the way that they move through their world.
[01:08:16.840 --> 01:08:19.400]   They are looking at their phone a lot of the time.
[01:08:19.400 --> 01:08:21.220]   It's actually very easy to anchor your attention
[01:08:21.220 --> 01:08:22.780]   to your phone for the following reason.
[01:08:22.780 --> 01:08:25.520]   First of all, it's very restricted in size.
[01:08:25.520 --> 01:08:29.000]   So it's very easy to limit your visual attention
[01:08:29.000 --> 01:08:30.280]   to something about this big.
[01:08:30.280 --> 01:08:33.840]   It's one of the design features of the phone.
[01:08:33.840 --> 01:08:36.800]   The other is that just as you've probably heard,
[01:08:36.800 --> 01:08:39.000]   a picture is worth a thousand words.
[01:08:39.000 --> 01:08:42.760]   Well, a movie is worth 10,000 pictures.
[01:08:42.760 --> 01:08:44.400]   Anytime we're looking at things
[01:08:44.400 --> 01:08:46.780]   that have motion, visual motion,
[01:08:46.780 --> 01:08:49.220]   our attentional system will naturally gravitate
[01:08:49.220 --> 01:08:51.960]   towards those movies.
[01:08:51.960 --> 01:08:55.080]   It's actually much harder to read words on a page
[01:08:55.080 --> 01:08:57.400]   than it used to be for many people
[01:08:57.400 --> 01:09:00.480]   because we're used to seeing things spelled out for us
[01:09:00.480 --> 01:09:04.200]   in YouTube videos or videos where things move
[01:09:04.200 --> 01:09:05.920]   and are very dramatic.
[01:09:05.920 --> 01:09:07.640]   It is true that the more that we look
[01:09:07.640 --> 01:09:09.980]   at those motion stimuli,
[01:09:09.980 --> 01:09:11.500]   the more that we're seeing movies of things
[01:09:11.500 --> 01:09:14.680]   and things that are very dramatic and very intense,
[01:09:14.680 --> 01:09:17.080]   the worse we're getting at attending to things
[01:09:17.080 --> 01:09:19.220]   like text on a page
[01:09:19.220 --> 01:09:22.120]   or to listening to something like a podcast
[01:09:22.120 --> 01:09:23.620]   and extracting the information.
[01:09:23.620 --> 01:09:27.160]   So much so that I think many people have asked me,
[01:09:27.160 --> 01:09:30.120]   why aren't you providing intense visuals for us to look at?
[01:09:30.120 --> 01:09:31.540]   Well, frankly, it's because a lot of people
[01:09:31.540 --> 01:09:34.160]   are consuming this content through pure auditory,
[01:09:34.160 --> 01:09:35.500]   through just by listening,
[01:09:35.500 --> 01:09:38.400]   and I want them to be able to digest all the material.
[01:09:38.400 --> 01:09:39.920]   But in addition to that,
[01:09:39.920 --> 01:09:42.580]   if you think about the areas of life
[01:09:42.580 --> 01:09:44.980]   that dictate whether or not we become successful,
[01:09:44.980 --> 01:09:47.400]   independent, healthy individuals,
[01:09:47.400 --> 01:09:52.700]   most of those involve the kind of boring practices
[01:09:52.700 --> 01:09:55.300]   of digesting information on a page.
[01:09:55.300 --> 01:09:58.480]   Boring because it's not as exciting in the moment perhaps
[01:09:58.480 --> 01:10:02.680]   as watching a movie or something being spoonfed to us.
[01:10:02.680 --> 01:10:04.760]   But the more attention that we can put to something,
[01:10:04.760 --> 01:10:05.820]   even if it's fleeting
[01:10:05.820 --> 01:10:08.320]   and we feel like we're only getting little bits and pieces,
[01:10:08.320 --> 01:10:11.640]   shards of the information as opposed to the entire thing,
[01:10:11.640 --> 01:10:13.360]   that has a much more powerful effect
[01:10:13.360 --> 01:10:16.420]   in engaging this cholinergic system for plasticity
[01:10:16.420 --> 01:10:19.300]   than does, for instance, watching a movie.
[01:10:19.300 --> 01:10:22.460]   And that's because when we watch a movie,
[01:10:22.460 --> 01:10:24.520]   the entire thing can be great, it can be awesome,
[01:10:24.520 --> 01:10:26.240]   it can be this overriding experience.
[01:10:26.240 --> 01:10:28.180]   But I think for all those experiences,
[01:10:28.180 --> 01:10:30.700]   if you're somebody who's interested in building your brain
[01:10:30.700 --> 01:10:32.580]   and expanding your brain
[01:10:32.580 --> 01:10:34.640]   and getting better at various things,
[01:10:34.640 --> 01:10:37.320]   feeling better, doing better, et cetera,
[01:10:37.320 --> 01:10:40.860]   one has to ask how much of my neurochemical resources
[01:10:40.860 --> 01:10:43.120]   am I devoting to the passive experience
[01:10:43.120 --> 01:10:46.660]   of letting something just kind of overwhelm me and excite me
[01:10:46.660 --> 01:10:48.000]   versus something that I'm really trying
[01:10:48.000 --> 01:10:49.520]   to learn and take away.
[01:10:49.520 --> 01:10:50.360]   And now there's another,
[01:10:50.360 --> 01:10:53.480]   I enjoy movie content and TV content all the time.
[01:10:53.480 --> 01:10:55.720]   I scroll Instagram often.
[01:10:55.720 --> 01:10:58.760]   But we are limited in the extent
[01:10:58.760 --> 01:11:00.360]   to which we can grab ahold
[01:11:00.360 --> 01:11:03.760]   of these acetylcholine release mechanisms or epinephrine.
[01:11:03.760 --> 01:11:06.300]   And I think that we need to be careful
[01:11:06.300 --> 01:11:10.400]   that we don't devote all our acetylcholine and epinephrine,
[01:11:10.400 --> 01:11:12.200]   all our dopamine for that matter,
[01:11:12.200 --> 01:11:14.220]   to these passive experiences of things
[01:11:14.220 --> 01:11:17.080]   that are not going to enrich us and better us.
[01:11:17.080 --> 01:11:20.080]   So that's a little bit of an editorial on my part,
[01:11:20.080 --> 01:11:23.800]   but the phone is rich with movies,
[01:11:23.800 --> 01:11:25.120]   it's rich with information.
[01:11:25.120 --> 01:11:30.120]   The real question is, is the information rich for us
[01:11:30.120 --> 01:11:33.640]   in ways that grow us and cultivate smarter,
[01:11:33.640 --> 01:11:38.640]   more emotionally evolved people,
[01:11:39.760 --> 01:11:41.440]   or is it creating,
[01:11:41.440 --> 01:11:44.440]   what's it doing for our physical wellbeing for that matter?
[01:11:44.440 --> 01:11:47.920]   So I don't want to tell people what to do or not to do,
[01:11:47.920 --> 01:11:50.960]   but think carefully about how often you're focusing
[01:11:50.960 --> 01:11:53.680]   on something and how good you are or poor you are
[01:11:53.680 --> 01:11:56.760]   at focusing on something that's challenging.
[01:11:56.760 --> 01:11:58.800]   So once you get this epinephrine, this alertness,
[01:11:58.800 --> 01:12:00.880]   you get the acetylcholine released
[01:12:00.880 --> 01:12:03.040]   and you can focus your attention,
[01:12:03.040 --> 01:12:04.640]   then the question is for how long?
[01:12:04.640 --> 01:12:06.120]   And in an earlier podcast,
[01:12:06.120 --> 01:12:07.880]   I talked about these ultradian cycles
[01:12:07.880 --> 01:12:09.640]   that last about 90 minutes.
[01:12:09.640 --> 01:12:12.680]   The typical learning bout should be about 90 minutes.
[01:12:12.680 --> 01:12:16.540]   I think that learning bout will no doubt include
[01:12:16.540 --> 01:12:18.560]   five to 10 minutes of warmup period.
[01:12:18.560 --> 01:12:20.820]   I think everyone should give themselves permission
[01:12:20.820 --> 01:12:24.360]   to not be fully focused in the early part of that bout,
[01:12:24.360 --> 01:12:26.240]   but that in the middle of that bout,
[01:12:26.240 --> 01:12:27.220]   for the middle hour or so,
[01:12:27.220 --> 01:12:28.840]   you should be able to maintain focus
[01:12:28.840 --> 01:12:30.240]   for about an hour or so.
[01:12:30.240 --> 01:12:32.880]   So that for me means eliminating distractions.
[01:12:32.880 --> 01:12:34.720]   That means turning off the wifi.
[01:12:34.720 --> 01:12:36.340]   I put my phone in the other room.
[01:12:36.340 --> 01:12:39.540]   If I find myself reflexively getting up to get the phone,
[01:12:39.540 --> 01:12:41.680]   I will take the phone and lock it in the car outside.
[01:12:41.680 --> 01:12:43.860]   If I find myself going to get it anyway,
[01:12:43.860 --> 01:12:48.520]   I am guilty of giving away the phone for a period of time
[01:12:48.520 --> 01:12:50.840]   or even things more dramatic.
[01:12:50.840 --> 01:12:52.700]   I've thrown it up on my roof before,
[01:12:52.700 --> 01:12:54.720]   so I can't get to it till the end of the day.
[01:12:54.720 --> 01:12:56.220]   That thing is pretty compelling.
[01:12:56.220 --> 01:12:57.600]   And we come up with all sorts of reasons
[01:12:57.600 --> 01:12:59.520]   why we need it to be in contact with it.
[01:12:59.520 --> 01:13:03.240]   But I encourage you to try experiencing what it is
[01:13:03.240 --> 01:13:05.400]   to be completely immersed in an activity
[01:13:05.400 --> 01:13:07.920]   where you feel the agitation that your attention is drifting
[01:13:07.920 --> 01:13:09.500]   but you continually bring it back.
[01:13:09.500 --> 01:13:10.680]   And that's an important point,
[01:13:10.680 --> 01:13:12.520]   which is that attention drifts,
[01:13:12.520 --> 01:13:13.800]   but we have to re-anchor it.
[01:13:13.800 --> 01:13:15.280]   We have to keep grabbing it back.
[01:13:15.280 --> 01:13:18.160]   And the way to do that if you're sighted is with your eyes.
[01:13:18.160 --> 01:13:19.960]   That as your attention drifts and you look away,
[01:13:19.960 --> 01:13:23.220]   you want to try and literally maintain visual focus
[01:13:23.220 --> 01:13:24.600]   on the thing that you're trying to learn.
[01:13:24.600 --> 01:13:26.180]   Feel free to blink, of course,
[01:13:26.180 --> 01:13:28.720]   but you can greatly increase your powers of focus
[01:13:28.720 --> 01:13:30.640]   and the rates of learning,
[01:13:30.640 --> 01:13:32.320]   which is anchored in all the work of Merseneck,
[01:13:32.320 --> 01:13:34.540]   Hubel and Wiesel and others.
[01:13:34.540 --> 01:13:37.080]   Now that's the trigger for plasticity,
[01:13:37.080 --> 01:13:41.720]   but the real secret is that neural plasticity
[01:13:41.720 --> 01:13:46.520]   doesn't occur during wakefulness, it occurs during sleep.
[01:13:46.520 --> 01:13:51.520]   We now know that if you focus very hard on something
[01:13:51.520 --> 01:13:54.020]   for about 90 minutes or so,
[01:13:54.020 --> 01:13:56.120]   maybe you even do several bouts of that per day,
[01:13:56.120 --> 01:13:58.600]   if you can do that, some people can,
[01:13:58.600 --> 01:14:01.920]   some people can only do one focus bout of learning.
[01:14:01.920 --> 01:14:04.760]   That night and the following nights while you sleep,
[01:14:04.760 --> 01:14:07.720]   the neural circuits that were highlighted, if you will,
[01:14:07.720 --> 01:14:10.600]   with acetylcholine transmission will strengthen
[01:14:10.600 --> 01:14:12.720]   and other ones will be lost,
[01:14:12.720 --> 01:14:15.760]   which is wonderful because that's the essence of plasticity.
[01:14:15.760 --> 01:14:18.520]   And what it means is that when you eventually wake up
[01:14:18.520 --> 01:14:19.680]   a couple of days or a week later,
[01:14:19.680 --> 01:14:22.520]   you will have acquired the knowledge forever,
[01:14:22.520 --> 01:14:25.120]   unless you go through some process to actively unlearn it.
[01:14:25.120 --> 01:14:27.720]   And we will talk about unlearning in a later episode.
[01:14:27.720 --> 01:14:30.840]   So mastering sleep is key
[01:14:30.840 --> 01:14:32.880]   in order to reinforce the learning that occurs.
[01:14:32.880 --> 01:14:35.200]   But let's say you get a really poor night of sleep
[01:14:35.200 --> 01:14:36.960]   after a bout of learning.
[01:14:36.960 --> 01:14:39.400]   Chances are if you sleep the next night
[01:14:39.400 --> 01:14:42.480]   or the following night, that learning will occur.
[01:14:42.480 --> 01:14:43.960]   There's a stamp in the brain
[01:14:43.960 --> 01:14:45.560]   where this acetylcholine was released.
[01:14:45.560 --> 01:14:48.540]   It actually marks those synapses neurochemically
[01:14:48.540 --> 01:14:51.240]   and metabolically so that those synapses
[01:14:51.240 --> 01:14:52.880]   are more biased to change.
[01:14:52.880 --> 01:14:55.120]   Now, if you don't ever get that deep sleep,
[01:14:55.120 --> 01:14:57.420]   then you probably won't get those changes.
[01:14:57.420 --> 01:15:01.580]   There's also a way in which you can bypass the need
[01:15:01.580 --> 01:15:03.360]   for deep sleep, at least partially,
[01:15:03.360 --> 01:15:06.600]   by engaging in what I call non-sleep deep rest,
[01:15:06.600 --> 01:15:08.420]   these NSDR protocols.
[01:15:08.420 --> 01:15:09.880]   But I just want to discuss the science of this.
[01:15:09.880 --> 01:15:11.920]   There was a paper that was published
[01:15:11.920 --> 01:15:16.120]   in Cell Reports last year that shows that if people did,
[01:15:16.120 --> 01:15:17.440]   it was a spatial memory task,
[01:15:17.440 --> 01:15:19.280]   actually a quite difficult one where they had to remember
[01:15:19.280 --> 01:15:21.380]   the sequence of lights lighting up.
[01:15:21.380 --> 01:15:22.920]   And if there are just two or three lights
[01:15:22.920 --> 01:15:24.140]   in a particular sequence, it's easy.
[01:15:24.140 --> 01:15:26.920]   But as you get up to 15 or 16 lights
[01:15:26.920 --> 01:15:29.080]   and numbers in the sequence,
[01:15:29.080 --> 01:15:30.880]   it actually gets quite challenging.
[01:15:30.880 --> 01:15:34.320]   If immediately after, and it was immediately after
[01:15:34.320 --> 01:15:37.040]   the learning, the actual performance of this task,
[01:15:37.040 --> 01:15:41.040]   people took a 20-minute non-sleep deep rest protocol
[01:15:41.040 --> 01:15:45.020]   or took a shallow nap,
[01:15:45.020 --> 01:15:47.600]   so lying down, feet slightly elevated perhaps,
[01:15:47.600 --> 01:15:50.360]   just closing their eyes, no sensory input,
[01:15:50.360 --> 01:15:52.840]   the rates of learning were significantly higher
[01:15:52.840 --> 01:15:57.180]   for that information than to just had a good night's sleep
[01:15:57.180 --> 01:15:58.220]   the following night.
[01:15:58.220 --> 01:15:59.840]   So you can actually accelerate learning
[01:15:59.840 --> 01:16:02.440]   with these NSDR protocols or with brief naps,
[01:16:02.440 --> 01:16:04.200]   90 minutes or less.
[01:16:04.200 --> 01:16:09.000]   So the key to plasticity in childhood is to be a child.
[01:16:09.000 --> 01:16:13.280]   The key to plasticity in adulthood is to engage alertness,
[01:16:13.280 --> 01:16:18.160]   engage focus, and then to engage non-sleep deep rest
[01:16:18.160 --> 01:16:22.760]   and deep sleep while you're in your typical bout of sleep.
[01:16:22.760 --> 01:16:23.960]   I always get asked,
[01:16:23.960 --> 01:16:26.360]   how many bouts of learning can I perform?
[01:16:26.360 --> 01:16:30.160]   Well, I know people that train up these visual focus
[01:16:30.160 --> 01:16:32.480]   mechanisms to the point where they can do
[01:16:32.480 --> 01:16:35.140]   several 90-minute bouts throughout the day,
[01:16:35.140 --> 01:16:36.760]   as many as three or four.
[01:16:36.760 --> 01:16:38.080]   And some of them are also inserting
[01:16:38.080 --> 01:16:40.160]   non-sleep deep rest as well.
[01:16:40.160 --> 01:16:41.520]   Now that can get pretty tricky.
[01:16:41.520 --> 01:16:45.040]   A lot of people find that they can recover best
[01:16:45.040 --> 01:16:48.840]   from these intense bouts of focused learning
[01:16:48.840 --> 01:16:51.540]   by doing some motor activity,
[01:16:51.540 --> 01:16:53.920]   where you get into self-generated optic flow.
[01:16:53.920 --> 01:16:56.120]   And that should make sense if you've ever heard me lecture
[01:16:56.120 --> 01:16:57.600]   about stress, which I've done a little bit
[01:16:57.600 --> 01:16:59.060]   in various podcasts.
[01:16:59.060 --> 01:17:01.360]   When we are in a mode of self-generated optic flow,
[01:17:01.360 --> 01:17:03.900]   like walking or running or cycling,
[01:17:03.900 --> 01:17:06.680]   and things are just floating past us on our retina,
[01:17:06.680 --> 01:17:08.260]   we're not really looking anywhere in particular.
[01:17:08.260 --> 01:17:11.000]   So this is the opposite of a tight window of focus.
[01:17:11.000 --> 01:17:13.680]   When we do that, there are areas of the brain
[01:17:13.680 --> 01:17:15.640]   like the amygdala, which are involved
[01:17:15.640 --> 01:17:18.800]   in releasing epinephrine and create alertness.
[01:17:18.800 --> 01:17:21.600]   At the extremes, it creates fear, but certainly alertness.
[01:17:21.600 --> 01:17:22.840]   Those all shut down.
[01:17:22.840 --> 01:17:25.920]   So it's its own form of non-sleep deep rest.
[01:17:25.920 --> 01:17:29.600]   So some people find it much more pleasurable and practical
[01:17:29.600 --> 01:17:33.320]   to engage in a focused bout of learning
[01:17:33.320 --> 01:17:36.880]   and then go do some activity that involves
[01:17:36.880 --> 01:17:38.480]   what we would essentially call wordlessness,
[01:17:38.480 --> 01:17:40.180]   where you're not really thinking about much of anything.
[01:17:40.180 --> 01:17:41.920]   And so for those of you that listen to audio books
[01:17:41.920 --> 01:17:44.300]   or podcasts while you run, you may want to consider
[01:17:44.300 --> 01:17:47.200]   whether or not that's how you want to spend your time.
[01:17:47.200 --> 01:17:49.240]   Now, I'd love it if you were listening to this podcast
[01:17:49.240 --> 01:17:52.340]   while you run or cycle, but I'm much more interested
[01:17:52.340 --> 01:17:55.280]   in you actually getting the benefits of neuroplasticity
[01:17:55.280 --> 01:17:58.120]   than just listening to me for sake of listening to me.
[01:17:58.120 --> 01:18:02.540]   So for many people, letting the mind drift
[01:18:02.540 --> 01:18:04.720]   where it's not organized in thought
[01:18:04.720 --> 01:18:07.360]   after a period of very deliberate focused effort
[01:18:07.360 --> 01:18:09.200]   is the best way to accelerate learning
[01:18:09.200 --> 01:18:10.080]   and depth of learning.
[01:18:10.080 --> 01:18:11.280]   And there are good scientific data
[01:18:11.280 --> 01:18:12.500]   to support these sorts of things,
[01:18:12.500 --> 01:18:14.160]   including the cell reports paper
[01:18:14.160 --> 01:18:16.320]   that I mentioned a few moments ago.
[01:18:16.320 --> 01:18:18.200]   I want to synthesize some of the information
[01:18:18.200 --> 01:18:20.460]   that we've covered up until now.
[01:18:20.460 --> 01:18:23.200]   This entire month is about neuroplasticity.
[01:18:23.200 --> 01:18:25.560]   Today's episode has covered a lot,
[01:18:25.560 --> 01:18:29.240]   but by no means has it covered all of the potential
[01:18:29.240 --> 01:18:32.460]   for neuroplasticity and protocols for plasticity.
[01:18:32.460 --> 01:18:34.240]   We will get into all of it.
[01:18:34.240 --> 01:18:37.520]   But today I want to make sure that these key elements
[01:18:37.520 --> 01:18:40.020]   that form the backbone of neuroplasticity
[01:18:40.020 --> 01:18:42.540]   are really embedded in people's minds.
[01:18:42.540 --> 01:18:45.480]   First of all, plasticity occurs throughout the lifespan.
[01:18:45.480 --> 01:18:49.600]   Early from birth until 25,
[01:18:49.600 --> 01:18:54.300]   mere exposure to a sensory event can create plasticity.
[01:18:54.300 --> 01:18:56.560]   That could be a good thing or a bad thing.
[01:18:56.560 --> 01:18:58.680]   We're going to talk about unlearning the bad stuff,
[01:18:58.680 --> 01:19:02.320]   traumas, et cetera, in a subsequent episode this month.
[01:19:02.320 --> 01:19:08.880]   If you want to learn as an adult, you have to be alert.
[01:19:08.880 --> 01:19:10.120]   It might seem so obvious,
[01:19:10.120 --> 01:19:12.640]   but I think a lot of people don't think about
[01:19:12.640 --> 01:19:15.860]   when in their 24 hour cycle they're most alert.
[01:19:17.320 --> 01:19:21.320]   There are four episodes devoted to that 24 hour cycle
[01:19:21.320 --> 01:19:22.960]   and the cycles of alertness and sleep.
[01:19:22.960 --> 01:19:24.100]   I encourage you to listen to those
[01:19:24.100 --> 01:19:27.040]   if you haven't had the opportunity to yet,
[01:19:27.040 --> 01:19:29.080]   or just ask yourself when during the day
[01:19:29.080 --> 01:19:31.180]   do you typically tend to be most alert?
[01:19:31.180 --> 01:19:33.920]   That will afford you an advantage
[01:19:33.920 --> 01:19:36.920]   in learning specific things during that period of time.
[01:19:36.920 --> 01:19:38.680]   So don't give up that period of time
[01:19:38.680 --> 01:19:41.240]   for things that are meaningless, useless,
[01:19:41.240 --> 01:19:43.000]   or not aligned with your goals.
[01:19:43.000 --> 01:19:47.200]   That'd be a terrible time to get into passive observance
[01:19:47.200 --> 01:19:51.220]   or just letting your time get soaked away by something.
[01:19:51.220 --> 01:19:53.120]   That is a valuable asset.
[01:19:53.120 --> 01:19:56.100]   That epinephrine released from your brainstem
[01:19:56.100 --> 01:19:59.840]   is going to occur more readily at particular phases
[01:19:59.840 --> 01:20:02.560]   of your 24 hour cycle than others,
[01:20:02.560 --> 01:20:05.360]   during the waking phase, of course.
[01:20:05.360 --> 01:20:07.600]   You should know when those are.
[01:20:07.600 --> 01:20:10.200]   And then you could start to think about
[01:20:10.200 --> 01:20:13.160]   the behavioral practices, maybe the pharmacologic practices
[01:20:13.160 --> 01:20:15.000]   like caffeine, hydration, et cetera,
[01:20:15.000 --> 01:20:19.140]   that will support heightened levels of alertness.
[01:20:19.140 --> 01:20:20.880]   Attention is something that can be learned.
[01:20:20.880 --> 01:20:25.260]   And attention is critical for creating that condition
[01:20:25.260 --> 01:20:28.220]   where whatever it is that you are engaging in
[01:20:28.220 --> 01:20:31.400]   will modify your brain in a way
[01:20:31.400 --> 01:20:34.300]   that you won't have to spend so much attention on it
[01:20:34.300 --> 01:20:35.140]   going forward.
[01:20:35.140 --> 01:20:36.240]   That's the essence of plasticity,
[01:20:36.240 --> 01:20:38.060]   that things will eventually become reflexive.
[01:20:38.060 --> 01:20:39.600]   The language that you're learning,
[01:20:39.600 --> 01:20:41.440]   the motor movement, the cognitive skill,
[01:20:41.440 --> 01:20:44.480]   the ability to suppress an emotional response
[01:20:44.480 --> 01:20:46.180]   or to engage in emotional response,
[01:20:46.180 --> 01:20:47.620]   depending on what your goals are
[01:20:47.620 --> 01:20:49.160]   and what's appropriate for you.
[01:20:49.160 --> 01:20:52.660]   Increasing acetylcholine can be accomplished
[01:20:52.660 --> 01:20:54.720]   pharmacologically through nicotine.
[01:20:54.720 --> 01:20:57.000]   However, there are certain dangers
[01:20:57.000 --> 01:20:58.920]   for many people to do that,
[01:20:58.920 --> 01:21:01.860]   as well as a cost, a financial cost.
[01:21:01.860 --> 01:21:05.580]   Learning how to engage the cholinergic system
[01:21:05.580 --> 01:21:07.040]   through the use of the visual system.
[01:21:07.040 --> 01:21:10.000]   Practicing how long can you maintain focus
[01:21:10.000 --> 01:21:12.080]   with blanks as you need them.
[01:21:12.960 --> 01:21:16.940]   But how long can you maintain visual focus on a target,
[01:21:16.940 --> 01:21:20.240]   just on a piece of paper set a few feet away in the room
[01:21:20.240 --> 01:21:21.980]   or at the level of your computer screen.
[01:21:21.980 --> 01:21:24.440]   These are actually things that people do in communities
[01:21:24.440 --> 01:21:27.560]   where high levels of visual focus are necessary.
[01:21:27.560 --> 01:21:29.480]   Now, the other way to get high levels of visual focus
[01:21:29.480 --> 01:21:31.240]   and alertness is to have a panic
[01:21:31.240 --> 01:21:33.900]   or to have a situation that's very, very bad.
[01:21:33.900 --> 01:21:35.200]   You will be immediately focused
[01:21:35.200 --> 01:21:37.620]   on everything related to that situation.
[01:21:37.620 --> 01:21:39.620]   But that's unfortunate.
[01:21:39.620 --> 01:21:40.840]   What we're really talking about here
[01:21:40.840 --> 01:21:43.500]   is trying to harness the mechanisms of attention
[01:21:43.500 --> 01:21:45.560]   and get better at paying attention.
[01:21:45.560 --> 01:21:47.220]   You may want to do that with your auditory system,
[01:21:47.220 --> 01:21:48.900]   not with your visual system,
[01:21:48.900 --> 01:21:51.280]   either because you're low vision or no vision,
[01:21:51.280 --> 01:21:52.640]   or because you're trying to learn something
[01:21:52.640 --> 01:21:54.600]   that relates more to sounds than to what you see.
[01:21:54.600 --> 01:21:55.920]   But for most people,
[01:21:55.920 --> 01:21:58.160]   they're trying to learn information, cognitive information,
[01:21:58.160 --> 01:22:00.760]   or they're trying to learn how to hear the nuance
[01:22:00.760 --> 01:22:02.940]   in their partner's explanations
[01:22:02.940 --> 01:22:05.820]   of their emotionally challenging events, et cetera.
[01:22:05.820 --> 01:22:08.040]   And just remember, by the way, what I said earlier,
[01:22:08.040 --> 01:22:11.180]   which is that if you really want somebody to listen to you
[01:22:11.180 --> 01:22:14.480]   and really hear what you're saying and what's underlying it,
[01:22:14.480 --> 01:22:16.720]   you should not and cannot expect them
[01:22:16.720 --> 01:22:18.320]   to look directly at you while you do that.
[01:22:18.320 --> 01:22:20.600]   That's actually going to limit their ability to focus.
[01:22:20.600 --> 01:22:22.160]   I'm trying to rescue a few folks out there
[01:22:22.160 --> 01:22:24.320]   who might be in this struggle.
[01:22:24.320 --> 01:22:26.520]   I, of course, have never been in this struggle.
[01:22:26.520 --> 01:22:30.420]   I think that was supposed to be a joke.
[01:22:30.420 --> 01:22:32.940]   I'm very familiar with that struggle.
[01:22:32.940 --> 01:22:35.440]   But I know that one can get better at listening,
[01:22:35.440 --> 01:22:37.180]   one can get better at learning,
[01:22:37.180 --> 01:22:39.700]   one can get better at all sorts of things
[01:22:39.700 --> 01:22:42.080]   by anchoring in these mechanisms.
[01:22:42.080 --> 01:22:44.600]   Now, of course, you can also combine protocols.
[01:22:44.600 --> 01:22:48.400]   You can decide to combine pharmacology
[01:22:48.400 --> 01:22:50.680]   with these learning practices.
[01:22:50.680 --> 01:22:53.320]   Many people in communities do that.
[01:22:53.320 --> 01:22:55.040]   Many people are doing that naturally
[01:22:55.040 --> 01:22:58.240]   by drinking their coffee right before they do their learning.
[01:22:58.240 --> 01:23:00.620]   But I would also encourage you to think about
[01:23:00.620 --> 01:23:02.160]   how long those learning bouts are.
