
[00:00:00.000 --> 00:00:05.200]   [BLANK_AUDIO]
[01:11:27.280 --> 01:11:31.000]   So that's sort of what people are thinking about.
[01:11:31.000 --> 01:11:33.920]   So we talked about the video.
[01:11:33.920 --> 01:11:35.320]   There was a question about video.
[01:11:35.320 --> 01:11:38.720]   So a lot of these ideas also extend pretty directly
[01:11:38.720 --> 01:11:41.200]   to video, but now you just have more data, right?
[01:11:41.200 --> 01:11:43.160]   So like Flamingo already had a bunch
[01:11:43.160 --> 01:11:44.240]   of different images in it.
[01:11:44.240 --> 01:11:46.880]   You can do Flamingo over videos.
[01:11:46.880 --> 01:11:50.120]   Probably a lot of the images are pretty useless
[01:11:50.120 --> 01:11:52.520]   for what you're trying to do with this video model, right?
[01:11:52.520 --> 01:11:53.840]   So they're too similar.
[01:11:53.840 --> 01:11:56.080]   It doesn't really add all that much information.
[01:11:56.080 --> 01:11:58.280]   So you wanna sub sample the frames
[01:11:58.280 --> 01:12:00.160]   so that you get the most useful information
[01:12:00.160 --> 01:12:01.720]   out of your video.
[01:12:01.720 --> 01:12:03.640]   And so there's a bunch of approaches
[01:12:03.640 --> 01:12:05.520]   that kind of take the key frames
[01:12:05.520 --> 01:12:08.360]   and then you just do a standard joint vision
[01:12:08.360 --> 01:12:11.600]   and language transformer encoder thing on top of that.
[01:12:11.600 --> 01:12:13.680]   So this is kind of becoming hopefully
[01:12:13.680 --> 01:12:16.400]   by now a very familiar recipe, right?
[01:12:16.400 --> 01:12:20.240]   And so there's this, so Merlot is a nice architecture
[01:12:20.240 --> 01:12:21.080]   that does this.
[01:12:21.080 --> 01:12:23.400]   And then they came up with Merlot Reserve,
[01:12:23.400 --> 01:12:27.000]   kind of a silly name where they also added audio
[01:12:27.000 --> 01:12:28.000]   to this model.
[01:12:28.000 --> 01:12:30.120]   So this is now a tri-modal model, right?
[01:12:30.120 --> 01:12:33.400]   And so we're going towards this foundation model
[01:12:33.400 --> 01:12:36.000]   that can consume all of these different modalities
[01:12:36.000 --> 01:12:37.160]   all in one go.
[01:12:37.160 --> 01:12:39.720]   And that's really like a clear trend in the field.
[01:12:39.720 --> 01:12:44.040]   Another very interesting direction,
[01:12:44.040 --> 01:12:45.760]   I think where in the field,
[01:12:45.760 --> 01:12:47.680]   we were very excited about this for a while,
[01:12:47.680 --> 01:12:50.960]   but I think it's sort of gone now
[01:12:50.960 --> 01:12:53.200]   because it's too difficult to create
[01:12:53.200 --> 01:12:55.160]   lots of high quality data in this setting.
[01:12:55.160 --> 01:12:58.960]   But what you can do is you can have simulated environments.
[01:12:58.960 --> 01:13:01.680]   So this is a paper from DeepMind from 2017
[01:13:01.680 --> 01:13:03.800]   where they had this agent walk around in a maze
[01:13:03.800 --> 01:13:06.160]   and then he could have natural language instructions.
[01:13:06.160 --> 01:13:08.640]   He could also generalize to like decks and blicks
[01:13:08.640 --> 01:13:11.280]   and different sort of groundings and assignments
[01:13:11.280 --> 01:13:13.840]   that you could do in that environment.
[01:13:13.840 --> 01:13:15.560]   So this is a super interesting direction,
[01:13:15.560 --> 01:13:16.560]   I think in the longterm,
[01:13:16.560 --> 01:13:18.640]   because this is how humans learn language, right?
[01:13:18.640 --> 01:13:20.000]   Like we walk around in the world,
[01:13:20.000 --> 01:13:21.520]   we interact with our environments.
[01:13:21.520 --> 01:13:24.360]   We have all of these different perceptual observations.
[01:13:24.360 --> 01:13:26.200]   We synthesize them in our brain.
[01:13:26.200 --> 01:13:27.720]   We manipulate objects.
[01:13:27.720 --> 01:13:29.200]   We change our own viewpoint.
[01:13:29.200 --> 01:13:32.160]   And that's how we learn everything we know about the world.
[01:13:32.160 --> 01:13:35.400]   And so our language is very intricately connected
[01:13:35.400 --> 01:13:37.440]   to that world and how we observe it.
[01:13:37.440 --> 01:13:41.200]   So I think that might make a comeback
[01:13:41.200 --> 01:13:42.680]   at some point in the future.
[01:13:42.680 --> 01:13:45.600]   You can also do other stuff.
[01:13:45.600 --> 01:13:48.560]   So especially with this kind of conditioning on text
[01:13:48.560 --> 01:13:50.600]   that we're seeing a lot of, right?
[01:13:50.600 --> 01:13:51.720]   So like, so, you know,
[01:13:51.720 --> 01:13:53.080]   DALI 2 and stable diffusion
[01:13:53.080 --> 01:13:54.360]   and all of these different things.
[01:13:54.360 --> 01:13:57.840]   And the original GAN we talked about at the beginning.
[01:13:57.840 --> 01:13:59.000]   You can do the same thing,
[01:13:59.000 --> 01:14:02.240]   but now you're generating 3D point clouds, right?
[01:14:02.240 --> 01:14:06.000]   So this is a 3D corgi using a corgi.
[01:14:06.000 --> 01:14:08.040]   And so this prompt can probably become
[01:14:08.040 --> 01:14:09.480]   much more complex over time.
[01:14:09.480 --> 01:14:11.920]   And you can do like sort of AutoCAD design
[01:14:11.920 --> 01:14:13.720]   and just say like, give me a house
[01:14:13.720 --> 01:14:16.600]   and it's just gonna design the whole house for you.
[01:14:16.600 --> 01:14:19.800]   So you can just like tweak the prompt and things like that.
[01:14:19.800 --> 01:14:21.400]   Like that's all coming
[01:14:21.400 --> 01:14:23.600]   or even already here in many cases.
[01:14:23.600 --> 01:14:27.960]   So the final modality I just briefly wanted to talk about
[01:14:27.960 --> 01:14:30.200]   is olfactory embeddings.
[01:14:30.200 --> 01:14:33.720]   (audience laughing)
[01:14:33.720 --> 01:14:37.080]   And so olfaction means smell if you didn't know.
[01:14:37.080 --> 01:14:39.720]   And so it turns out,
[01:14:39.720 --> 01:14:44.640]   so my PhD thesis was about grounding semantics
[01:14:44.640 --> 01:14:47.080]   in different perceptual modalities.
[01:14:47.080 --> 01:14:49.240]   So a lot of my work started in vision
[01:14:49.240 --> 01:14:50.080]   and then it's like, okay,
[01:14:50.080 --> 01:14:52.320]   now audio is sort of the obvious next one, right?
[01:14:52.320 --> 01:14:54.120]   So you can learn the meaning of violin
[01:14:54.120 --> 01:14:56.760]   and then maybe you can learn that violin,
[01:14:56.760 --> 01:14:58.680]   like what a violin looks like and what it is
[01:14:58.680 --> 01:14:59.560]   and what it sounds like.
[01:14:59.560 --> 01:15:01.800]   And that's gonna give you a richer representation.
[01:15:01.800 --> 01:15:03.640]   But for a lot of these words,
[01:15:03.640 --> 01:15:06.360]   what's actually very primitive to their meaning
[01:15:06.360 --> 01:15:07.600]   is what they smell like,
[01:15:07.600 --> 01:15:09.280]   because in our brains,
[01:15:09.280 --> 01:15:10.880]   that's really one of the core areas
[01:15:10.880 --> 01:15:13.440]   and one of the oldest areas in your brain.
[01:15:13.440 --> 01:15:15.640]   So what you can try to do
[01:15:15.640 --> 01:15:19.320]   if you want to complete all of your perceptual modalities
[01:15:19.320 --> 01:15:21.480]   is you can try to build olfactory embeddings.
[01:15:21.480 --> 01:15:24.560]   So it was kind of a joke paper I did,
[01:15:24.560 --> 01:15:28.040]   but the funny thing is it actually worked.
[01:15:28.040 --> 01:15:32.640]   So there's a catalog,
[01:15:32.640 --> 01:15:36.840]   this Sigma Aldrich Fine Flavors and Fragrances catalog,
[01:15:36.840 --> 01:15:40.160]   where you can look up words like melon and pineapple
[01:15:40.160 --> 01:15:43.120]   and then it's gonna give you all of the chemical compounds
[01:15:43.120 --> 01:15:45.200]   that produce this smell or taste.
[01:15:45.200 --> 01:15:47.880]   And so if you do that,
[01:15:47.880 --> 01:15:49.720]   then you can count the occurrences
[01:15:49.720 --> 01:15:51.440]   and then you can sort of do SVD
[01:15:51.440 --> 01:15:52.880]   or something like that on it
[01:15:52.880 --> 01:15:56.360]   to get it to be a bit more of a real embedding model.
[01:15:56.360 --> 01:15:59.640]   So now you get smell embeddings, smell vectors,
[01:15:59.640 --> 01:16:02.880]   and then you can compute similarity judgments
[01:16:02.880 --> 01:16:04.400]   between these smells.
[01:16:04.400 --> 01:16:07.040]   So turns out apple smells like pear,
[01:16:07.040 --> 01:16:11.120]   and chocolate and cocoa and sweet and coffee
[01:16:11.120 --> 01:16:12.200]   are sort of related.
[01:16:12.200 --> 01:16:14.560]   So you get these clusters of different smells
[01:16:14.560 --> 01:16:17.200]   just based off of their chemical compounds.
[01:16:17.200 --> 01:16:20.000]   So this bag of chemical compounds model
[01:16:20.000 --> 01:16:22.360]   gives you a very rich representation.
[01:16:22.360 --> 01:16:25.000]   And so if you look at all of the words
[01:16:25.000 --> 01:16:27.800]   that are concrete enough to have smell,
[01:16:27.800 --> 01:16:30.360]   so like if you have a word like democracy in there,
[01:16:30.360 --> 01:16:33.160]   that doesn't really smell like anything.
[01:16:33.160 --> 01:16:36.400]   So you ignore democracy,
[01:16:36.400 --> 01:16:41.000]   you just focus on the things that smell
[01:16:41.000 --> 01:16:43.120]   or that could smell, I guess.
[01:16:43.120 --> 01:16:45.840]   And then, so the really interesting thing to me
[01:16:45.840 --> 01:16:50.200]   is that this is much more correlated
[01:16:50.200 --> 01:16:51.880]   with human similarity judgments
[01:16:51.880 --> 01:16:54.280]   than the linguistic vectors we had at the time.
[01:16:54.280 --> 01:16:57.440]   So for a word like apple,
[01:16:57.440 --> 01:16:59.080]   like you can just get a word vector
[01:16:59.080 --> 01:17:01.440]   like you've learned in your first lecture.
[01:17:01.440 --> 01:17:04.800]   And so you can do like skip gram and things like that.
[01:17:04.800 --> 01:17:07.320]   But that thing is not going to be as correlated
[01:17:07.320 --> 01:17:09.240]   with human similarity judgments
[01:17:09.240 --> 01:17:12.320]   as this bag of chemical compounds model.
[01:17:12.320 --> 01:17:14.400]   So that's pretty interesting.
[01:17:14.400 --> 01:17:17.120]   So even something like smell where maybe we think,
[01:17:17.120 --> 01:17:18.440]   this doesn't really matter.
[01:17:18.440 --> 01:17:19.720]   If you really want to understand
[01:17:19.720 --> 01:17:21.680]   how humans understand language,
[01:17:21.680 --> 01:17:23.640]   then maybe you want to include this
[01:17:23.640 --> 01:17:25.280]   in your foundation model too.
[01:17:25.280 --> 01:17:30.000]   But I would start with the other modalities.
[01:17:30.000 --> 01:17:32.160]   All right.
[01:17:32.160 --> 01:17:35.800]   Okay, yeah, sorry.
[01:17:35.800 --> 01:17:37.000]   So where to next?
[01:17:37.000 --> 01:17:39.640]   I'll just, I think I've already said most of this actually.
[01:17:39.640 --> 01:17:42.440]   So one foundation model is going to rule them all.
[01:17:42.440 --> 01:17:45.920]   And so, I mean, there will be many of these,
[01:17:45.920 --> 01:17:47.240]   but a lot of them are going to have
[01:17:47.240 --> 01:17:48.840]   very similar traits, I think.
[01:17:49.760 --> 01:17:51.880]   We're going to be looking at scaling loss
[01:17:51.880 --> 01:17:54.240]   and trying to understand really what is the relationship
[01:17:54.240 --> 01:17:55.600]   between the different modalities,
[01:17:55.600 --> 01:17:58.880]   which one do we want more of, that sort of stuff.
[01:17:58.880 --> 01:18:00.400]   We're gonna have retrieval augmentation.
[01:18:00.400 --> 01:18:02.040]   This thing is gonna be really huge.
[01:18:02.040 --> 01:18:03.880]   If you've heard of RAG,
[01:18:03.880 --> 01:18:06.080]   or if you haven't, you should look it up.
[01:18:06.080 --> 01:18:07.760]   So all of these parts of these models
[01:18:07.760 --> 01:18:09.480]   can also be multimodal.
[01:18:09.480 --> 01:18:12.160]   We need way better evaluation and better measurements.
[01:18:12.160 --> 01:18:14.080]   We already talked about that too.
[01:18:14.080 --> 01:18:15.680]   And that's all I have, thank you.
[01:18:15.680 --> 01:18:17.400]   (audience applauding)
[01:18:17.400 --> 01:18:19.980]   (upbeat music)
[01:18:19.980 --> 01:18:25.620]   (SILENCE)

